chr	start	end	gene	sym	eig	compartment
chr15	92393881	92393883	ENSG00000140557	ST8SIA2	-0.227401244193353	B
chr15	58138169	58138171	ENSG00000103569	AQP9	0.0031595169033489	A
chr15	76993359	76993361	ENSG00000140368	PSTPIP1	0.302379376071879	A
chr15	90902218	90902220	ENSG00000196547	MAN2A2	0.335318020236574	A
chr15	76336773	76336775	ENSG00000159556	ISL2	0.355017737487336	A
chr15	84980440	84980442	ENSG00000073417	PDE8A	0.255202601396345	A
chr15	75346955	75346957	ENSG00000140398	NEIL1	0.382514607617647	A
chr15	79432336	79432338	ENSG00000169330	MINAR1	-0.286201228307675	B
chr15	88467453	88467455	ENSG00000181991	MRPS11	-0.556406814737446	B
chr15	90930180	90930182	ENSG00000140553	UNC45A	0.335318020236574	A
chr15	80404350	80404352	ENSG00000172379	ARNT2	-0.0895009707766776	B
chr15	48878134	48878136	ENSG00000255302	EID1	-0.0656825527500469	B
chr15	83654123	83654125	ENSG00000156218	ADAMTSL3	-0.119138090755168	B
chr15	97960703	97960705	ENSG00000140450	ARRDC4	-0.173341674028575	B
chr15	40405795	40405797	ENSG00000128928	IVD	0.31664771427246	A
chr15	82986210	82986212	ENSG00000169612	RAMAC	0.239287934000282	A
chr15	92883413	92883415	ENSG00000279765		0.282845252235394	A
chr15	99565417	99565419	ENSG00000068305	MEF2A	0.0949819178988472	A
chr15	91853708	91853710	ENSG00000176463	SLCO3A1	-0.271375362422972	B
chr15	88621340	88621342	ENSG00000181026	AEN	-0.215535715735666	B
chr15	78810487	78810489	ENSG00000185787	MORF4L1	0.214076197232549	A
chr15	83447228	83447230	ENSG00000140600	SH3GL3	0.159939482540913	A
chr15	84600986	84600988	ENSG00000176371	ZSCAN2	0.335907402322366	A
chr15	100919357	100919359	ENSG00000154237	LRRK1	0.03011433187242	A
chr15	99098217	99098219	ENSG00000182253	SYNM	0.229025021077787	A
chr15	92900189	92900191	ENSG00000173575	CHD2	0.16467567910165	A
chr15	99251362	99251364	ENSG00000168904	LRRC28	0.157956990232375	A
chr15	98648539	98648541	ENSG00000140443	IGF1R	0.152505876450952	A
chr15	89575469	89575471	ENSG00000140534	TICRR	0.413195708553686	A
chr15	90529925	90529927	ENSG00000140577	CRTC3	0.3052416057062	A
chr15	58771192	58771194	ENSG00000128923	MINDY2	0.343854829829394	A
chr15	96325938	96325940	ENSG00000185551	NR2F2	0.191119099772529	A
chr15	94231538	94231540	ENSG00000140563	MCTP2	-0.274769379504901	B
chr15	59372693	59372695	ENSG00000157470	FAM81A	0.109137877819713	A
chr15	90954870	90954872	ENSG00000166965	RCCD1	0.335318020236574	A
chr15	100877714	100877716	ENSG00000184254	ALDH1A3	-0.108339867283846	B
chr15	64460742	64460744	ENSG00000180357	ZNF609	0.341420186586436	A
chr15	84748592	84748594	ENSG00000166716	ZNF592	0.350509183524259	A
chr15	51829628	51829630	ENSG00000138594	TMOD3	-0.00961809832357481	B
chr15	43593054	43593056	ENSG00000237289	CKMT1B	0.399483597595865	A
chr15	43692886	43692888	ENSG00000223572	CKMT1A	0.399360952789468	A
chr15	43746410	43746412	ENSG00000167004	PDIA3	0.296245085219254	A
chr15	65611366	65611368	ENSG00000074621	SLC24A1	0.329833439319169	A
chr15	65726054	65726056	ENSG00000103769	RAB11A	0.314658111455476	A
chr15	78131498	78131500	ENSG00000166411	IDH3A	0.24638481269293	A
chr15	84235773	84235775	ENSG00000184206	GOLGA6L4	NA	NA
chr15	43826980	43826982	ENSG00000092470	WDR76	0.296163487655811	A
chr15	63042632	63042634	ENSG00000140416	TPM1	0.107063271059277	A
chr15	40161023	40161025	ENSG00000156970	BUB1B	0.174249041118702	A
chr15	47184101	47184103	ENSG00000137872	SEMA6D	-0.581270023708591	B
chr15	66386912	66386914	ENSG00000169032	MAP2K1	0.350232300959153	A
chr15	85380571	85380573	ENSG00000170776	AKAP13	0.0996697539620276	A
chr15	43369221	43369223	ENSG00000137822	TUBGCP4	0.362874057538777	A
chr15	24675775	24675777	ENSG00000185823	NPAP1	-1.23384411165247	B
chr15	40470984	40470986	ENSG00000169105	CHST14	0.31664771427246	A
chr15	40594020	40594022	ENSG00000137812	KNL1	0.300992051484846	A
chr15	75647912	75647914	ENSG00000173548	SNX33	0.416679694073314	A
chr15	56918623	56918625	ENSG00000140262	TCF12	0.109373424791482	A
chr15	31923438	31923440	ENSG00000175344	CHRNA7	NA	NA
chr15	34102083	34102085	ENSG00000182405	PGBD4	0.0436504945880056	A
chr15	34225013	34225015	ENSG00000128463	EMC4	0.0589193913301639	A
chr15	34343315	34343317	ENSG00000184507	NUTM1	0.16732537518681	A
chr15	89087459	89087461	ENSG00000140526	ABHD2	0.0380983675449991	A
chr15	45252234	45252236	ENSG00000137860	SLC28A2	-0.335875523784843	B
chr15	45402336	45402338	ENSG00000171763	SPATA5L1	-0.096315455162381	B
chr15	45587214	45587216	ENSG00000104164	BLOC1S6	-0.498516076694507	B
chr15	45587351	45587353	ENSG00000260170		-0.498516076694507	B
chr15	45631148	45631150	ENSG00000137767	SQOR	-0.823434525860858	B
chr15	50424380	50424382	ENSG00000138592	USP8	0.100695351552535	A
chr15	89243945	89243947	ENSG00000140525	FANCI	0.211287489779545	A
chr15	81000923	81000925	ENSG00000140406	TLNRD1	0.0488428392486827	A
chr15	81007033	81007035	ENSG00000156206	CFAP161	0.0488428392486827	A
chr15	84884654	84884656	ENSG00000156222	SLC28A1	0.246348832528702	A
chr15	84817356	84817358	ENSG00000136383	ALPK3	0.246348832528702	A
chr15	33968497	33968499	ENSG00000184984	CHRM5	-0.157838979897484	B
chr15	49621037	49621039	ENSG00000104047	DTWD1	-0.559234557121228	B
chr15	64094123	64094125	ENSG00000028528	SNX1	0.360569625718062	A
chr15	64151715	64151717	ENSG00000157734	SNX22	0.394413703591263	A
chr15	64387748	64387750	ENSG00000103671	TRIP4	0.392653426140862	A
chr15	30552078	30552080	ENSG00000178115	GOLGA8Q	NA	NA
chr15	30624494	30624496	ENSG00000285077	ARHGAP11B	NA	NA
chr15	30624548	30624550	ENSG00000284906		NA	NA
chr15	43123279	43123281	ENSG00000137842	TMEM62	0.420606921369817	A
chr15	43185118	43185120	ENSG00000166946	CCNDBP1	0.420606921369817	A
chr15	51341655	51341657	ENSG00000186417	GLDN	-0.410630619459601	B
chr15	51681492	51681494	ENSG00000104112	SCG3	-0.218429103222966	B
chr15	33310967	33310969	ENSG00000198838	RYR3	-0.367780277188259	B
chr15	43330672	43330674	ENSG00000168803	ADAL	0.362874057538777	A
chr15	63597353	63597355	ENSG00000197361	FBXL22	0.28680293389868	A
chr15	68054315	68054317	ENSG00000033800	PIAS1	0.335932398388005	A
chr15	24823637	24823639	ENSG00000128739	SNRPN	-0.949610419719083	B
chr15	43796142	43796144	ENSG00000242028	HYPK	0.296245085219254	A
chr15	58865175	58865177	ENSG00000157450	RNF111	0.236718067015179	A
chr15	70853239	70853241	ENSG00000137821	LRRC49	0.344157690291825	A
chr15	81002142	81002144	ENSG00000288625		0.0488428392486827	A
chr15	41828092	41828094	ENSG00000243789	JMJD7	0.338726192870017	A
chr15	41828095	41828097	ENSG00000168970	JMJD7-PLA2G4B	0.338726192870017	A
chr15	44537125	44537127	ENSG00000104131	EIF3J	0.269514016563185	A
chr15	44728988	44728990	ENSG00000185880	TRIM69	NA	NA
chr15	73683966	73683968	ENSG00000103855	CD276	0.326309087157869	A
chr15	89690811	89690813	ENSG00000140527	WDR93	0.423268232128394	A
chr15	89760591	89760593	ENSG00000188095	MESP2	0.442582820308412	A
chr15	80059568	80059570	ENSG00000086666	ZFAND6	0.0871881608461322	A
chr15	65045387	65045389	ENSG00000186198	SLC51B	0.286043368865877	A
chr15	69298912	69298914	ENSG00000137819	PAQR5	0.256634063777231	A
chr15	69452814	69452816	ENSG00000137818	RPLP1	0.390485295207849	A
chr15	69414246	69414248	ENSG00000137807	KIF23	0.390485295207849	A
chr15	65076746	65076748	ENSG00000234438	KBTBD13	0.286043368865877	A
chr15	55318960	55318962	ENSG00000069943	PIGB	-0.351709492905099	B
chr15	41230839	41230841	ENSG00000187446	CHP1	0.340284042083222	A
chr15	41284007	41284009	ENSG00000285920		0.340284042083222	A
chr15	41320794	41320796	ENSG00000137804	NUSAP1	0.413247924784237	A
chr15	41408408	41408410	ENSG00000137815	RTF1	0.429001409461757	A
chr15	41493393	41493395	ENSG00000137825	ITPKA	0.429001409461757	A
chr15	41557675	41557677	ENSG00000092445	TYRO3	0.456934394384948	A
chr15	31326835	31326837	ENSG00000169926	KLF13	NA	NA
chr15	23565674	23565676	ENSG00000179455	MKRN3	-1.98153899563372	B
chr15	49423237	49423239	ENSG00000140285	FGF7	-0.253788467858208	B
chr15	43777087	43777089	ENSG00000140264	SERF2	0.296245085219254	A
chr15	91099950	91099952	ENSG00000185518	SV2B	0.00762005308356169	A
chr15	44711487	44711489	ENSG00000166710	B2M	NA	NA
chr15	57375967	57375969	ENSG00000128849	CGNL1	0.0844228772379727	A
chr15	45430610	45430612	ENSG00000166920	C15orf48	-0.096315455162381	B
chr15	88803436	88803438	ENSG00000157766	ACAN	-0.220022102332924	B
chr15	48178438	48178440	ENSG00000074803	SLC12A1	-0.525800749090761	B
chr15	67063763	67063765	ENSG00000166949	SMAD3	0.32496969767404	A
chr15	100602589	100602591	ENSG00000183475	ASB7	0.0865592796037865	A
chr15	90883695	90883697	ENSG00000182511	FES	0.373090507919305	A
chr15	90717346	90717348	ENSG00000197299	BLM	0.299127305517655	A
chr15	90868588	90868590	ENSG00000140564	FURIN	0.373090507919305	A
chr15	88635670	88635672	ENSG00000172183	ISG20	-0.215535715735666	B
chr15	82809628	82809630	ENSG00000156232	WHAMM	0.175614526235427	A
chr15	72114258	72114260	ENSG00000166192	SENP8	0.376243914990087	A
chr15	74541206	74541208	ENSG00000179361	ARID3B	0.357339145464231	A
chr15	86079871	86079873	ENSG00000273540	AGBL1	-0.78655210512137	B
chr15	51751597	51751599	ENSG00000128872	TMOD2	-0.181857123536102	B
chr15	51952106	51952108	ENSG00000069956	MAPK6	0.0180881066304851	A
chr15	44956687	44956689	ENSG00000167014	TERB2	-0.0759265201901676	B
chr15	22838644	22838646	ENSG00000140157	NIPA2	-0.461210135654824	B
chr15	41837775	41837777	ENSG00000243708	PLA2G4B	0.338726192870017	A
chr15	101803509	101803511	ENSG00000184140	OR4F6	NA	NA
chr15	101812202	101812204	ENSG00000182854	OR4F15	NA	NA
chr15	28884483	28884485	ENSG00000034053	APBA2	-0.176948110732206	B
chr15	45023147	45023149	ENSG00000140263	SORD	-0.282472683066454	B
chr15	45114326	45114328	ENSG00000140274	DUOXA2	-0.165495385100253	B
chr15	45129933	45129935	ENSG00000137857	DUOX1	-0.165495385100253	B
chr15	36579626	36579628	ENSG00000186073	CDIN1	-0.0305380255968035	B
chr15	72654738	72654740	ENSG00000215186	GOLGA6B	NA	NA
chr15	72686179	72686181	ENSG00000140463	BBS4	NA	NA
chr15	83107572	83107574	ENSG00000136404	TM6SF1	0.166105836984524	A
chr15	41774434	41774436	ENSG00000137802	MAPKBP1	0.377501358622702	A
chr15	90160604	90160606	ENSG00000185033	SEMA4B	0.384211416014942	A
chr15	90234200	90234202	ENSG00000284626		0.4159017169327	A
chr15	90249530	90249532	ENSG00000213471	TTLL13P	0.4159017169327	A
chr15	90249556	90249558	ENSG00000261147		0.4159017169327	A
chr15	90265659	90265661	ENSG00000182768	NGRN	0.4159017169327	A
chr15	90266317	90266319	ENSG00000275674		0.4159017169327	A
chr15	80152490	80152492	ENSG00000103876	FAH	0.0706460565715198	A
chr15	48331011	48331013	ENSG00000128951	DUT	-0.164478443198653	B
chr15	41621134	41621136	ENSG00000174197	MGA	0.3916549858684	A
chr15	30890559	30890561	ENSG00000198690	FAN1	NA	NA
chr15	72398302	72398304	ENSG00000187806	TMEM202	0.310909284460791	A
chr15	90001324	90001326	ENSG00000140548	ZNF710	0.353519095076531	A
chr15	90352284	90352286	ENSG00000196391	ZNF774	0.418713211782258	A
chr15	90388242	90388244	ENSG00000140575	IQGAP1	0.418713211782258	A
chr15	40844048	40844050	ENSG00000166145	SPINT1	0.304239670991002	A
chr15	74598500	74598502	ENSG00000179335	CLK3	0.357339145464231	A
chr15	78077808	78077810	ENSG00000183476	SH2D7	0.232679471121489	A
chr15	78264086	78264088	ENSG00000140403	DNAJA4	0.339642812465133	A
chr15	30604028	30604030	ENSG00000261794	GOLGA8H	NA	NA
chr15	74782080	74782082	ENSG00000103653	CSK	0.343010278080004	A
chr15	90233808	90233810	ENSG00000183208	GDPGP1	0.4159017169327	A
chr15	53978201	53978203	ENSG00000137766	UNC13C	-1.77884230857746	B
chr15	81159575	81159577	ENSG00000172349	IL16	-0.108153205157129	B
chr15	82262810	82262812	ENSG00000188659	SAXO2	0.277417459650156	A
chr15	79282722	79282724	ENSG00000235711	ANKRD34C	-0.314210284414216	B
chr15	37921939	37921941	ENSG00000166069	TMCO5A	-0.304255074877411	B
chr16	1632259	1632261	ENSG00000261732		0.521200980757896	A
chr16	589357	589359	ENSG00000197562	RAB40C	0.507674577509241	A
chr16	1984207	1984209	ENSG00000127554	GFER	0.516039730233096	A
chr16	2883215	2883217	ENSG00000162076	FLYWCH2	0.551973094198897	A
chr16	2047985	2047987	ENSG00000103197	TSC2	0.495290661741327	A
chr16	567005	567007	ENSG00000257108	NHLRC4	0.507674577509241	A
chr16	649311	649313	ENSG00000161996	WDR90	0.518413979289532	A
chr16	1493344	1493346	ENSG00000100726	TELO2	0.519764437202029	A
chr16	629239	629241	ENSG00000127578	WFIKKN1	0.518413979289532	A
chr16	234521	234523	ENSG00000167930	FAM234A	0.517692468726126	A
chr16	1966823	1966825	ENSG00000179580	RNF151	0.516039730233096	A
chr16	2155698	2155700	ENSG00000131653	TRAF7	0.515084028849828	A
chr16	1972053	1972055	ENSG00000183751	TBL3	0.516039730233096	A
chr16	2140803	2140805	ENSG00000167964	RAB26	0.515084028849828	A
chr16	4788397	4788399	ENSG00000267795	SMIM22	0.419617522963008	A
chr16	680224	680226	ENSG00000103266	STUB1	0.518413979289532	A
chr16	636817	636819	ENSG00000172366	MCRIP2	0.518413979289532	A
chr16	981770	981772	ENSG00000005513	SOX8	0.456432053516108	A
chr16	2223591	2223593	ENSG00000167967	E4F1	0.521913361378936	A
chr16	1528688	1528690	ENSG00000131634	TMEM204	0.518598312762108	A
chr16	280450	280452	ENSG00000242173	ARHGDIG	0.517692468726126	A
chr16	527717	527719	ENSG00000103326	CAPN15	0.507674577509241	A
chr16	1989660	1989662	ENSG00000127561	SYNGR3	0.516039730233096	A
chr16	2204248	2204250	ENSG00000167965	MLST8	0.521913361378936	A
chr16	1959538	1959540	ENSG00000140990	NDUFB10	0.516039730233096	A
chr16	4693694	4693696	ENSG00000168101	NUDT16L1	0.459219720714742	A
chr16	11965210	11965212	ENSG00000048462	TNFRSF17	0.293756450174345	A
chr16	24845841	24845843	ENSG00000158865	SLC5A11	0.0524264409006407	A
chr16	25691959	25691961	ENSG00000182601	HS3ST4	-1.06820439402227	B
chr16	2009926	2009928	ENSG00000183971	NPW	0.495290661741327	A
chr16	668132	668134	ENSG00000140983	RHOT2	0.518413979289532	A
chr16	2235816	2235818	ENSG00000167968	DNASE1L2	0.521913361378936	A
chr16	19410496	19410498	ENSG00000103534	TMC5	-0.117437462778107	B
chr16	1078781	1078783	ENSG00000162009	SSTR5	0.46140467416047	A
chr16	23278231	23278233	ENSG00000168447	SCNN1B	-0.200747993005935	B
chr16	560394	560396	ENSG00000161992	PRR35	0.507674577509241	A
chr16	2025356	2025358	ENSG00000065054	SLC9A3R2	0.495290661741327	A
chr16	4616493	4616495	ENSG00000102858	MGRN1	0.459219720714742	A
chr16	19167971	19167973	ENSG00000103528	SYT17	0.0335266900667736	A
chr16	14922802	14922804	ENSG00000183426	NPIPA1	NA	NA
chr16	23182745	23182747	ENSG00000166828	SCNN1G	0.0792535049705918	A
chr16	20899868	20899870	ENSG00000102897	LYRM1	0.156848505906205	A
chr16	25215731	25215733	ENSG00000103375	AQP8	-0.171766442776032	B
chr16	22814162	22814164	ENSG00000122254	HS3ST2	-0.386728061827109	B
chr16	18983934	18983936	ENSG00000170537	TMC7	0.313264887060702	A
chr16	21597218	21597220	ENSG00000197006	METTL9	0.418792697079801	A
chr16	14974591	14974593	ENSG00000179889	PDXDC1	NA	NA
chr16	24610209	24610211	ENSG00000090905	TNRC6A	0.0561600078459531	A
chr16	22007638	22007640	ENSG00000185716	MOSMO	0.285850136465918	A
chr16	29811382	29811384	ENSG00000167371	PRRT2	0.598464616264557	A
chr16	11976737	11976739	ENSG00000048471	SNX29	0.293756450174345	A
chr16	22297409	22297411	ENSG00000058600	POLR3E	0.39270931318273	A
chr16	27550133	27550135	ENSG00000047578	KATNIP	-0.12341933598823	B
chr16	788622	788624	ENSG00000127586	CHTF18	0.517747242702764	A
chr16	27402174	27402176	ENSG00000103522	IL21R	-0.54013180082326	B
chr16	30704067	30704069	ENSG00000282034		0.55981862001556	A
chr16	27313668	27313670	ENSG00000077238	IL4R	-0.664870993625955	B
chr16	29817239	29817241	ENSG00000281348		0.598464616264557	A
chr16	30698209	30698211	ENSG00000080603	SRCAP	0.583787545169922	A
chr16	22479121	22479123	ENSG00000243716	NPIPB5	0.404882381904224	A
chr16	31713229	31713231	ENSG00000197302	ZNF720	-0.560118068626067	B
chr16	33459045	33459047	ENSG00000278848	TP53TG3F	NA	NA
chr16	29820394	29820396	ENSG00000013364	MVP	0.598464616264557	A
chr16	46689643	46689645	ENSG00000091651	ORC6	-0.272871993862963	B
chr16	33303739	33303741	ENSG00000275034	TP53TG3E	-2.22546543097619	B
chr16	19555240	19555242	ENSG00000103544	VPS35L	0.128847414716252	A
chr16	22165583	22165585	ENSG00000183921	SDR42E2	0.225608805221046	A
chr16	8621683	8621685	ENSG00000067365	METTL22	-0.235563233387486	B
chr16	33360274	33360276	ENSG00000261509	TP53TG3B	-2.22546543097619	B
chr16	12901598	12901600	ENSG00000237515	SHISA9	-1.01694164067025	B
chr16	14833721	14833723	ENSG00000103512	NOMO1	NA	NA
chr16	33193659	33193661	ENSG00000205457	TP53TG3C	NA	NA
chr16	22206278	22206280	ENSG00000103319	EEF2K	0.39270931318273	A
chr16	15395754	15395756	ENSG00000261130		NA	NA
chr16	19716456	19716458	ENSG00000174628	IQCK	-0.221368932528168	B
chr16	29663279	29663281	ENSG00000103485	QPRT	0.557426489352238	A
chr16	47461123	47461125	ENSG00000102893	PHKB	-0.228129603565534	B
chr16	22092538	22092540	ENSG00000175267	VWA3A	0.285850136465918	A
chr16	48244300	48244302	ENSG00000102910	LONP2	-0.231876615234565	B
chr16	15395754	15395756	ENSG00000156968	MPV17L	NA	NA
chr16	46884362	46884364	ENSG00000166123	GPT2	-0.0936732937527049	B
chr16	29778256	29778258	ENSG00000174992	ZG16	0.55238767391611	A
chr16	14632951	14632953	ENSG00000103429	BFAR	NA	NA
chr16	14708944	14708946	ENSG00000224712	NPIPA3	NA	NA
chr16	56730129	56730131	ENSG00000102900	NUP93	0.23188718161951	A
chr16	25111742	25111744	ENSG00000205629	LCMT1	-0.00513898342031766	B
chr16	19067614	19067616	ENSG00000167186	COQ7	0.155634223507508	A
chr16	51553436	51553438	ENSG00000224578	HNRNPA1P48	0.135156799064613	A
chr16	55389700	55389702	ENSG00000087245	MMP2	-0.0404192120293567	B
chr16	19523811	19523813	ENSG00000103540	CCP110	0.128847414716252	A
chr16	10944564	10944566	ENSG00000038532	CLEC16A	-0.0201933155152206	B
chr16	19285739	19285741	ENSG00000261210	CLEC19A	-0.536860852455158	B
chr16	57404767	57404769	ENSG00000102970	CCL17	0.299709516067979	A
chr16	4734537	4734539	ENSG00000166246	C16orf71	0.419617522963008	A
chr16	1612337	1612339	ENSG00000007545	CRAMP1	0.521200980757896	A
chr16	425649	425651	ENSG00000090565	RAB11FIP3	0.530402864385295	A
chr16	57358783	57358785	ENSG00000102962	CCL22	0.122690289382111	A
chr16	55566684	55566686	ENSG00000256812	CAPNS2	-0.238113966936101	B
chr16	67846933	67846935	ENSG00000102898	NUTF2	0.559356345890207	A
chr16	67842320	67842322	ENSG00000168286	THAP11	0.559356345890207	A
chr16	67645144	67645146	ENSG00000159753	CARMIL2	0.543965386959584	A
chr16	67873052	67873054	ENSG00000038358	EDC4	0.559356345890207	A
chr16	29812261	29812263	ENSG00000280893		0.598464616264557	A
chr16	69131291	69131293	ENSG00000141076	UTP4	0.440845319695761	A
chr16	30370934	30370936	ENSG00000180209	MYLPF	0.616384650262483	A
chr16	55509072	55509074	ENSG00000087253	LPCAT2	-0.238113966936101	B
chr16	67893272	67893274	ENSG00000159792	PSKH1	0.559356345890207	A
chr16	69105653	69105655	ENSG00000103044	HAS3	0.440845319695761	A
chr16	71358723	71358725	ENSG00000172137	CALB2	-0.417015388226953	B
chr16	69565094	69565096	ENSG00000102908	NFAT5	0.444596927141218	A
chr16	81739097	81739099	ENSG00000197943	PLCG2	0.0519039377121024	A
chr16	77788564	77788566	ENSG00000171724	VAT1L	-0.383407147902529	B
chr16	68843604	68843606	ENSG00000103047	TANGO6	0.437909721796932	A
chr16	74377878	74377880	ENSG00000196436	NPIPB15	0.450705236831816	A
chr16	76277401	76277403	ENSG00000152910	CNTNAP4	-0.969433577622414	B
chr16	84819985	84819987	ENSG00000103196	CRISPLD2	0.30504411992007	A
chr16	67666816	67666818	ENSG00000159761	C16orf86	0.543965386959584	A
chr16	57447425	57447427	ENSG00000088682	COQ9	0.299709516067979	A
chr16	82626969	82626971	ENSG00000140945	CDH13	-1.71091310848261	B
chr16	75218988	75218990	ENSG00000168925	CTRB1	0.229388191697304	A
chr16	86566829	86566831	ENSG00000176692	FOXC2	0.352611335142591	A
chr16	69950907	69950909	ENSG00000157322	CLEC18A	0.493963516987323	A
chr16	77199408	77199410	ENSG00000205078	SYCE1L	-0.468433472094629	B
chr16	85169525	85169527	ENSG00000131149	GSE1	0.488232864345737	A
chr16	77190835	77190837	ENSG00000103111	MON1B	-0.468433472094629	B
chr16	68530090	68530092	ENSG00000184939	ZFP90	0.424235615192737	A
chr16	84294878	84294880	ENSG00000103175	WFDC1	0.00395574593957108	A
chr16	87383953	87383955	ENSG00000140941	MAP1LC3B	0.419733468065922	A
chr16	69187129	69187131	ENSG00000168807	SNTB2	0.440845319695761	A
chr16	88856220	88856222	ENSG00000167515	TRAPPC2L	0.506757648930055	A
chr16	66878589	66878591	ENSG00000172840	PDP2	0.447479905089349	A
chr16	88803789	88803791	ENSG00000167513	CDT1	0.506757648930055	A
chr16	84648511	84648513	ENSG00000135686	KLHL36	0.380720929119225	A
chr16	85899162	85899164	ENSG00000140968	IRF8	0.130242812422391	A
chr16	87601835	87601837	ENSG00000154118	JPH3	0.379167978206092	A
chr16	67518418	67518420	ENSG00000039523	RIPOR1	0.554321969778881	A
chr16	88638591	88638593	ENSG00000124391	IL17C	0.533474185699337	A
chr16	89720400	89720402	ENSG00000158805	ZNF276	0.509281395369308	A
chr16	80540734	80540736	ENSG00000168589	DYNLRB2	-0.0202973101699076	B
chr16	67562526	67562528	ENSG00000102974	CTCF	0.554321969778881	A
chr16	57542643	57542645	ENSG00000159618	ADGRG5	0.309700082411334	A
chr16	66844414	66844416	ENSG00000168748	CA7	0.447479905089349	A
chr16	85798633	85798635	ENSG00000131143	COX4I1	0.446866468931488	A
chr16	82035004	82035006	ENSG00000086696	HSD17B2	-0.83742356000798	B
chr16	57372490	57372492	ENSG00000006210	CX3CL1	0.122690289382111	A
chr16	77722514	77722516	ENSG00000140876	NUDT7	-0.383407147902529	B
chr16	88706503	88706505	ENSG00000174177	CTU2	0.53958047035141	A
chr16	29816152	29816154	ENSG00000280789	PAGR1	0.598464616264557	A
chr16	86576368	86576370	ENSG00000176678	FOXL1	0.352611335142591	A
chr16	75148524	75148526	ENSG00000184517	ZFP1	0.237572862470132	A
chr16	57999546	57999548	ENSG00000103005	USB1	0.11207736233935	A
chr16	74296814	74296816	ENSG00000103035	PSMD7	0.0154781905546348	A
chr16	29806106	29806108	ENSG00000103495	MAZ	0.598464616264557	A
chr16	74999024	74999026	ENSG00000186187	ZNRF1	0.335666641110617	A
chr16	67884885	67884887	ENSG00000188038	NRN1L	0.559356345890207	A
chr16	53701692	53701694	ENSG00000140718	FTO	0.290351171927469	A
chr16	54930865	54930867	ENSG00000176842	IRX5	0.237517691466055	A
chr16	88453280	88453282	ENSG00000179588	ZFPM1	0.459127213758916	A
chr16	58025754	58025756	ENSG00000102996	MMP15	0.198897570481331	A
chr16	57462679	57462681	ENSG00000102978	POLR2C	0.299709516067979	A
chr16	4846665	4846667	ENSG00000118900	UBN1	0.291892925970684	A
chr16	67987746	67987748	ENSG00000167264	DUS2	0.570845499177427	A
chr16	86510527	86510529	ENSG00000103241	FOXF1	0.352611335142591	A
chr16	76277288	76277290	ENSG00000287694		-0.969433577622414	B
chr16	14748066	14748068	ENSG00000254852	NPIPA2	NA	NA
chr16	2964216	2964218	ENSG00000131650	KREMEN2	0.591804972265248	A
chr16	2969270	2969272	ENSG00000162073	PAQR4	0.591804972265248	A
chr16	2988256	2988258	ENSG00000262152	LINC00514	0.591804972265248	A
chr16	3012923	3012925	ENSG00000213937	CLDN9	0.602903479720666	A
chr16	3024027	3024029	ENSG00000131652	THOC6	0.602903479720666	A
chr16	3129777	3129779	ENSG00000085644	ZNF213	0.600574100244744	A
chr16	3204247	3204249	ENSG00000168124	OR1F1	0.534486148406836	A
chr16	3263800	3263802	ENSG00000006194	ZNF263	0.534486148406836	A
chr16	3355889	3355891	ENSG00000168158	OR2C1	0.449352552419102	A
chr16	3365099	3365101	ENSG00000285329		0.449352552419102	A
chr16	3401215	3401217	ENSG00000103343	ZNF174	0.473700403514721	A
chr16	3443649	3443651	ENSG00000122390	NAA60	0.473700403514721	A
chr16	3500976	3500978	ENSG00000103351	CLUAP1	0.468924639260921	A
chr16	4314761	4314763	ENSG00000126603	GLIS2	NA	NA
chr16	4371848	4371850	ENSG00000168140	VASN	NA	NA
chr16	4425805	4425807	ENSG00000103423	DNAJA3	NA	NA
chr16	4474690	4474692	ENSG00000103415	HMOX2	NA	NA
chr16	30740642	30740644	ENSG00000281991	TMEM265	0.55981862001556	A
chr16	30748293	30748295	ENSG00000156873	PHKG2	0.55981862001556	A
chr16	30949068	30949070	ENSG00000175938	ORAI3	0.523754557177132	A
chr16	30985207	30985209	ENSG00000099377	HSD3B7	0.523754557177132	A
chr16	31032889	31032891	ENSG00000103496	STX4	0.408784145588864	A
chr16	31074422	31074424	ENSG00000167395	ZNF646	0.408784145588864	A
chr16	31106107	31106109	ENSG00000103507	BCKDK	0.364414619572285	A
chr16	31114489	31114491	ENSG00000103510	KAT8	0.364414619572285	A
chr16	31214091	31214093	ENSG00000177238	TRIM72	-0.0846282482688143	B
chr16	21233699	21233701	ENSG00000175311	ANKS4B	0.136227424474307	A
chr16	56565073	56565075	ENSG00000102891	MT4	0.0983620293952488	A
chr16	56608584	56608586	ENSG00000125148	MT2A	0.0911288886397258	A
chr16	56625475	56625477	ENSG00000169715	MT1E	0.0911288886397258	A
chr16	56632659	56632661	ENSG00000205364	MT1M	0.0911288886397258	A
chr16	56638666	56638668	ENSG00000205362	MT1A	0.0911288886397258	A
chr16	56651886	56651888	ENSG00000169688	MT1B	0.0911288886397258	A
chr16	56657731	56657733	ENSG00000198417	MT1F	0.0911288886397258	A
chr16	56682470	56682472	ENSG00000187193	MT1X	0.0911288886397258	A
chr16	21953288	21953290	ENSG00000140740	UQCRC2	0.365163906404504	A
chr16	28259246	28259248	ENSG00000188322	SBK1	0.387104636404107	A
chr16	28494643	28494645	ENSG00000184730	APOBR	0.545573666437603	A
