chr	start	end	gene	sym	eig	compartment
chr2	53970838	53970840	ENSG00000170634	ACYP2	0.475163734865858	A
chr2	61017225	61017227	ENSG00000162928	PEX13	0.437280820857881	A
chr2	70935900	70935902	ENSG00000116039	ATP6V1B1	0.350089161383408	A
chr2	71276561	71276563	ENSG00000075292	ZNF638	0.22606009116042	A
chr2	24076526	24076528	ENSG00000219626	FAM228B	0.481170891508737	A
chr2	70257386	70257388	ENSG00000116005	PCYOX1	0.543277317242023	A
chr2	64988477	64988479	ENSG00000115902	SLC1A4	0.518145530907385	A
chr2	53787044	53787046	ENSG00000068912	ERLEC1	0.176135909521028	A
chr2	70900576	70900578	ENSG00000116035	VAX2	0.350089161383408	A
chr2	67397333	67397335	ENSG00000143971	ETAA1	0.332343165715898	A
chr2	54723499	54723501	ENSG00000214595	EML6	0.39483600201852	A
chr2	30231534	30231536	ENSG00000213626	LBH	0.27187917445374	A
chr2	27771717	27771719	ENSG00000243147	MRPL33	0.544487152895506	A
chr2	68157888	68157890	ENSG00000115946	PNO1	0.57601086759933	A
chr2	71064344	71064346	ENSG00000124357	NAGK	0.311745795420651	A
chr2	85539168	85539170	ENSG00000168906	MAT2A	0.659256932336816	A
chr2	47345158	47345160	ENSG00000119888	EPCAM	0.409169639424355	A
chr2	28782517	28782519	ENSG00000163806	SPDYA	0.535255328222614	A
chr2	44168851	44168853	ENSG00000285542		0.292990029565345	A
chr2	44941702	44941704	ENSG00000138083	SIX3	0.267537864816307	A
chr2	71130634	71130636	ENSG00000124383	MPHOSPH10	0.29387098425379	A
chr2	26764284	26764286	ENSG00000213699	SLC35F6	0.743529104910005	A
chr2	74958643	74958645	ENSG00000115350	POLE4	0.291763857816211	A
chr2	79025686	79025688	ENSG00000143954	REG3G	-0.738005112978059	B
chr2	79120362	79120364	ENSG00000115386	REG1A	-0.694255411932311	B
chr2	38751534	38751536	ENSG00000152147	GEMIN6	0.427339947926959	A
chr2	68679601	68679603	ENSG00000163219	ARHGAP25	0.495344646179192	A
chr2	46293667	46293669	ENSG00000116016	EPAS1	0.618331357203135	A
chr2	44361950	44361952	ENSG00000143919	CAMKMT	0.223016581731841	A
chr2	46698952	46698954	ENSG00000171150	SOCS5	0.550259130274645	A
chr2	95402721	95402723	ENSG00000115042	FAHD2A	0.323834773267284	A
chr2	84971093	84971095	ENSG00000176407	KCMF1	0.479747356340449	A
chr2	84905656	84905658	ENSG00000034510	TMSB10	0.479747356340449	A
chr2	73202574	73202576	ENSG00000214513	NOTO	0.657816002933949	A
chr2	27537386	27537388	ENSG00000221843	C2orf16	0.711642029341477	A
chr2	87748087	87748089	ENSG00000125551	PLGLB2	NA	NA
chr2	75646783	75646785	ENSG00000115364	MRPL19	0.135401595214332	A
chr2	70978380	70978382	ENSG00000144031	ANKRD53	0.350089161383408	A
chr2	94588522	94588524	ENSG00000259916		NA	NA
chr2	85751344	85751346	ENSG00000168874	ATOH8	0.709606731681889	A
chr2	28457145	28457147	ENSG00000163803	PLB1	0.606640221491848	A
chr2	73233420	73233422	ENSG00000135624	CCT7	0.657816002933949	A
chr2	96335766	96335768	ENSG00000121152	NCAPH	0.682231469419308	A
chr2	48314637	48314639	ENSG00000170802	FOXN2	0.0358243052431426	A
chr2	27583030	27583032	ENSG00000243943	ZNF512	0.711642029341477	A
chr2	61888724	61888726	ENSG00000173163	COMMD1	0.496239486509563	A
chr2	54456327	54456329	ENSG00000115306	SPTBN1	0.523027508697558	A
chr2	42048021	42048023	ENSG00000162878	PKDCC	0.18949161991061	A
chr2	85595725	85595727	ENSG00000168894	RNF181	0.659256932336816	A
chr2	85133392	85133394	ENSG00000152284	TCF7L1	0.560917667529638	A
chr2	74834127	74834129	ENSG00000159399	HK2	0.473550779948688	A
chr2	85602856	85602858	ENSG00000168883	USP39	0.731394568102972	A
chr2	56183990	56183992	ENSG00000055813	CCDC85A	-0.426104760876037	B
chr2	97664217	97664219	ENSG00000228486	C2orf92	NA	NA
chr2	101252886	101252888	ENSG00000158435	CNOT11	0.414323442128724	A
chr2	44167969	44167971	ENSG00000138032	PPM1B	0.292990029565345	A
chr2	105038069	105038071	ENSG00000135972	MRPS9	-0.421927619386537	B
chr2	85561562	85561564	ENSG00000118640	VAMP8	0.659256932336816	A
chr2	30146941	30146943	ENSG00000119801	YPEL5	0.18807083192445	A
chr2	64453969	64453971	ENSG00000119862	LGALSL	0.423199279420476	A
chr2	27032910	27032912	ENSG00000119777	TMEM214	0.685692512923528	A
chr2	95297347	95297349	ENSG00000115041	KCNIP3	-0.0400749610692431	B
chr2	68365282	68365284	ENSG00000115956	PLEK	0.53397982802595	A
chr2	86720291	86720293	ENSG00000153561	RMND5A	0.00968799755873841	A
chr2	94871433	94871435	ENSG00000163060	TEKT4	-1.01662525372623	B
chr2	102619553	102619555	ENSG00000115616	SLC9A2	-0.402248934947786	B
chr2	101002289	101002291	ENSG00000071082	RPL31	0.35547790918117	A
chr2	24049701	24049703	ENSG00000119782	FKBP1B	0.481170891508737	A
chr2	105337540	105337542	ENSG00000135974	C2orf49	0.226871110248288	A
chr2	10721100	10721102	ENSG00000143882	ATP6V1C2	0.725379067819056	A
chr2	84516455	84516457	ENSG00000115423	DNAH6	-0.229524273455664	B
chr2	66433452	66433454	ENSG00000143995	MEIS1	0.327606345621592	A
chr2	63050057	63050059	ENSG00000115507	OTX1	0.192533048346584	A
chr2	23927285	23927287	ENSG00000173960	UBXN2A	0.351683373549378	A
chr2	105241743	105241745	ENSG00000135973	GPR45	-0.178636945757561	B
chr2	33436324	33436326	ENSG00000152689	RASGRP3	0.219970552676669	A
chr2	27149004	27149006	ENSG00000163792	TCF23	0.678474653560958	A
chr2	27042364	27042366	ENSG00000084693	AGBL5	0.685692512923528	A
chr2	98087116	98087118	ENSG00000168658	VWA3B	0.232323373351246	A
chr2	29097705	29097707	ENSG00000115295	CLIP4	0.217031297661692	A
chr2	26562587	26562589	ENSG00000173557	FAM166C	0.726104882359199	A
chr2	46916157	46916159	ENSG00000068724	TTC7A	0.533107346571146	A
chr2	68467585	68467587	ENSG00000169621	APLF	0.489636600311725	A
chr2	112055269	112055271	ENSG00000153214	TMEM87B	0.763696818406922	A
chr2	72916260	72916262	ENSG00000135638	EMX1	0.560081032687243	A
chr2	48440598	48440600	ENSG00000162869	PPP1R21	0.0468208253796905	A
chr2	85584431	85584433	ENSG00000168899	VAMP5	0.659256932336816	A
chr2	74654247	74654249	ENSG00000135622	SEMA4F	0.640451929729311	A
chr2	107986523	107986525	ENSG00000115665	SLC5A7	-0.696900940258413	B
chr2	36355778	36355780	ENSG00000150938	CRIM1	0.268011603785512	A
chr2	32277904	32277906	ENSG00000119820	YIPF4	0.376635441671113	A
chr2	108719482	108719484	ENSG00000153201	RANBP2	0.532527572167348	A
chr2	100470482	100470484	ENSG00000204640	NMS	0.335286223699624	A
chr2	42169353	42169355	ENSG00000143924	EML4	0.266114881527991	A
chr2	109129205	109129207	ENSG00000172985	SH3RF3	NA	NA
chr2	96266225	96266227	ENSG00000144021	CIAO1	0.751129667908398	A
chr2	102736905	102736907	ENSG00000170417	TMEM182	-0.435906009402482	B
chr2	38666114	38666116	ENSG00000143891	GALM	0.556926362113222	A
chr2	113890089	113890091	ENSG00000115091	ACTR3	0.140535232207683	A
chr2	117814691	117814693	ENSG00000088205	DDX18	-0.351391935367247	B
chr2	88067825	88067827	ENSG00000115593	SMYD1	-0.0455664913273931	B
chr2	32357028	32357030	ENSG00000115760	BIRC6	0.462682295323353	A
chr2	108449206	108449208	ENSG00000135968	GCC2	0.280443886530725	A
chr2	72887408	72887410	ENSG00000116096	SPR	0.499026567131495	A
chr2	173075714	173075716	ENSG00000091436	MAP3K20	0.653108955348589	A
chr2	112973203	112973205	ENSG00000136688	IL36G	0.513090105938266	A
chr2	48529925	48529927	ENSG00000068781	STON1-GTF2A1L	-0.14181359897128	B
chr2	109614364	109614366	ENSG00000198142	SOWAHC	0.767206717815139	A
chr2	105744912	105744914	ENSG00000071051	NCK2	0.0112136616885905	A
chr2	136765545	136765547	ENSG00000144229	THSD7B	-0.898897256954537	B
chr2	108534456	108534458	ENSG00000169756	LIMS1	0.41686284667552	A
chr2	97646062	97646064	ENSG00000135940	COX5B	NA	NA
chr2	26401920	26401922	ENSG00000157856	DRC1	0.6944867942853	A
chr2	100820139	100820141	ENSG00000170485	NPAS2	0.586811107635638	A
chr2	85354394	85354396	ENSG00000115459	ELMOD3	0.61464285369251	A
chr2	119759922	119759924	ENSG00000088179	PTPN4	0.129324582487617	A
chr2	130342897	130342899	ENSG00000136718	IMP4	-0.0438671374897039	B
chr2	112138385	112138387	ENSG00000144152	FBLN7	0.710726013632041	A
chr2	185738804	185738806	ENSG00000188738	FSIP2	-0.857397908213958	B
chr2	113058638	113058640	ENSG00000136695	IL36RN	0.472369180126575	A
chr2	197705369	197705371	ENSG00000247626	MARS2	-0.366164810393391	B
chr2	154697855	154697857	ENSG00000162989	KCNJ3	-1.08309272274449	B
chr2	119679167	119679169	ENSG00000144120	TMEM177	-0.0449854945813687	B
chr2	153871922	153871924	ENSG00000144278	GALNT13	-1.0815600176108	B
chr2	108786757	108786759	ENSG00000163006	CCDC138	0.532527572167348	A
chr2	190408355	190408357	ENSG00000151690	MFSD6	0.440427364320472	A
chr2	171922448	171922450	ENSG00000128708	HAT1	0.621854141350875	A
chr2	204545793	204545795	ENSG00000116117	PARD3B	0.337896267789892	A
chr2	130356056	130356058	ENSG00000072135	PTPN18	-0.0438671374897039	B
chr2	218125289	218125291	ENSG00000180871	CXCR2	0.774549322800149	A
chr2	173354820	173354822	ENSG00000144354	CDCA7	0.512953367943371	A
chr2	113437691	113437693	ENSG00000136682	CBWD2	NA	NA
chr2	197804593	197804595	ENSG00000115896	PLCL1	-0.36409143281178	B
chr2	112645939	112645941	ENSG00000144136	SLC20A1	0.714218450551384	A
chr2	101696850	101696852	ENSG00000071054	MAP4K4	0.407044777035222	A
chr2	85418931	85418933	ENSG00000152292	SH2D6	0.679616118297106	A
chr2	134119983	134119985	ENSG00000152127	MGAT5	0.351564772778091	A
chr2	118088452	118088454	ENSG00000125629	INSIG2	-0.177464432443823	B
chr2	233307816	233307818	ENSG00000130561	SAG	0.488896451057961	A
chr2	190343570	190343572	ENSG00000151689	INPP1	0.393714095253129	A
chr2	216632828	216632830	ENSG00000115457	IGFBP2	0.549385467016774	A
chr2	137964020	137964022	ENSG00000150540	HNMT	-0.302256798618414	B
chr2	65056366	65056368	ENSG00000011523	CEP68	0.50083483751569	A
chr2	237085889	237085891	ENSG00000198612	COPS8	0.297996865832525	A
chr2	119544432	119544434	ENSG00000163075	CFAP221	-0.237762758873959	B
chr2	172735274	172735276	ENSG00000091428	RAPGEF4	0.712449644303702	A
chr2	101991960	101991962	ENSG00000115590	IL1R2	0.226450708227461	A
chr2	171999953	171999955	ENSG00000172878	METAP1D	0.621854141350875	A
chr2	186486260	186486262	ENSG00000065548	ZC3H15	-0.290773138422999	B
chr2	161416297	161416299	ENSG00000136535	TBR1	-0.559415167375109	B
chr2	112482156	112482158	ENSG00000114999	TTL	NA	NA
chr2	113498665	113498667	ENSG00000184492	FOXD4L1	NA	NA
chr2	234050679	234050681	ENSG00000072080	SPP2	0.28692226718358	A
chr2	142877664	142877666	ENSG00000115919	KYNU	-0.13792147252822	B
chr2	223957463	223957465	ENSG00000135900	MRPL44	0.234347175147466	A
chr2	170783786	170783788	ENSG00000204334	ERICH2	-0.293480895248128	B
chr2	206443532	206443534	ENSG00000114948	ADAM23	-0.114720187052682	B
chr2	138501770	138501772	ENSG00000144228	SPOPL	-0.340801343066731	B
chr2	112721486	112721488	ENSG00000144130	NT5DC4	0.615563306030727	A
chr2	157257705	157257707	ENSG00000136542	GALNT5	-0.0432046120762384	B
chr2	232550689	232550691	ENSG00000135930	EIF4E2	0.676261990208378	A
chr2	202634969	202634971	ENSG00000138439	FAM117B	0.548324709952405	A
chr2	200510008	200510010	ENSG00000163535	SGO2	0.346778140302218	A
chr2	186590056	186590058	ENSG00000138448	ITGAV	-0.0287485797350842	B
chr2	112275597	112275599	ENSG00000188177	ZC3H6	0.655144458238962	A
chr2	126898864	126898866	ENSG00000237524	TEX51	-0.326220931938387	B
chr2	202376327	202376329	ENSG00000204217	BMPR2	0.678706060972631	A
chr2	120346136	120346138	ENSG00000163083	INHBB	0.51319816231218	A
chr2	165469647	165469649	ENSG00000178662	CSRNP3	-0.559650467583842	B
chr2	218217189	218217191	ENSG00000163466	ARPC2	0.793196829076019	A
chr2	170715337	170715339	ENSG00000204335	SP5	-0.293480895248128	B
chr2	172084740	172084742	ENSG00000144355	DLX1	0.631728596074955	A
chr2	120240064	120240066	ENSG00000144118	RALB	0.466348170869741	A
chr2	73214222	73214224	ENSG00000135632	SMYD5	0.657816002933949	A
chr2	203936763	203936765	ENSG00000163600	ICOS	0.222159596818646	A
chr2	200586014	200586016	ENSG00000138356	AOX1	0.346778140302218	A
chr2	213284464	213284466	ENSG00000144451	SPAG16	-0.0458169814450639	B
chr2	152335174	152335176	ENSG00000157827	FMNL2	0.140988653381047	A
chr2	183117513	183117515	ENSG00000163002	NUP35	-0.231577651591807	B
chr2	186694060	186694062	ENSG00000144369	FAM171B	-0.109958437227402	B
chr2	218259496	218259498	ENSG00000179921	GPBAR1	0.793196829076019	A
chr2	180967248	180967250	ENSG00000170035	UBE2E3	0.0676191203591744	A
chr2	209771832	209771834	ENSG00000144406	UNC80	-0.693672602182443	B
chr2	143091362	143091364	ENSG00000075884	ARHGAP15	-0.367712919283818	B
chr2	48617798	48617800	ENSG00000242441	GTF2A1L	-0.352181190201435	B
chr2	113005459	113005461	ENSG00000136694	IL36A	0.472369180126575	A
chr2	181891833	181891835	ENSG00000138434	ITPRID2	0.193739751109751	A
chr2	114442299	114442301	ENSG00000175497	DPP10	-0.797591727828466	B
chr2	208266267	208266269	ENSG00000115020	PIKFYVE	-0.162025956778871	B
chr2	214411054	214411056	ENSG00000174453	VWC2L	-0.499326068030866	B
chr2	237485428	237485430	ENSG00000115648	MLPH	0.590559525872701	A
chr2	120013077	120013079	ENSG00000115109	EPB41L5	0.169670245377986	A
chr2	216081866	216081868	ENSG00000163449	TMEM169	0.512277863212458	A
chr2	126656158	126656160	ENSG00000136732	GYPC	-0.181895875474579	B
chr2	241776822	241776824	ENSG00000154252	GAL3ST2	0.612197914973093	A
chr2	237566574	237566576	ENSG00000071677	PRLH	0.52854796903903	A
chr2	230712842	230712844	ENSG00000135932	CAB39	0.448094530781298	A
chr2	100562993	100562995	ENSG00000115539	PDCL3	0.349553204261567	A
chr2	222424543	222424545	ENSG00000163082	SGPP2	-0.504916097001983	B
chr2	238848032	238848034	ENSG00000233608	TWIST2	0.395896287688942	A
chr2	158968640	158968642	ENSG00000115183	TANC1	0.318480318671226	A
chr2	206939518	206939520	ENSG00000144410	CPO	-0.0247751550749222	B
chr2	119223834	119223836	ENSG00000115107	STEAP3	0.0733869818082357	A
chr2	216498844	216498846	ENSG00000197756	RPL37A	0.535570655810008	A
chr2	202265763	202265765	ENSG00000055044	NOP58	0.688813356733819	A
chr2	206765357	206765359	ENSG00000118246	FASTKD2	-0.0540399596700968	B
chr2	216107464	216107466	ENSG00000079246	XRCC5	0.600382506287956	A
chr2	111898607	111898609	ENSG00000153208	MERTK	0.614821170649389	A
chr2	104853287	104853289	ENSG00000198914	POU3F3	-0.510783554963724	B
chr2	161136908	161136910	ENSG00000136560	TANK	0.211236704712339	A
chr2	178112437	178112439	ENSG00000155636	RBM45	-0.0814806482389601	B
chr2	183078559	183078561	ENSG00000162999	DUSP19	-0.0123494993789634	B
chr2	225399710	225399712	ENSG00000144460	NYAP2	-0.499710666334483	B
chr2	200810594	200810596	ENSG00000082153	BZW1	0.575553185569312	A
chr2	189879609	189879611	ENSG00000187699	C2orf88	0.409968606209768	A
chr2	161308425	161308427	ENSG00000115233	PSMD14	-0.149657915693868	B
chr2	234952017	234952019	ENSG00000130147	SH3BP4	0.46474523975422	A
chr2	161424332	161424334	ENSG00000144290	SLC4A10	-0.559415167375109	B
chr2	210477682	210477684	ENSG00000021826	CPS1	-0.477825584417135	B
chr2	240435663	240435665	ENSG00000063660	GPC1	0.521827269849694	A
chr2	230864639	230864641	ENSG00000135916	ITM2C	0.511075683832014	A
chr2	218859805	218859807	ENSG00000115596	WNT6	0.811001053573321	A
chr2	202073289	202073291	ENSG00000182329	KIAA2012	0.712698349189705	A
chr2	195575977	195575979	ENSG00000196950	SLC39A10	0.162724112559364	A
chr2	206159585	206159587	ENSG00000114942	EEF1B2	0.255729663700835	A
chr2	112542465	112542467	ENSG00000125630	POLR1B	0.753303636409258	A
chr2	132416805	132416807	ENSG00000183840	GPR39	-0.113344660043306	B
chr2	241551424	241551426	ENSG00000176720	BOK	NA	NA
chr2	206274663	206274665	ENSG00000204186	ZDBF2	-0.00247401775845297	B
chr2	203867771	203867773	ENSG00000163599	CTLA4	0.393254670022525	A
chr2	210002638	210002640	ENSG00000197713	RPE	-0.315411827870319	B
chr2	235494089	235494091	ENSG00000157985	AGAP1	0.229823388739937	A
chr2	178194481	178194483	ENSG00000079156	OSBPL6	-0.0814806482389601	B
chr2	170928464	170928466	ENSG00000115806	GORASP2	0.342387332972223	A
chr2	128091200	128091202	ENSG00000136731	UGGT1	0.187397115761212	A
chr2	236567787	236567789	ENSG00000144476	ACKR3	-0.0452854280577211	B
chr2	134838616	134838618	ENSG00000153086	ACMSD	0.000699437620006645	A
chr2	95025677	95025679	ENSG00000172005	MAL	-0.322505680008256	B
chr2	95207535	95207537	ENSG00000233757		-0.0400749610692431	B
chr2	167868948	167868950	ENSG00000172318	B3GALT1	-0.412427160887758	B
chr2	95274453	95274455	ENSG00000155066	PROM2	-0.0400749610692431	B
chr2	230415942	230415944	ENSG00000067066	SP100	0.22863960416725	A
chr2	238426742	238426744	ENSG00000065802	ASB1	0.462912833290234	A
chr2	95165432	95165434	ENSG00000275111	ZNF2	-0.129930864843668	B
chr2	218270392	218270394	ENSG00000127838	PNKD	0.793196829076019	A
chr2	233210051	233210053	ENSG00000085978	ATG16L1	0.471881216068474	A
chr2	112584240	112584242	ENSG00000125611	CHCHD5	0.753303636409258	A
chr2	218356857	218356859	ENSG00000158428	CATIP	0.787398449951499	A
chr2	200305881	200305883	ENSG00000196141	SPATS2L	0.345705222906026	A
chr2	134918235	134918237	ENSG00000082258	CCNT2	0.0999775406534492	A
chr2	98346188	98346190	ENSG00000144191	CNGA3	0.341792705741551	A
chr2	207529737	207529739	ENSG00000118260	CREB1	0.308325453786778	A
chr2	233059967	233059969	ENSG00000168918	INPP5D	0.515476094230147	A
chr2	62196115	62196117	ENSG00000170340	B3GNT2	0.347923153234305	A
chr2	129979666	129979668	ENSG00000222014	RAB6C	-0.384401677927559	B
chr2	241149576	241149578	ENSG00000115685	PPP1R7	0.577978510230566	A
chr2	28894667	28894669	ENSG00000163811	WDR43	0.507460868508196	A
chr2	170813213	170813215	ENSG00000128683	GAD1	-0.193447083465985	B
chr2	188291669	188291671	ENSG00000144366	GULP1	0.162671946655531	A
chr2	203706524	203706526	ENSG00000178562	CD28	0.56412422584674	A
chr2	176269395	176269397	ENSG00000128654	MTX2	-0.322100982846019	B
chr2	189441474	189441476	ENSG00000115368	WDR75	0.45631625739199	A
chr2	218382029	218382031	ENSG00000018280	SLC11A1	0.787398449951499	A
chr2	216412414	216412416	ENSG00000138375	SMARCAL1	0.535570655810008	A
chr2	241356285	241356287	ENSG00000006607	FARP2	0.655485921297717	A
chr2	17877847	17877849	ENSG00000170745	KCNS3	-0.10853774904134	B
chr2	240998838	240998840	ENSG00000162804	SNED1	0.664792963979652	A
chr2	241734602	241734604	ENSG00000180902	D2HGDH	0.612197914973093	A
chr2	119429901	119429903	ENSG00000171227	TMEM37	-0.120943273484616	B
chr2	159712506	159712508	ENSG00000136536	MARCHF7	0.426818355422315	A
chr2	130521222	130521224	ENSG00000152093	CFC1B	NA	NA
chr2	218419123	218419125	ENSG00000127831	VIL1	0.718591159774917	A
chr2	241188509	241188511	ENSG00000146205	ANO7	0.577978510230566	A
chr2	241637213	241637215	ENSG00000168397	ATG4B	0.62274197476769	A
chr2	191245185	191245187	ENSG00000128641	MYO1B	0.497096374883502	A
chr2	241315100	241315102	ENSG00000168385	SEPTIN2	0.655485921297717	A
chr2	10911934	10911936	ENSG00000162975	KCNF1	NA	NA
chr2	11133128	11133130	ENSG00000150873	C2orf50	0.51812116215008	A
chr2	11155198	11155200	ENSG00000162976	SLC66A3	0.51812116215008	A
chr2	156435290	156435292	ENSG00000115159	GPD2	-0.172515722570647	B
chr2	190646746	190646748	ENSG00000138386	NAB1	0.494013823993031	A
chr2	190880821	190880823	ENSG00000115419	GLS	0.622040717560196	A
chr2	47695530	47695532	ENSG00000116062	MSH6	0.147645582579818	A
chr2	46479565	46479567	ENSG00000284701	TMEM247	0.50804544408129	A
chr2	46541806	46541808	ENSG00000119729	RHOQ	0.585903400482506	A
chr2	46616416	46616418	ENSG00000119878	CRIPT	0.550259130274645	A
chr2	233636454	233636456	ENSG00000242515	UGT1A10	0.228088463702122	A
chr2	233671898	233671900	ENSG00000241119	UGT1A9	0.228088463702122	A
chr2	233691607	233691609	ENSG00000167165	UGT1A6	0.228088463702122	A
chr2	233760270	233760272	ENSG00000241635	UGT1A1	0.319655553341374	A
chr2	233775679	233775681	ENSG00000185038	MROH2A	0.319655553341374	A
chr2	233917373	233917375	ENSG00000144481	TRPM8	0.357989088377458	A
chr2	131035092	131035094	ENSG00000284479	SMIM39	-0.123314813131357	B
chr2	37196488	37196490	ENSG00000218739	CEBPZOS	0.526013589763197	A
chr2	37231631	37231633	ENSG00000003509	NDUFAF7	0.542177056915396	A
chr2	37342827	37342829	ENSG00000115828	QPCT	0.504180283306693	A
chr2	203238977	203238979	ENSG00000119004	CYP20A1	0.466170463961991	A
chr2	74421678	74421680	ENSG00000005448	WDR54	0.692011149811708	A
chr2	74455087	74455089	ENSG00000115274	INO80B	0.692011149811708	A
chr2	74455088	74455090	ENSG00000274049	INO80B-WBP1	0.692011149811708	A
chr2	74458400	74458402	ENSG00000239779	WBP1	0.692011149811708	A
chr2	74483073	74483075	ENSG00000115282	TTC31	0.692011149811708	A
chr2	74513463	74513465	ENSG00000115297	TLX2	0.727255417168334	A
chr2	215311956	215311958	ENSG00000138363	ATIC	0.353078894538026	A
chr2	168901291	168901293	ENSG00000152254	G6PC2	-0.536905949220042	B
chr2	169064789	169064791	ENSG00000073737	DHRS9	-0.824849339777864	B
chr2	184598529	184598531	ENSG00000170396	ZNF804A	-0.71195436636684	B
chr2	106487364	106487366	ENSG00000254126	CD8B2	-0.245015233815718	B
chr2	188974373	188974375	ENSG00000168542	COL3A1	0.366774358167258	A
chr2	86106223	86106225	ENSG00000132300	PTCD3	0.548392572123334	A
chr2	86199355	86199357	ENSG00000132313	MRPL35	0.548392572123334	A
chr2	86440647	86440649	ENSG00000115548	KDM3A	0.248245081433041	A
chr2	237967014	237967016	ENSG00000258984	UBE2F-SCLY	0.586683928597516	A
chr2	238060924	238060926	ENSG00000132330	SCLY	0.579944957820965	A
chr2	238100340	238100342	ENSG00000144488	ESPNL	0.551816354441018	A
chr2	238138668	238138670	ENSG00000168427	KLHL30	0.551816354441018	A
chr2	238158970	238158972	ENSG00000178752	ERFE	0.551816354441018	A
chr2	238320441	238320443	ENSG00000204104	TRAF3IP1	0.484636915503238	A
chr2	231961245	231961247	ENSG00000144535	DIS3L2	0.543470133838606	A
chr2	232378724	232378726	ENSG00000163283	ALPP	0.590144908423312	A
chr2	232406844	232406846	ENSG00000163286	ALPG	0.691452477934841	A
chr2	232456125	232456127	ENSG00000163295	ALPI	0.691452477934841	A
chr2	232520388	232520390	ENSG00000237412	PRSS56	0.676261990208378	A
chr2	232525993	232525995	ENSG00000135902	CHRND	0.676261990208378	A
chr2	232539692	232539694	ENSG00000196811	CHRNG	0.676261990208378	A
chr2	130729070	130729072	ENSG00000173302	GPR148	NA	NA
chr2	131104847	131104849	ENSG00000115762	PLEKHB2	-0.154714498553939	B
chr2	131476119	131476121	ENSG00000075886	TUBA3D	-0.258549416769601	B
chr2	130836914	130836916	ENSG00000136002	ARHGEF4	-0.127364315905542	B
chr2	189784450	189784452	ENSG00000064933	PMS1	0.504763419985421	A
chr2	158795317	158795319	ENSG00000163331	DAPL1	-0.103171450730975	B
chr2	98444854	98444856	ENSG00000040933	INPP4A	0.432853856735802	A
chr2	37923187	37923189	ENSG00000115841	RMDN2	0.355527156932497	A
chr2	60881521	60881523	ENSG00000162924	REL	0.137925170248483	A
chr2	21123968	21123970	ENSG00000218819	TDRD15	-0.479389102366752	B
chr2	97113218	97113220	ENSG00000135976	ANKRD36	NA	NA
chr2	172555373	172555375	ENSG00000152256	PDK1	0.77343765464443	A
chr2	85685175	85685177	ENSG00000115523	GNLY	0.731394568102972	A
chr2	233718736	233718738	ENSG00000244474	UGT1A4	0.319655553341374	A
chr2	135052292	135052294	ENSG00000115839	RAB3GAP1	0.146560288963319	A
chr2	231781671	231781673	ENSG00000144524	COPS7B	0.679931791453761	A
chr2	241687085	241687087	ENSG00000168395	ING5	0.62274197476769	A
chr2	68643579	68643581	ENSG00000169618	PROKR1	0.495344646179192	A
chr2	166888487	166888489	ENSG00000163092	XIRP2	-0.274626053171748	B
chr2	157876702	157876704	ENSG00000007001	UPP2	0.153160386536355	A
chr2	107826892	107826894	ENSG00000196862	RGPD4	NA	NA
chr2	27282429	27282431	ENSG00000138100	TRIM54	0.667288541736721	A
chr2	231037523	231037525	ENSG00000204128	C2orf72	0.654836550688003	A
chr2	231395710	231395712	ENSG00000156966	B3GNT7	0.764530736459485	A
chr2	240565804	240565806	ENSG00000142327	RNPEPL1	0.555822171182852	A
chr2	240586734	240586736	ENSG00000142330	CAPN10	0.555822171182852	A
chr2	240605430	240605432	ENSG00000178623	GPR35	0.552538323906512	A
chr2	240691851	240691853	ENSG00000184945	AQP12A	0.552538323906512	A
chr2	240868824	240868826	ENSG00000172482	AGXT	0.51846906883985	A
chr2	240906330	240906332	ENSG00000226321	CROCC2	0.664792963979652	A
chr2	37084451	37084453	ENSG00000152133	GPATCH11	0.399289659879153	A
chr2	218880852	218880854	ENSG00000135925	WNT10A	0.811001053573321	A
chr2	218959666	218959668	ENSG00000171450	CDK5R2	0.792238599281067	A
chr2	219176225	219176227	ENSG00000144567	RETREG2	0.658237772122442	A
chr2	219195237	219195239	ENSG00000158552	ZFAND2B	0.658237772122442	A
chr2	219229783	219229785	ENSG00000163516	ANKZF1	0.722484818080894	A
chr2	219245455	219245457	ENSG00000115661	STK16	0.722484818080894	A
chr2	219253243	219253245	ENSG00000243910	TUBA4B	0.722484818080894	A
chr2	106063246	106063248	ENSG00000119147	ECRG4	-0.257850740308419	B
chr2	130181737	130181739	ENSG00000152082	MZT2B	-0.135359783149277	B
chr2	240560054	240560056	ENSG00000188542	DUSP28	0.555822171182852	A
chr2	32165841	32165843	ENSG00000152683	SLC30A6	0.212848710094511	A
chr2	229922302	229922304	ENSG00000153832	FBXO36	0.129654439495069	A
chr2	227598893	227598895	ENSG00000284643	SCYGR2	-0.121497400930803	B
chr2	227616998	227617000	ENSG00000284631	SCYGR4	-0.206958394896738	B
chr2	227666804	227666806	ENSG00000284667	SCYGR5	-0.206958394896738	B
chr2	227728335	227728337	ENSG00000284718	SCYGR7	-0.233865365678919	B
chr2	227745845	227745847	ENSG00000284635	SCYGR8	-0.233865365678919	B
chr2	227805739	227805741	ENSG00000115009	CCL20	-0.160761336823867	B
chr2	227871054	227871056	ENSG00000123977	DAW1	-0.160761336823867	B
chr2	120735623	120735625	ENSG00000074047	GLI2	0.722242649790763	A
