chr	start	end	gene	sym	eig	compartment
chr11	59086307	59086309	ENSG00000255151	GLYATL1B	-1.30055012533856	B
chr11	59107185	59107187	ENSG00000189057	FAM111B	-0.697984572627737	B
chr11	59171430	59171432	ENSG00000110042	DTX4	-0.697984572627737	B
chr11	124115404	124115406	ENSG00000110002	VWA5A	-0.678313019962417	B
chr11	694438	694440	ENSG00000177106	EPS8L2	0.608769456900621	A
chr11	747415	747417	ENSG00000177156	TALDO1	0.545823698661354	A
chr11	809965	809967	ENSG00000177600	RPLP2	0.573094406684712	A
chr11	818914	818916	ENSG00000177666	PNPLA2	0.573094406684712	A
chr11	826144	826146	ENSG00000177685	CRACR2B	0.573094406684712	A
chr11	832887	832889	ENSG00000177697	CD151	0.573094406684712	A
chr11	842812	842814	ENSG00000214063	TSPAN4	0.573094406684712	A
chr11	128686535	128686537	ENSG00000151702	FLI1	-0.911039015373514	B
chr11	128891356	128891358	ENSG00000120457	KCNJ5	-0.673198521260403	B
chr11	111912734	111912736	ENSG00000170276	HSPB2	0.19890573186792	A
chr11	111912736	111912738	ENSG00000254445	HSPB2-C11orf52	0.19890573186792	A
chr11	111918032	111918034	ENSG00000149300	C11orf52	0.19890573186792	A
chr11	111927144	111927146	ENSG00000150764	DIXDC1	0.19890573186792	A
chr11	112074086	112074088	ENSG00000150776	NKAPD1	0.145056672891564	A
chr11	112086824	112086826	ENSG00000204370	SDHD	0.145056672891564	A
chr11	112167372	112167374	ENSG00000150783	TEX12	-0.10454827943237	B
chr11	112175510	112175512	ENSG00000197580	BCO2	-0.10454827943237	B
chr11	112226367	112226369	ENSG00000150787	PTS	-0.0537627280426836	B
chr11	1074875	1074877	ENSG00000198788	MUC2	NA	NA
chr11	112086903	112086905	ENSG00000255292		0.145056672891564	A
chr11	1828307	1828309	ENSG00000149043	SYT8	0.600606400948156	A
chr11	1838981	1838983	ENSG00000130598	TNNI2	0.600606400948156	A
chr11	1919703	1919705	ENSG00000130595	TNNT3	0.608055526689802	A
chr11	1947278	1947280	ENSG00000214026	MRPL23	0.608055526689802	A
chr11	6107684	6107686	ENSG00000180919	OR56B4	-0.744570155455067	B
chr11	124566660	124566662	ENSG00000196119	OR8A1	-0.626615426195703	B
chr11	5893208	5893210	ENSG00000277932	OR52E5	-0.78030688540282	B
chr11	5761153	5761155	ENSG00000181017	OR56B2P	-0.764804091911279	B
chr11	47214465	47214467	ENSG00000134574	DDB2	0.611914089335413	A
chr11	125063305	125063307	ENSG00000134955	SLC37A2	0.0589689148435416	A
chr11	120325299	120325301	ENSG00000181264	TLCD5	0.340969285084857	A
chr11	11841423	11841425	ENSG00000170242	USP47	0.394620864532561	A
chr11	32091074	32091076	ENSG00000049449	RCN1	-0.262801418834464	B
chr11	70203296	70203298	ENSG00000168040	FADD	0.536275644761584	A
chr11	20599608	20599610	ENSG00000165970	SLC6A5	-0.578539984046246	B
chr11	2376177	2376179	ENSG00000110651	CD81	0.483443845153993	A
chr11	65180566	65180568	ENSG00000014216	CAPN1	0.527954642563564	A
chr11	134253568	134253570	ENSG00000151498	ACAD8	-0.315785751029876	B
chr11	120511748	120511750	ENSG00000149403	GRIK4	0.0721292639078367	A
chr11	46936689	46936691	ENSG00000149179	C11orf49	0.584273974665004	A
chr11	2301997	2301999	ENSG00000064201	TSPAN32	0.483443845153993	A
chr11	7020479	7020481	ENSG00000158077	NLRP14	-0.76650871432373	B
chr11	63938959	63938961	ENSG00000110583	NAA40	0.582937633506484	A
chr11	63974620	63974622	ENSG00000176340	COX8A	0.582937633506484	A
chr11	63974620	63974622	ENSG00000256100		0.582937633506484	A
chr11	64185272	64185274	ENSG00000168439	STIP1	0.570732566082506	A
chr11	1850904	1850906	ENSG00000130592	LSP1	0.600606400948156	A
chr11	71929018	71929020	ENSG00000137522	RNF121	0.599728813075689	A
chr11	71998613	71998615	ENSG00000137496	IL18BP	0.599728813075689	A
chr11	72105924	72105926	ENSG00000284844		0.573597433270293	A
chr11	72216601	72216603	ENSG00000165457	FOLR2	0.59270324968772	A
chr11	72223701	72223703	ENSG00000165458	INPPL1	0.59270324968772	A
chr11	2899721	2899723	ENSG00000110628	SLC22A18	0.428323144137917	A
chr11	9664077	9664079	ENSG00000133789	SWAP70	0.451780722782406	A
chr11	10305073	10305075	ENSG00000148926	ADM	0.443314503559087	A
chr11	10308313	10308315	ENSG00000133805	AMPD3	0.443314503559087	A
chr11	45804072	45804074	ENSG00000181830	SLC35C1	0.773116965999288	A
chr11	45847118	45847120	ENSG00000121671	CRY2	0.773116965999288	A
chr11	45885651	45885653	ENSG00000121653	MAPK8IP1	0.773116965999288	A
chr11	45921621	45921623	ENSG00000165905	LARGE2	0.74867980353988	A
chr11	46277662	46277664	ENSG00000157613	CREB3L1	0.713306872595564	A
chr11	46332905	46332907	ENSG00000149091	DGKZ	0.72565998410585	A
chr11	95789965	95789967	ENSG00000166037	CEP57	-0.397241771401355	B
chr11	65890673	65890675	ENSG00000175602	CCDC85B	0.547457933512322	A
chr11	65919274	65919276	ENSG00000175550	DRAP1	0.569999450639369	A
chr11	65945445	65945447	ENSG00000175513	TSGA10IP	0.569999450639369	A
chr11	65961728	65961730	ENSG00000175467	SART1	0.569999450639369	A
chr11	66002228	66002230	ENSG00000175334	BANF1	0.542571586789332	A
chr11	66012008	66012010	ENSG00000175315	CST6	0.542571586789332	A
chr11	66050729	66050731	ENSG00000087365	SF3B2	0.542571586789332	A
chr11	66268590	66268592	ENSG00000174903	RAB1B	0.56023422976743	A
chr11	66278175	66278177	ENSG00000174871	CNIH2	0.56023422976743	A
chr11	66291894	66291896	ENSG00000179292	TMEM151A	0.56023422976743	A
chr11	66421004	66421006	ENSG00000174576	NPAS4	0.553387182199152	A
chr11	66070272	66070274	ENSG00000175115	PACS1	0.542571586789332	A
chr11	61680391	61680393	ENSG00000134780	DAGLA	0.575660508695775	A
chr11	61792911	61792913	ENSG00000168496	FEN1	0.650959261669338	A
chr11	61752636	61752638	ENSG00000124920	MYRF	0.650959261669338	A
chr11	17719571	17719573	ENSG00000129152	MYOD1	0.201785149765716	A
chr11	17734774	17734776	ENSG00000129159	KCNC1	0.201785149765716	A
chr11	108116695	108116697	ENSG00000075239	ACAT1	0.172709124970772	A
chr11	114400682	114400684	ENSG00000255663		-0.57528027298283	B
chr11	114439435	114439437	ENSG00000076043	REXO2	-0.57528027298283	B
chr11	117986370	117986372	ENSG00000110324	IL10RA	0.424760912039325	A
chr11	118077012	118077014	ENSG00000137648	TMPRSS4	0.451794422222787	A
chr11	118304730	118304732	ENSG00000198851	CD3E	0.674703352839323	A
chr11	118344344	118344346	ENSG00000160654	CD3G	0.674703352839323	A
chr11	72189558	72189560	ENSG00000110195	FOLR1	0.573597433270293	A
chr11	117144284	117144286	ENSG00000168092	PAFAH1B2	0.540373974558421	A
chr11	117178736	117178738	ENSG00000149577	SIDT2	0.540373974558421	A
chr11	117199370	117199372	ENSG00000149591	TAGLN	0.540373974558421	A
chr11	117232625	117232627	ENSG00000167257	RNF214	0.524724159870616	A
chr11	117314557	117314559	ENSG00000110274	CEP164	0.566278750954015	A
chr11	57181747	57181749	ENSG00000183908	LRRC55	-1.73805371982411	B
chr11	57338352	57338354	ENSG00000109991	P2RX3	-0.702264862306383	B
chr11	64225941	64225943	ENSG00000149761	NUDT22	0.579040589193538	A
chr11	64241003	64241005	ENSG00000173486	FKBP2	0.579040589193538	A
chr11	72080337	72080339	ENSG00000184154	LRTOMT	0.58344401225883	A
chr11	69048932	69048934	ENSG00000162341	TPCN2	0.577968080699407	A
chr11	69072915	69072917	ENSG00000287725		0.577968080699407	A
chr11	69155478	69155480	ENSG00000284713	SMIM38	0.511642457107381	A
chr11	118359600	118359602	ENSG00000110344	UBE4A	0.674703352839323	A
chr11	118401602	118401604	ENSG00000285827		0.712587300861427	A
chr11	68903863	68903865	ENSG00000132740	IGHMBP2	0.552594684212616	A
chr11	71833200	71833202	ENSG00000184276	DEFB108B	0.587113318996127	A
chr11	71878453	71878455	ENSG00000225805	DEFB131B	0.587113318996127	A
chr11	15112424	15112426	ENSG00000188487	INSC	-0.139827265836639	B
chr11	113314583	113314585	ENSG00000149292	TTC12	-0.356229939975849	B
chr11	5619764	5619766	ENSG00000258659	TRIM34	-0.657903694854746	B
chr11	93741591	93741593	ENSG00000182919	C11orf54	0.0117671755289465	A
chr11	85855101	85855103	ENSG00000150676	CCDC83	0.53545448211941	A
chr11	66744451	66744453	ENSG00000173715	C11orf80	0.538597982967161	A
chr11	66257294	66257296	ENSG00000174996	KLC2	0.56023422976743	A
chr11	124673904	124673906	ENSG00000064199	SPA17	-0.159152984880334	B
chr11	19350724	19350726	ENSG00000166833	NAV2	0.0271064887824774	A
chr11	34621093	34621095	ENSG00000135373	EHF	0.251736319850005	A
chr11	64241095	64241097	ENSG00000286264		0.579040589193538	A
chr11	114257787	114257789	ENSG00000166741	NNMT	-0.18019545808307	B
chr11	32892811	32892813	ENSG00000060749	QSER1	0.0624332440822094	A
chr11	64251530	64251532	ENSG00000149782	PLCB3	0.579040589193538	A
chr11	86244753	86244755	ENSG00000074266	EED	0.524869131382431	A
chr11	86302211	86302213	ENSG00000149196	HIKESHI	0.480043845059405	A
chr11	86374736	86374738	ENSG00000149201	CCDC81	0.480043845059405	A
chr11	111878935	111878937	ENSG00000137720	C11orf1	0.0467621294419994	A
chr11	63506052	63506054	ENSG00000133317	LGALS12	0.462188655658749	A
chr11	63536808	63536810	ENSG00000133321	PLAAT4	0.462188655658749	A
chr11	63681446	63681448	ENSG00000133318	RTN3	0.514028343892246	A
chr11	63813456	63813458	ENSG00000168005	SPINDOC	0.563729872865478	A
chr11	18172837	18172839	ENSG00000179817	MRGPRX4	0.135208392672308	A
chr11	18266260	18266262	ENSG00000173432	SAA1	0.26552479218345	A
chr11	56122373	56122375	ENSG00000181761	OR8H3	-1.59492885384973	B
chr11	56176618	56176620	ENSG00000174957	OR5J2	-1.59492885384973	B
chr11	55723776	55723778	ENSG00000186886	OR5D3P	-1.1779508205047	B
chr11	56252254	56252256	ENSG00000172489	OR5T3	NA	NA
chr11	59503576	59503578	ENSG00000176200	OR4D11	-0.524065105591845	B
chr11	56375624	56375626	ENSG00000172199	OR8U1	NA	NA
chr11	560404	560406	ENSG00000099849	RASSF7	NA	NA
chr11	576470	576472	ENSG00000070047	PHRF1	NA	NA
chr11	637269	637271	ENSG00000069696	DRD4	0.608769456900621	A
chr11	924894	924896	ENSG00000183020	AP2A2	NA	NA
chr11	797511	797513	ENSG00000288675		0.545823698661354	A
chr11	12377563	12377565	ENSG00000197702	PARVA	0.303237309659418	A
chr11	55635113	55635115	ENSG00000181927	OR4P4	-1.35985296186298	B
chr11	55367974	55367976	ENSG00000181958	OR4A15	-1.20105682698147	B
chr11	124023013	124023015	ENSG00000236981	OR10G9	-0.852808326545966	B
chr11	62728069	62728071	ENSG00000162222	TTC9C	0.571285061319291	A
chr11	62761565	62761567	ENSG00000168002	POLR2G	0.571285061319291	A
chr11	62771357	62771359	ENSG00000162227	TAF6L	0.571285061319291	A
chr11	62787402	62787404	ENSG00000185475	TMEM179B	0.571285061319291	A
chr11	57667747	57667749	ENSG00000156599	ZDHHC5	-0.256149123075211	B
chr11	36510709	36510711	ENSG00000166349	RAG1	-0.164001781992948	B
chr11	73787872	73787874	ENSG00000175581	MRPL48	0.548970036957929	A
chr11	73876699	73876701	ENSG00000175575	PAAF1	0.542477315808449	A
chr11	73951026	73951028	ENSG00000187726	DNAJB13	0.540720369123287	A
chr11	74171267	74171269	ENSG00000214517	PPME1	0.54782577466899	A
chr11	67403915	67403917	ENSG00000175463	TBC1D10C	0.544229728575131	A
chr11	67414968	67414970	ENSG00000172508	CARNS1	0.544229728575131	A
chr11	67428460	67428462	ENSG00000175634	RPS6KB2	0.544229728575131	A
chr11	8019244	8019246	ENSG00000166402	TUB	-0.618867416567845	B
chr11	126269055	126269057	ENSG00000110074	FOXRED1	0.100413122368593	A
chr11	126304060	126304062	ENSG00000110063	DCPS	-0.144086121125158	B
chr11	126355640	126355642	ENSG00000110080	ST3GAL4	-0.144086121125158	B
chr11	10751246	10751248	ENSG00000198730	CTR9	0.355731770856494	A
chr11	7970251	7970253	ENSG00000175390	EIF3F	-0.241631303614481	B
chr11	121024125	121024127	ENSG00000285509	TBCEL-TECTA	-0.178009767677787	B
chr11	30231014	30231016	ENSG00000131808	FSHB	-0.505629819680268	B
chr11	64206678	64206680	ENSG00000149781	FERMT3	0.579040589193538	A
chr11	118401606	118401608	ENSG00000167283	ATP5MG	0.712587300861427	A
chr11	64305497	64305499	ENSG00000173153	ESRRA	0.566609741972987	A
chr11	1629775	1629777	ENSG00000185940	KRTAP5-5	NA	NA
chr11	1697195	1697197	ENSG00000205864	KRTAP5-6	NA	NA
chr11	66466327	66466329	ENSG00000174516	PELI3	0.553387182199152	A
chr11	66480013	66480015	ENSG00000254986	DPP3	0.553387182199152	A
chr11	66509079	66509081	ENSG00000256349		0.548627242864977	A
chr11	66510606	66510608	ENSG00000174483	BBS1	0.548627242864977	A
chr11	66546395	66546397	ENSG00000248746	ACTN3	0.548627242864977	A
chr11	47407132	47407134	ENSG00000165915	SLC39A13	0.608329390717811	A
chr11	47565336	47565338	ENSG00000213619	NDUFS3	0.623033435159106	A
chr11	47565430	47565432	ENSG00000110536	PTPMT1	0.623033435159106	A
chr11	47586678	47586680	ENSG00000196666	FAM180B	0.623033435159106	A
chr11	57460528	57460530	ENSG00000186907	RTN4RL2	-0.534286895391888	B
chr11	57712582	57712584	ENSG00000288534		-0.024966776944336	B
chr11	57712593	57712595	ENSG00000213593	TMX2	-0.024966776944336	B
chr11	57741250	57741252	ENSG00000211450	SELENOH	-0.024966776944336	B
chr11	57597387	57597389	ENSG00000149131	SERPING1	-0.421649792905573	B
chr11	35138882	35138884	ENSG00000026508	CD44	0.357346659537701	A
chr11	118527474	118527476	ENSG00000172425	TTC36	0.733829074572905	A
chr11	20363685	20363687	ENSG00000109854	HTATIP2	-0.141542299042489	B
chr11	68460731	68460733	ENSG00000110075	PPP6R3	0.561564083662395	A
chr11	64270062	64270064	ENSG00000173264	GPR137	0.579040589193538	A
chr11	114400030	114400032	ENSG00000076053	RBM7	-0.57528027298283	B
chr11	13276652	13276654	ENSG00000133794	ARNTL	0.195971268376637	A
chr11	70270690	70270692	ENSG00000131626	PPFIA1	0.536275644761584	A
chr11	121101243	121101245	ENSG00000109927	TECTA	NA	NA
chr11	33376108	33376110	ENSG00000110427	KIAA1549L	0.288991982731124	A
chr11	67452406	67452408	ENSG00000175544	CABP4	0.544229728575131	A
chr11	111540280	111540282	ENSG00000204381	LAYN	-0.196843360705957	B
chr11	112961275	112961277	ENSG00000149294	NCAM1	-0.941335004127568	B
chr11	64234584	64234586	ENSG00000173511	VEGFB	0.579040589193538	A
chr11	60455846	60455848	ENSG00000156738	MS4A1	-0.646904449580225	B
chr11	60492778	60492780	ENSG00000071203	MS4A12	-0.646904449580225	B
chr11	60515392	60515394	ENSG00000204979	MS4A13	-0.76812670836478	B
chr11	60185657	60185659	ENSG00000110079	MS4A4A	-0.73290474463991	B
chr11	65711996	65711998	ENSG00000172977	KAT5	0.53244261672468	A
chr11	65787063	65787065	ENSG00000172818	OVOL1	0.53244261672468	A
chr11	65833834	65833836	ENSG00000172803	SNX32	0.547457933512322	A
chr11	65857126	65857128	ENSG00000172732	MUS81	0.547457933512322	A
chr11	65879809	65879811	ENSG00000172543	CTSW	0.547457933512322	A
chr11	92969651	92969653	ENSG00000134640	MTNR1B	-1.03341909904299	B
chr11	92224818	92224820	ENSG00000165323	FAT3	-1.21323900223522	B
chr11	125746279	125746281	ENSG00000171053	PATE1	-0.59573966786179	B
chr11	125788127	125788129	ENSG00000236027	PATE3	-0.59573966786179	B
chr11	125833316	125833318	ENSG00000237353	PATE4	-0.388714937172773	B
chr11	125883614	125883616	ENSG00000198331	HYLS1	-0.388714937172773	B
chr11	125903348	125903350	ENSG00000109832	DDX25	0.0514793839858717	A
chr11	125946056	125946058	ENSG00000283703	VSIG10L2	0.0514793839858717	A
chr11	9573670	9573672	ENSG00000166483	WEE1	0.328027595295869	A
chr11	60914158	60914160	ENSG00000110108	TMEM109	0.313432223354523	A
chr11	60924460	60924462	ENSG00000006118	TMEM132A	0.313432223354523	A
chr11	60971680	60971682	ENSG00000013725	CD6	0.313432223354523	A
chr11	3645128	3645130	ENSG00000129744	ART1	NA	NA
chr11	3797724	3797726	ENSG00000148985	PGAP2	0.266795827656322	A
chr11	4094707	4094709	ENSG00000167325	RRM1	0.0307029561844314	A
chr11	3854527	3854529	ENSG00000167323	STIM1	0.129892542592338	A
chr11	12674421	12674423	ENSG00000187079	TEAD1	0.335980595395772	A
chr11	13009316	13009318	ENSG00000189431	RASSF10	0.23853355234837	A
chr11	70398404	70398406	ENSG00000085733	CTTN	NA	NA
chr11	82899975	82899977	ENSG00000165490	DDIAS	0.0132633522303847	A
chr11	193078	193080	ENSG00000188076	SCGB1C1	NA	NA
chr11	196761	196763	ENSG00000177947	ODF3	NA	NA
chr11	236966	236968	ENSG00000185627	PSMD13	0.631608641969486	A
chr11	278407	278409	ENSG00000174885	NLRP6	0.631608641969486	A
chr11	289126	289128	ENSG00000142102	PGGHG	0.631608641969486	A
chr11	369499	369501	ENSG00000182272	B4GALNT4	0.539879473353897	A
chr11	392614	392616	ENSG00000184363	PKP3	0.539879473353897	A
chr11	73218281	73218283	ENSG00000175591	P2RY2	0.564854858105973	A
chr11	73264498	73264500	ENSG00000171631	P2RY6	0.564854858105973	A
chr11	308408	308410	ENSG00000288681		0.539879473353897	A
chr11	310041	310043	ENSG00000185885	IFITM1	0.539879473353897	A
chr11	85628573	85628575	ENSG00000171204	TMEM126B	0.450155279408838	A
chr11	85647967	85647969	ENSG00000171202	TMEM126A	0.450155279408838	A
chr11	78063861	78063863	ENSG00000151365	THRSP	0.500052851681856	A
chr11	6603708	6603710	ENSG00000166333	ILK	-0.261826138862894	B
chr11	76782251	76782253	ENSG00000182704	TSKU	0.53363459408799	A
chr11	76860859	76860861	ENSG00000078124	ACER3	0.483451007509438	A
chr11	77034398	77034400	ENSG00000198488	B3GNT6	0.516058746885975	A
chr11	77066961	77066963	ENSG00000149260	CAPN5	0.516058746885975	A
chr11	77102840	77102842	ENSG00000254550	OMP	0.503099551505024	A
chr11	77128246	77128248	ENSG00000137474	MYO7A	0.503099551505024	A
chr11	72080331	72080333	ENSG00000284922		0.58344401225883	A
chr11	96389989	96389991	ENSG00000183340	JRKL	-0.125099225139024	B
chr11	129815848	129815850	ENSG00000151715	TMEM45B	0.350397348821859	A
chr11	130068147	130068149	ENSG00000084234	APLP2	0.383166121493913	A
chr11	130159782	130159784	ENSG00000149418	ST14	0.326082520658736	A
chr11	57648188	57648190	ENSG00000172409	CLP1	-0.256149123075211	B
chr11	8911139	8911141	ENSG00000166452	AKIP1	0.319080305381924	A
chr11	9384652	9384654	ENSG00000205339	IPO7	0.454694762872122	A
chr11	303655	303657	ENSG00000185201	IFITM2	0.539879473353897	A
chr11	61102489	61102491	ENSG00000110448	CD5	NA	NA
chr11	61203307	61203309	ENSG00000229859	PGA3	0.469650642428293	A
chr11	61241175	61241177	ENSG00000256713	PGA5	0.469650642428293	A
chr11	61333220	61333222	ENSG00000149476	TKFC	0.524740469154743	A
chr11	61362344	61362346	ENSG00000149483	TMEM138	0.524740469154743	A
chr11	61392360	61392362	ENSG00000187049	TMEM216	0.524740469154743	A
chr11	61429220	61429222	ENSG00000256591		0.562802231183196	A
chr11	61430042	61430044	ENSG00000167985	SDHAF2	0.562802231183196	A
chr11	61481120	61481122	ENSG00000162148	PPP1R32	0.562802231183196	A
chr11	61508749	61508751	ENSG00000204950	LRRC10B	0.623037540506744	A
chr11	62611722	62611724	ENSG00000149489	ROM1	0.605394455167194	A
chr11	62665309	62665311	ENSG00000214756	CSKMT	0.605394455167194	A
chr11	62670273	62670275	ENSG00000204922	UQCC3	0.605394455167194	A
chr11	62707676	62707678	ENSG00000162188	GNG3	0.571285061319291	A
chr11	112025408	112025410	ENSG00000150768	DLAT	0.145056672891564	A
chr11	62856004	62856006	ENSG00000168003	SLC3A2	0.531149415753933	A
chr11	63985853	63985855	ENSG00000167770	OTUB1	0.582937633506484	A
chr11	36594369	36594371	ENSG00000166352	IFTAP	-0.164001781992948	B
chr11	126283065	126283067	ENSG00000150455	TIRAP	0.100413122368593	A
chr11	46380756	46380758	ENSG00000110492	MDK	0.72565998410585	A
chr11	93329971	93329973	ENSG00000165325	DEUP1	-0.827341608371247	B
chr11	63839110	63839112	ENSG00000072518	MARK2	0.563729872865478	A
chr11	65111845	65111847	ENSG00000149809	TM7SF2	0.527954642563564	A
chr11	18120955	18120957	ENSG00000179826	MRGPRX3	0.135208392672308	A
chr11	59358895	59358897	ENSG00000176495	OR5AN1	-1.6090751221835	B
chr11	124183219	124183221	ENSG00000197309	OR10D3	-0.678313019962417	B
chr11	4994851	4994853	ENSG00000176798	OR51L1	-0.934634982610251	B
chr11	56354291	56354293	ENSG00000172487	OR8J1	NA	NA
chr11	123902167	123902169	ENSG00000181518	OR8D4	-1.61784037969331	B
chr11	55648327	55648329	ENSG00000174982	OR4S2	-1.35985296186298	B
chr11	95066919	95066921	ENSG00000263465	SRSF8	-0.399229450070425	B
chr11	56103687	56103689	ENSG00000181767	OR8H2	-1.59492885384973	B
chr11	59511368	59511370	ENSG00000172742	OR4D9	-0.524065105591845	B
chr11	118998138	118998140	ENSG00000186166	CENATAC	0.645596999118623	A
chr11	119018763	119018765	ENSG00000196655	TRAPPC4	0.690173888768684	A
chr11	119067818	119067820	ENSG00000160695	VPS11	0.690173888768684	A
chr11	119084866	119084868	ENSG00000256269	HMBS	0.690173888768684	A
chr11	119102198	119102200	ENSG00000172375	C2CD2L	0.690154034248426	A
chr11	119121580	119121582	ENSG00000172273	HINFP	0.690154034248426	A
chr11	119149052	119149054	ENSG00000172350	ABCG4	0.690154034248426	A
chr11	119166568	119166570	ENSG00000160703	NLRX1	0.690154034248426	A
chr11	119185457	119185459	ENSG00000172367	PDZD3	0.690154034248426	A
chr11	119206298	119206300	ENSG00000110395	CBL	0.64651046835407	A
chr11	67266473	67266475	ENSG00000173020	GRK2	0.539308058513643	A
chr11	67289300	67289302	ENSG00000172932	ANKRD13D	0.539308058513643	A
chr11	67303478	67303480	ENSG00000172830	SSH3	0.539464675065793	A
chr11	67317871	67317873	ENSG00000172613	RAD9A	0.539464675065793	A
chr11	67583742	67583744	ENSG00000084207	GSTP1	0.587504740345869	A
chr11	67605653	67605655	ENSG00000167792	NDUFV1	0.567823352907697	A
chr11	72114869	72114871	ENSG00000110203	FOLR3	0.573597433270293	A
chr11	63268022	63268024	ENSG00000184999	SLC22A10	0.382803720735855	A
chr11	63369785	63369787	ENSG00000149742	SLC22A9	0.341038126078	A
chr11	6481485	6481487	ENSG00000283977		-0.211907644709593	B
chr11	6481501	6481503	ENSG00000132286	TIMM10B	-0.211907644709593	B
chr11	6497260	6497262	ENSG00000179532	DNHD1	-0.211907644709593	B
chr11	6876625	6876627	ENSG00000170782	OR10A4	-0.852484111695138	B
chr11	61792980	61792982	ENSG00000134824	FADS2	0.650959261669338	A
chr11	56699095	56699097	ENSG00000174914	OR9G1	-1.71120622334496	B
chr11	59473315	59473317	ENSG00000254466	OR4D10	-1.2279491231865	B
chr11	17351800	17351802	ENSG00000188211	NCR3LG1	0.369033731555838	A
chr11	113904677	113904679	ENSG00000149305	HTR3B	-0.277494900953366	B
chr11	114059041	114059043	ENSG00000109906	ZBTB16	-0.242842827499067	B
chr11	17208153	17208155	ENSG00000070081	NUCB2	0.426722239374054	A
chr11	17547259	17547261	ENSG00000188162	OTOG	0.259973073969594	A
chr11	7485388	7485390	ENSG00000183801	OLFML1	-0.549706171027768	B
chr11	7513298	7513300	ENSG00000166387	PPFIBP2	-0.331332839949416	B
chr11	116829706	116829708	ENSG00000110245	APOC3	0.389326033916364	A
chr11	5938751	5938753	ENSG00000184478	OR56A3	-0.99920640669972	B
chr11	5383812	5383814	ENSG00000184698	OR51M1	-0.925245661652434	B
chr11	5449323	5449325	ENSG00000187918	OR51I2	-0.912601390010793	B
chr11	4449295	4449297	ENSG00000181963	OR52K2	-1.04434627793782	B
chr11	4482646	4482648	ENSG00000196778	OR52K1	-1.04434627793782	B
chr11	66593153	66593155	ENSG00000173992	CCS	0.548627242864977	A
chr11	66616626	66616628	ENSG00000239306	RBM14	0.519375153979958	A
chr11	66616626	66616628	ENSG00000248643	RBM14-RBM4	0.519375153979958	A
chr11	66638667	66638669	ENSG00000173933	RBM4	0.519375153979958	A
chr11	21782659	21782661	ENSG00000171714	ANO5	-0.728495350618746	B
chr11	4545191	4545193	ENSG00000197790	OR52M1	-0.89517258631522	B
chr11	4821321	4821323	ENSG00000176925	OR51F2	-1.37881913773602	B
chr11	58212720	58212722	ENSG00000280204	OR1S1	-1.42481651065803	B
chr11	56315144	56315146	ENSG00000280314	OR8K3	NA	NA
chr11	6863057	6863059	ENSG00000170790	OR10A2	-0.852484111695138	B
chr11	59436469	59436471	ENSG00000172320	OR5A1	-1.2279491231865	B
chr11	4903783	4903785	ENSG00000176895	OR51A7	-0.934634982610251	B
chr11	5880629	5880631	ENSG00000180974	OR52E4	-0.78030688540282	B
chr11	56274154	56274156	ENSG00000181698	OR5T1	NA	NA
chr11	55662201	55662203	ENSG00000181903	OR4C6	-1.35985296186298	B
chr11	4637477	4637479	ENSG00000197428	OR51D1	-0.809598562625458	B
chr11	4643420	4643422	ENSG00000180785	OR51E1	-0.809598562625458	B
chr11	124026798	124026800	ENSG00000234560	OR10G8	-0.852808326545966	B
chr11	67468174	67468176	ENSG00000110711	AIP	0.544229728575131	A
chr11	71453109	71453111	ENSG00000172890	NADSYN1	0.596462325444377	A
chr11	71527267	71527269	ENSG00000244411	KRTAP5-7	0.556127743700176	A
chr11	71538025	71538027	ENSG00000241233	KRTAP5-8	0.556127743700176	A
chr11	71548420	71548422	ENSG00000254997	KRTAP5-9	0.556127743700176	A
chr11	71565563	71565565	ENSG00000204572	KRTAP5-10	0.556127743700176	A
chr11	537527	537529	ENSG00000161328	LRRC56	NA	NA
chr11	76381303	76381305	ENSG00000179240	GVQW3	0.519486030764091	A
chr11	76444923	76444925	ENSG00000158636	EMSY	0.536900883030436	A
chr11	108223044	108223046	ENSG00000149311	ATM	0.0381079574737211	A
chr11	57741779	57741781	ENSG00000254732		-0.024966776944336	B
chr11	57753243	57753245	ENSG00000198561	CTNND1	-0.024966776944336	B
chr11	4581743	4581745	ENSG00000226288	OR52I2	-0.89517258631522	B
chr11	124012997	124012999	ENSG00000254737	OR10G4	-0.852808326545966	B
chr11	18455824	18455826	ENSG00000166800	LDHAL6A	0.316109131930037	A
chr11	18588781	18588783	ENSG00000247595	SPTY2D1OS	0.353936078924227	A
chr11	43880811	43880813	ENSG00000166199	ALKBH3	0.00894384076043246	A
chr11	43925342	43925344	ENSG00000187479	C11orf96	0.0278431571233947	A
chr11	44047981	44047983	ENSG00000205126	ACCSL	0.163461208227772	A
chr11	44065925	44065927	ENSG00000110455	ACCS	0.163461208227772	A
chr11	44095648	44095650	ENSG00000151348	EXT2	0.163461208227772	A
chr11	59142748	59142750	ENSG00000166801	FAM111A	-0.697984572627737	B
chr11	8682788	8682790	ENSG00000166441	RPL27A	-0.0126088689805773	B
chr11	103109410	103109412	ENSG00000187240	DYNC2H1	-0.880576841781013	B
chr11	448268	448270	ENSG00000174915	PTDSS2	0.582764169337853	A
chr11	34915829	34915831	ENSG00000110435	PDHX	0.365240834394661	A
chr11	123358428	123358430	ENSG00000023171	GRAMD1B	-0.480872584034755	B
chr11	130448645	130448647	ENSG00000166106	ADAMTS15	-0.334751550718024	B
