chr	start	end	gene	sym	eig	compartment
chr16	25691959	25691961	ENSG00000182601	HS3ST4	-0.788696389615749	B
chr16	2009926	2009928	ENSG00000183971	NPW	0.599009128324189	A
chr16	668132	668134	ENSG00000140983	RHOT2	0.66182009291697	A
chr16	2235816	2235818	ENSG00000167968	DNASE1L2	0.575110606501891	A
chr16	19410496	19410498	ENSG00000103534	TMC5	-0.00271318379014698	B
chr16	1078781	1078783	ENSG00000162009	SSTR5	-0.0456111229468354	B
chr16	23278231	23278233	ENSG00000168447	SCNN1B	0.462051969016058	A
chr16	560394	560396	ENSG00000161992	PRR35	0.607344715961987	A
chr16	2025356	2025358	ENSG00000065054	SLC9A3R2	0.599009128324189	A
chr16	4616493	4616495	ENSG00000102858	MGRN1	0.822877658804234	A
chr16	19167971	19167973	ENSG00000103528	SYT17	0.305039563259981	A
chr16	14922802	14922804	ENSG00000183426	NPIPA1	NA	NA
chr16	23182745	23182747	ENSG00000166828	SCNN1G	0.455139598583935	A
chr16	20899868	20899870	ENSG00000102897	LYRM1	0.491076445054689	A
chr16	25215731	25215733	ENSG00000103375	AQP8	0.0455642090338019	A
chr16	22814162	22814164	ENSG00000122254	HS3ST2	0.0330623464080316	A
chr16	18983934	18983936	ENSG00000170537	TMC7	0.504883558679453	A
chr16	21597218	21597220	ENSG00000197006	METTL9	0.619072798825928	A
chr16	14974591	14974593	ENSG00000179889	PDXDC1	NA	NA
chr16	24610209	24610211	ENSG00000090905	TNRC6A	0.337752055345206	A
chr16	22007638	22007640	ENSG00000185716	MOSMO	0.563078804984774	A
chr16	29811382	29811384	ENSG00000167371	PRRT2	0.650242955062393	A
chr16	11976737	11976739	ENSG00000048471	SNX29	0.642678577428024	A
chr16	22297409	22297411	ENSG00000058600	POLR3E	0.645225799815292	A
chr16	27550133	27550135	ENSG00000047578	KATNIP	0.267768487286139	A
chr16	788622	788624	ENSG00000127586	CHTF18	0.461804631474664	A
chr16	27402174	27402176	ENSG00000103522	IL21R	0.391925659937971	A
chr16	30704067	30704069	ENSG00000282034		0.775656501142028	A
chr16	27313668	27313670	ENSG00000077238	IL4R	0.426699808339906	A
chr16	29817239	29817241	ENSG00000281348		0.650242955062393	A
chr16	30698209	30698211	ENSG00000080603	SRCAP	0.676781279113182	A
chr16	22479121	22479123	ENSG00000243716	NPIPB5	0.635770101410501	A
chr16	31713229	31713231	ENSG00000197302	ZNF720	-0.579134051903375	B
chr16	33459045	33459047	ENSG00000278848	TP53TG3F	NA	NA
chr16	29820394	29820396	ENSG00000013364	MVP	0.650242955062393	A
chr16	46689643	46689645	ENSG00000091651	ORC6	-0.0319867231612097	B
chr16	33303739	33303741	ENSG00000275034	TP53TG3E	-1.61345996320029	B
chr16	19555240	19555242	ENSG00000103544	VPS35L	0.292917877927196	A
chr16	22165583	22165585	ENSG00000183921	SDR42E2	0.51811152871276	A
chr16	8621683	8621685	ENSG00000067365	METTL22	-0.379808445697582	B
chr16	33360274	33360276	ENSG00000261509	TP53TG3B	-1.61345996320029	B
chr16	12901598	12901600	ENSG00000237515	SHISA9	-0.702869204778539	B
chr16	14833721	14833723	ENSG00000103512	NOMO1	NA	NA
chr16	33193659	33193661	ENSG00000205457	TP53TG3C	NA	NA
chr16	22206278	22206280	ENSG00000103319	EEF2K	0.645225799815292	A
chr16	15395754	15395756	ENSG00000261130		NA	NA
chr16	19716456	19716458	ENSG00000174628	IQCK	-0.112130562638414	B
chr16	29663279	29663281	ENSG00000103485	QPRT	0.633113012176615	A
chr16	47461123	47461125	ENSG00000102893	PHKB	0.138205763231192	A
chr16	22092538	22092540	ENSG00000175267	VWA3A	0.563078804984774	A
chr16	48244300	48244302	ENSG00000102910	LONP2	0.131798668048214	A
chr16	15395754	15395756	ENSG00000156968	MPV17L	NA	NA
chr16	46884362	46884364	ENSG00000166123	GPT2	0.208549720340035	A
chr16	29778256	29778258	ENSG00000174992	ZG16	0.612987222413109	A
chr16	14632951	14632953	ENSG00000103429	BFAR	NA	NA
chr16	14708944	14708946	ENSG00000224712	NPIPA3	NA	NA
chr16	56730129	56730131	ENSG00000102900	NUP93	0.526985636596426	A
chr16	25111742	25111744	ENSG00000205629	LCMT1	0.243275907703106	A
chr16	19067614	19067616	ENSG00000167186	COQ7	0.295926717216093	A
chr16	51553436	51553438	ENSG00000224578	HNRNPA1P48	-1.4039156225647	B
chr16	55389700	55389702	ENSG00000087245	MMP2	-1.16233671060155	B
chr16	19523811	19523813	ENSG00000103540	CCP110	0.292917877927196	A
chr16	10944564	10944566	ENSG00000038532	CLEC16A	0.541485501344104	A
chr16	19285739	19285741	ENSG00000261210	CLEC19A	-0.0188213940395583	B
chr16	57404767	57404769	ENSG00000102970	CCL17	0.645126487046608	A
chr16	4734537	4734539	ENSG00000166246	C16orf71	0.676203613331824	A
chr16	1612337	1612339	ENSG00000007545	CRAMP1	0.540432014262815	A
chr16	425649	425651	ENSG00000090565	RAB11FIP3	NA	NA
chr16	57358783	57358785	ENSG00000102962	CCL22	0.63339970681919	A
chr16	55566684	55566686	ENSG00000256812	CAPNS2	-1.01585801678521	B
chr16	67846933	67846935	ENSG00000102898	NUTF2	0.721517939780013	A
chr16	67842320	67842322	ENSG00000168286	THAP11	0.721517939780013	A
chr16	67645144	67645146	ENSG00000159753	CARMIL2	0.728938981697373	A
chr16	67873052	67873054	ENSG00000038358	EDC4	0.721517939780013	A
chr16	29812261	29812263	ENSG00000280893		0.650242955062393	A
chr16	69131291	69131293	ENSG00000141076	UTP4	0.508633258156131	A
chr16	30370934	30370936	ENSG00000180209	MYLPF	0.714937023372177	A
chr16	55509072	55509074	ENSG00000087253	LPCAT2	-1.01585801678521	B
chr16	67893272	67893274	ENSG00000159792	PSKH1	0.721517939780013	A
chr16	69105653	69105655	ENSG00000103044	HAS3	0.508633258156131	A
chr16	71358723	71358725	ENSG00000172137	CALB2	-0.113363980363103	B
chr16	69565094	69565096	ENSG00000102908	NFAT5	0.556398216997544	A
chr16	81739097	81739099	ENSG00000197943	PLCG2	0.542132796085435	A
chr16	77788564	77788566	ENSG00000171724	VAT1L	-0.707267160477472	B
chr16	68843604	68843606	ENSG00000103047	TANGO6	0.496907644757672	A
chr16	74377878	74377880	ENSG00000196436	NPIPB15	0.371172627987161	A
chr16	76277401	76277403	ENSG00000152910	CNTNAP4	-0.440759329294906	B
chr16	84819985	84819987	ENSG00000103196	CRISPLD2	0.297521596826856	A
chr16	67666816	67666818	ENSG00000159761	C16orf86	0.728938981697373	A
chr16	57447425	57447427	ENSG00000088682	COQ9	0.645126487046608	A
chr16	82626969	82626971	ENSG00000140945	CDH13	-0.388646370294606	B
chr16	75218988	75218990	ENSG00000168925	CTRB1	0.368958500882262	A
chr16	86566829	86566831	ENSG00000176692	FOXC2	-0.0854226781754749	B
chr16	69950907	69950909	ENSG00000157322	CLEC18A	0.548326347121158	A
chr16	77199408	77199410	ENSG00000205078	SYCE1L	-0.349191881614078	B
chr16	85169525	85169527	ENSG00000131149	GSE1	0.516616911097582	A
chr16	77190835	77190837	ENSG00000103111	MON1B	-0.349191881614078	B
chr16	68530090	68530092	ENSG00000184939	ZFP90	0.470669066639343	A
chr16	84294878	84294880	ENSG00000103175	WFDC1	-0.0537419659156281	B
chr16	87383953	87383955	ENSG00000140941	MAP1LC3B	0.274994531820963	A
chr16	69187129	69187131	ENSG00000168807	SNTB2	0.508633258156131	A
chr16	88856220	88856222	ENSG00000167515	TRAPPC2L	0.63057721957211	A
chr16	66878589	66878591	ENSG00000172840	PDP2	0.664163017358265	A
chr16	88803789	88803791	ENSG00000167513	CDT1	0.63057721957211	A
chr16	84648511	84648513	ENSG00000135686	KLHL36	0.683692172405322	A
chr16	85899162	85899164	ENSG00000140968	IRF8	0.465483565832229	A
chr16	87601835	87601837	ENSG00000154118	JPH3	0.161419550377438	A
chr16	67518418	67518420	ENSG00000039523	RIPOR1	0.742839474074552	A
chr16	88638591	88638593	ENSG00000124391	IL17C	0.783573140462702	A
chr16	89720400	89720402	ENSG00000158805	ZNF276	0.6464119020923	A
chr16	80540734	80540736	ENSG00000168589	DYNLRB2	-0.84073304325831	B
chr16	67562526	67562528	ENSG00000102974	CTCF	0.742839474074552	A
chr16	57542643	57542645	ENSG00000159618	ADGRG5	0.596742179438175	A
chr16	66844414	66844416	ENSG00000168748	CA7	0.664163017358265	A
chr16	85798633	85798635	ENSG00000131143	COX4I1	0.548762478012309	A
chr16	82035004	82035006	ENSG00000086696	HSD17B2	-0.599858480345244	B
chr16	57372490	57372492	ENSG00000006210	CX3CL1	0.63339970681919	A
chr16	77722514	77722516	ENSG00000140876	NUDT7	-0.707267160477472	B
chr16	88706503	88706505	ENSG00000174177	CTU2	0.716262662420942	A
chr16	29816152	29816154	ENSG00000280789	PAGR1	0.650242955062393	A
chr16	86576368	86576370	ENSG00000176678	FOXL1	-0.0854226781754749	B
chr16	75148524	75148526	ENSG00000184517	ZFP1	0.392326281326805	A
chr16	57999546	57999548	ENSG00000103005	USB1	0.230785284737659	A
chr16	74296814	74296816	ENSG00000103035	PSMD7	-0.40521934374472	B
chr16	29806106	29806108	ENSG00000103495	MAZ	0.650242955062393	A
chr16	74999024	74999026	ENSG00000186187	ZNRF1	0.458918405937121	A
chr16	67884885	67884887	ENSG00000188038	NRN1L	0.721517939780013	A
chr16	53701692	53701694	ENSG00000140718	FTO	0.0037432556698814	A
chr16	54930865	54930867	ENSG00000176842	IRX5	-0.905089849830052	B
chr16	88453280	88453282	ENSG00000179588	ZFPM1	0.370833987303806	A
chr16	58025754	58025756	ENSG00000102996	MMP15	0.210578280648949	A
chr16	57462679	57462681	ENSG00000102978	POLR2C	0.645126487046608	A
chr16	4846665	4846667	ENSG00000118900	UBN1	0.451287087497697	A
chr16	67987746	67987748	ENSG00000167264	DUS2	0.721079539383427	A
chr16	86510527	86510529	ENSG00000103241	FOXF1	-0.0854226781754749	B
chr16	76277288	76277290	ENSG00000287694		-0.440759329294906	B
chr16	14748066	14748068	ENSG00000254852	NPIPA2	NA	NA
chr16	2964216	2964218	ENSG00000131650	KREMEN2	0.745013122201663	A
chr16	2969270	2969272	ENSG00000162073	PAQR4	0.745013122201663	A
chr16	2988256	2988258	ENSG00000262152	LINC00514	0.745013122201663	A
chr16	3012923	3012925	ENSG00000213937	CLDN9	0.744141713101309	A
chr16	3024027	3024029	ENSG00000131652	THOC6	0.744141713101309	A
chr16	3129777	3129779	ENSG00000085644	ZNF213	0.687195874077822	A
chr16	3204247	3204249	ENSG00000168124	OR1F1	0.488097356313619	A
chr16	3263800	3263802	ENSG00000006194	ZNF263	0.488097356313619	A
chr16	3355889	3355891	ENSG00000168158	OR2C1	0.377064071290748	A
chr16	3365099	3365101	ENSG00000285329		0.377064071290748	A
chr16	3401215	3401217	ENSG00000103343	ZNF174	0.479402196424792	A
chr16	3443649	3443651	ENSG00000122390	NAA60	0.479402196424792	A
chr16	3500976	3500978	ENSG00000103351	CLUAP1	0.617195185962919	A
chr16	4314761	4314763	ENSG00000126603	GLIS2	NA	NA
chr16	4371848	4371850	ENSG00000168140	VASN	NA	NA
chr16	4425805	4425807	ENSG00000103423	DNAJA3	NA	NA
chr16	4474690	4474692	ENSG00000103415	HMOX2	NA	NA
chr16	30740642	30740644	ENSG00000281991	TMEM265	0.775656501142028	A
chr16	30748293	30748295	ENSG00000156873	PHKG2	0.775656501142028	A
chr16	30949068	30949070	ENSG00000175938	ORAI3	0.651092947403763	A
chr16	30985207	30985209	ENSG00000099377	HSD3B7	0.651092947403763	A
chr16	31032889	31032891	ENSG00000103496	STX4	0.603376501638804	A
chr16	31074422	31074424	ENSG00000167395	ZNF646	0.603376501638804	A
chr16	31106107	31106109	ENSG00000103507	BCKDK	0.547462842352714	A
chr16	31114489	31114491	ENSG00000103510	KAT8	0.547462842352714	A
chr16	31214091	31214093	ENSG00000177238	TRIM72	0.425002883174996	A
chr16	21233699	21233701	ENSG00000175311	ANKS4B	0.48837030835132	A
chr16	56565073	56565075	ENSG00000102891	MT4	0.37066997297949	A
chr16	56608584	56608586	ENSG00000125148	MT2A	0.535319302133969	A
chr16	56625475	56625477	ENSG00000169715	MT1E	0.535319302133969	A
chr16	56632659	56632661	ENSG00000205364	MT1M	0.535319302133969	A
chr16	56638666	56638668	ENSG00000205362	MT1A	0.535319302133969	A
chr16	56651886	56651888	ENSG00000169688	MT1B	0.535319302133969	A
chr16	56657731	56657733	ENSG00000198417	MT1F	0.535319302133969	A
chr16	56682470	56682472	ENSG00000187193	MT1X	0.535319302133969	A
chr16	21953288	21953290	ENSG00000140740	UQCRC2	0.633610254297151	A
chr16	28259246	28259248	ENSG00000188322	SBK1	0.574999892270192	A
chr16	28494643	28494645	ENSG00000184730	APOBR	0.666777847158286	A
chr16	28553915	28553917	ENSG00000176476	SGF29	0.673185889728981	A
chr16	28931965	28931967	ENSG00000177455	CD19	0.703677711848025	A
chr16	28950807	28950809	ENSG00000176953	NFATC2IP	0.703677711848025	A
chr16	28974221	28974223	ENSG00000169682	SPNS1	0.703677711848025	A
chr16	29454501	29454503	ENSG00000181625	SLX1B	NA	NA
chr16	29662979	29662981	ENSG00000197471	SPN	0.633113012176615	A
chr16	29973868	29973870	ENSG00000149930	TAOK2	0.66897756916942	A
chr16	29995715	29995717	ENSG00000169592	INO80E	0.66897756916942	A
chr16	30075978	30075980	ENSG00000149923	PPP4C	0.668061364744207	A
chr16	30182827	30182829	ENSG00000102879	CORO1A	0.622554952959551	A
chr16	28984826	28984828	ENSG00000213658	LAT	0.703677711848025	A
chr16	30193887	30193889	ENSG00000132207	SLX1A	0.622554952959551	A
chr16	29459913	29459915	ENSG00000213648	SULT1A4	NA	NA
chr16	14071321	14071323	ENSG00000186260	MRTFB	0.121555116755034	A
chr16	1431078	1431080	ENSG00000284395	PERCC1	0.560245223339535	A
chr16	88382959	88382961	ENSG00000225614	ZNF469	-0.240498421474081	B
chr16	28688558	28688560	ENSG00000184110	EIF3C	0.678348043333161	A
chr16	566995	566997	ENSG00000007541	PIGQ	0.607344715961987	A
chr16	28878405	28878407	ENSG00000196296	ATP2A1	0.705595325574642	A
chr16	31180139	31180141	ENSG00000089280	FUS	0.547462842352714	A
chr16	56669814	56669816	ENSG00000205358	MT1H	0.535319302133969	A
chr16	56589074	56589076	ENSG00000087250	MT3	0.37066997297949	A
chr16	283164	283166	ENSG00000185615	PDIA2	0.576470022710203	A
chr16	29790719	29790721	ENSG00000079616	KIF22	0.612987222413109	A
chr16	3018445	3018447	ENSG00000006327	TNFRSF12A	0.744141713101309	A
chr16	58295080	58295082	ENSG00000181938	GINS3	0.180488525405926	A
chr16	55324203	55324205	ENSG00000159387	IRX6	-1.16233671060155	B
chr16	27203526	27203528	ENSG00000155666	KDM8	0.489620116941971	A
chr16	21663968	21663970	ENSG00000155719	OTOA	0.559315362776418	A
chr16	30199228	30199230	ENSG00000261052	SULT1A3	0.622554952959551	A
chr16	11249619	11249621	ENSG00000175643	RMI2	0.530385960134336	A
chr16	11668455	11668457	ENSG00000184602	SNN	0.575971893389201	A
chr16	81035842	81035844	ENSG00000166454	ATMIN	0.252132944588759	A
chr16	81238689	81238691	ENSG00000135697	BCO1	-0.212391197476561	B
chr16	70114332	70114334	ENSG00000090857	PDPR	0.543318018237667	A
chr16	70289663	70289665	ENSG00000157349	DDX19B	0.677854144033535	A
chr16	70299194	70299196	ENSG00000260537		0.677854144033535	A
chr16	70346861	70346863	ENSG00000168872	DDX19A	0.582953522978163	A
chr16	70454595	70454597	ENSG00000157353	FCSK	0.593307010205712	A
chr16	70523791	70523793	ENSG00000189091	SF3B3	0.544715023977898	A
chr16	75566375	75566377	ENSG00000034713	GABARAPL2	0.334386642796816	A
chr16	75647773	75647775	ENSG00000166848	TERF2IP	0.099702480237208	A
chr16	10326434	10326436	ENSG00000166669	ATF7IP2	0.295377480382648	A
chr16	56191390	56191392	ENSG00000087258	GNAO1	-0.508104776174213	B
chr16	56451521	56451523	ENSG00000087263	OGFOD1	0.482032554700288	A
chr16	81314944	81314946	ENSG00000261609	GAN	0.180995202511142	A
chr16	53828	53830	ENSG00000161981	SNRNP25	0.489819383975444	A
chr16	77007	77009	ENSG00000103152	MPG	0.489819383975444	A
chr16	142728	142730	ENSG00000130656	HBZ	0.52903187291381	A
chr16	153892	153894	ENSG00000206177	HBM	0.52903187291381	A
chr16	172876	172878	ENSG00000188536	HBA2	0.52903187291381	A
chr16	176680	176682	ENSG00000206172	HBA1	0.52903187291381	A
chr16	180459	180461	ENSG00000086506	HBQ1	0.52903187291381	A
chr16	68084751	68084753	ENSG00000072736	NFATC3	0.650959319478137	A
chr16	68245304	68245306	ENSG00000103066	PLA2G15	0.636627876169954	A
chr16	68264516	68264518	ENSG00000103064	SLC7A6	0.636627876169954	A
chr16	68310974	68310976	ENSG00000132600	PRMT7	0.636600289658114	A
chr16	83807978	83807980	ENSG00000230989	HSBP1	-0.461865868698533	B
chr16	83899115	83899117	ENSG00000103150	MLYCD	-0.461865868698533	B
chr16	83931311	83931313	ENSG00000140961	OSGIN1	-0.181848499602883	B
chr16	84145287	84145289	ENSG00000154099	DNAAF1	0.330208242772926	A
chr16	84191138	84191140	ENSG00000140955	ADAD2	0.330208242772926	A
chr16	31259967	31259969	ENSG00000169896	ITGAM	0.425002883174996	A
chr16	31355134	31355136	ENSG00000140678	ITGAX	0.351657829159399	A
chr16	31393335	31393337	ENSG00000156886	ITGAD	0.351657829159399	A
chr16	31458080	31458082	ENSG00000140691	ARMC5	0.219636197626593	A
chr16	31471585	31471587	ENSG00000140682	TGFB1I1	0.219636197626593	A
chr16	31483002	31483004	ENSG00000140675	SLC5A2	0.219636197626593	A
chr16	31527900	31527902	ENSG00000169877	AHSP	-0.733226802714676	B
chr16	29900375	29900377	ENSG00000174939	ASPHD1	0.66897756916942	A
chr16	29940885	29940887	ENSG00000149932	TMEM219	0.66897756916942	A
chr16	30064164	30064166	ENSG00000149925	ALDOA	0.668061364744207	A
chr16	1782932	1782934	ENSG00000095906	NUBP2	0.605917976714209	A
chr16	1826941	1826943	ENSG00000180185	FAHD1	0.534507894468029	A
chr16	10743786	10743788	ENSG00000103274	NUBP1	0.438117225883646	A
chr16	23557721	23557723	ENSG00000103353	UBFD1	0.657512919343184	A
chr16	23641466	23641468	ENSG00000166847	DCTN5	0.606700797093978	A
chr16	23677656	23677658	ENSG00000166851	PLK1	0.606700797093978	A
chr16	1678256	1678258	ENSG00000206053	JPT2	0.540432014262815	A
chr16	1706183	1706185	ENSG00000138834	MAPK8IP3	0.605917976714209	A
chr16	2429394	2429396	ENSG00000162063	CCNF	0.591917870377514	A
chr16	2460086	2460088	ENSG00000162062	TEDC2	0.591917870377514	A
chr16	2471297	2471299	ENSG00000162068	NTN3	0.591917870377514	A
chr16	2496032	2496034	ENSG00000260272		0.591917870377514	A
chr16	2513952	2513954	ENSG00000185883	ATP6V0C	0.633126883203014	A
chr16	2513965	2513967	ENSG00000259784		0.633126883203014	A
chr16	2537979	2537981	ENSG00000140992	PDPK1	0.633126883203014	A
chr16	2475051	2475053	ENSG00000162065	TBC1D24	0.591917870377514	A
chr16	15643267	15643269	ENSG00000072864	NDE1	NA	NA
chr16	715118	715120	ENSG00000103260	METRN	0.461804631474664	A
chr16	720581	720583	ENSG00000103254	ANTKMT	0.461804631474664	A
chr16	760734	760736	ENSG00000102854	MSLN	0.461804631474664	A
chr16	89490719	89490721	ENSG00000197912	SPG7	0.646308383655391	A
chr16	89575758	89575760	ENSG00000178773	CPNE7	0.64133015543802	A
chr16	89613308	89613310	ENSG00000015413	DPEP1	0.644093503909924	A
chr16	89680737	89680739	ENSG00000185324	CDK10	0.644093503909924	A
chr16	30896614	30896616	ENSG00000150281	CTF1	0.708513042254855	A
chr16	84700000	84700002	ENSG00000103194	USP10	0.573394856370004	A
chr16	84368538	84368540	ENSG00000064270	ATP2C2	-0.129004347815785	B
chr16	88570403	88570405	ENSG00000158545	ZC3H18	0.533901177478123	A
chr16	3305406	3305408	ENSG00000162086	ZNF75A	0.377064071290748	A
chr16	3112560	3112562	ENSG00000122386	ZNF205	0.687195874077822	A
chr16	2911931	2911933	ENSG00000059122	FLYWCH1	0.745013122201663	A
chr16	70173322	70173324	ENSG00000157335	CLEC18C	0.543318018237667	A
chr16	89560682	89560684	ENSG00000167526	RPL13	0.64133015543802	A
chr16	50548396	50548398	ENSG00000140807	NKD1	-0.216087409879685	B
chr16	57610652	57610654	ENSG00000205336	ADGRG1	0.53019158734567	A
chr16	57668277	57668279	ENSG00000182885	ADGRG3	0.53019158734567	A
chr16	57694793	57694795	ENSG00000159625	DRC7	0.53019158734567	A
chr16	57735739	57735741	ENSG00000140854	KATNB1	0.469376608984143	A
chr16	50742050	50742052	ENSG00000083799	CYLD	0.319062705833819	A
chr16	89818179	89818181	ENSG00000204991	SPIRE2	0.661584810629636	A
chr16	89873570	89873572	ENSG00000141002	TCF25	0.661584810629636	A
chr16	89912119	89912121	ENSG00000258839	MC1R	0.632451591234386	A
chr16	89919165	89919167	ENSG00000198211		0.632451591234386	A
chr16	90019629	90019631	ENSG00000141013	GAS8	0.347928999965286	A
chr16	50065970	50065972	ENSG00000155393	HEATR3	0.288216603383897	A
chr16	56865207	56865209	ENSG00000070915	SLC12A3	0.585836734299042	A
chr16	56932142	56932144	ENSG00000051108	HERPUD1	0.623815532570262	A
chr16	56961923	56961925	ENSG00000087237	CETP	0.623815532570262	A
chr16	56989485	56989487	ENSG00000140853	NLRC5	0.623815532570262	A
chr16	57092583	57092585	ENSG00000140848	CPNE2	0.651075378513751	A
chr16	57245259	57245261	ENSG00000102931	ARL2BP	0.644724757191598	A
chr16	70579895	70579897	ENSG00000157368	IL34	0.544715023977898	A
chr16	67109941	67109943	ENSG00000125149	C16orf70	0.808844285611788	A
chr16	67159932	67159934	ENSG00000135722	FBXL8	0.808844285611788	A
chr16	67163385	67163387	ENSG00000265690		0.808844285611788	A
chr16	67170154	67170156	ENSG00000140939	NOL3	0.808844285611788	A
chr16	67192155	67192157	ENSG00000205250	E2F4	0.808844285611788	A
chr16	67199111	67199113	ENSG00000102890	ELMO3	0.808844285611788	A
chr16	67227103	67227105	ENSG00000168701	TMEM208	0.811302075520382	A
chr16	67237683	67237685	ENSG00000135740	SLC9A5	0.811302075520382	A
chr16	67326798	67326800	ENSG00000159708	LRRC36	0.681950670356098	A
chr16	67430652	67430654	ENSG00000176387	HSD11B2	0.745242693345948	A
chr16	16317444	16317446	ENSG00000183889		NA	NA
chr16	69299682	69299684	ENSG00000260914		0.516631996783007	A
chr16	69311350	69311352	ENSG00000132612	VPS4A	0.609889644751072	A
chr16	69337996	69337998	ENSG00000132603	NIP7	0.609889644751072	A
chr16	69424619	69424621	ENSG00000103018	CYB5B	0.549785925182382	A
chr16	89088375	89088377	ENSG00000176715	ACSF3	0.611977621076628	A
chr16	89171748	89171750	ENSG00000129910	CDH15	0.545534120055769	A
chr16	89217703	89217705	ENSG00000170100	ZNF778	0.582583866211626	A
chr16	16232506	16232508	ENSG00000103226	NOMO3	NA	NA
chr16	1153106	1153108	ENSG00000196557	CACNA1H	0.0765601899721057	A
chr16	1240379	1240381	ENSG00000172236	TPSAB1	0.220471047448032	A
chr16	1256059	1256061	ENSG00000095917	TPSD1	0.220471047448032	A
chr16	1308880	1308882	ENSG00000103275	UBE2I	0.573277538298227	A
chr16	1333638	1333640	ENSG00000007516	BAIAP3	0.573277538298227	A
chr16	30378106	30378108	ENSG00000180035	ZNF48	0.714937023372177	A
chr16	30407414	30407416	ENSG00000179965	ZNF771	0.616853673620416	A
chr16	30650717	30650719	ENSG00000156858	PRR14	0.676781279113182	A
chr16	30658431	30658433	ENSG00000156860	FBRS	0.676781279113182	A
chr16	30472658	30472660	ENSG00000005844	ITGAL	0.616853673620416	A
chr16	58231157	58231159	ENSG00000103021	CCDC113	0.180488525405926	A
chr16	16379055	16379057	ENSG00000214967	NPIPA7	NA	NA
chr16	15949138	15949140	ENSG00000103222	ABCC1	NA	NA
chr16	49373804	49373806	ENSG00000166152	C16orf78	-0.407944114490444	B
chr16	50246137	50246139	ENSG00000121281	ADCY7	0.509805331764288	A
chr16	50152911	50152913	ENSG00000121274	TENT4B	0.490344350159151	A
chr16	66366622	66366624	ENSG00000179776	CDH5	-0.59933332876554	B
chr16	66427295	66427297	ENSG00000166546	BEAN1	-0.0903029267290939	B
chr16	66552563	66552565	ENSG00000217555	CKLF	0.361598378286453	A
chr16	66552587	66552589	ENSG00000254788	CKLF-CMTM1	0.361598378286453	A
chr16	66579448	66579450	ENSG00000140932	CMTM2	0.361598378286453	A
chr16	66603874	66603876	ENSG00000140931	CMTM3	0.346061130747244	A
chr16	15434475	15434477	ENSG00000166780	BMERB1	NA	NA
chr16	2682523	2682525	ENSG00000167977	KCTD5	0.701241368376992	A
chr16	2752626	2752628	ENSG00000167978	SRRM2	0.676132159941626	A
chr16	2798470	2798472	ENSG00000215148	PRSS41	0.676132159941626	A
chr16	2817180	2817182	ENSG00000007038	PRSS21	0.614828830868376	A
chr16	67660946	67660948	ENSG00000102981	PARD6A	0.728938981697373	A
chr16	89948755	89948757	ENSG00000140995	DEF8	0.632451591234386	A
chr16	69762332	69762334	ENSG00000198373	WWP2	0.589559962405089	A
chr16	675671	675673	ENSG00000103269	RHBDL1	0.66182009291697	A
chr16	67806765	67806767	ENSG00000102904	TSNAXIP1	0.721517939780013	A
chr16	21158377	21158379	ENSG00000011638	TMEM159	0.4172714619394	A
chr16	2520357	2520359	ENSG00000162066	AMDHD2	0.633126883203014	A
chr16	50693606	50693608	ENSG00000167207	NOD2	0.0943250684418375	A
chr16	30923055	30923057	ENSG00000099364	FBXL19	0.651092947403763	A
chr16	30761745	30761747	ENSG00000103549	RNF40	0.775656501142028	A
chr16	726936	726938	ENSG00000103253	HAGHL	0.461804631474664	A
chr16	66566393	66566395	ENSG00000089505	CMTM1	0.361598378286453	A
chr16	68636189	68636191	ENSG00000062038	CDH3	0.433894546555065	A
chr16	68737292	68737294	ENSG00000039068	CDH1	0.535131711213927	A
chr16	20409534	20409536	ENSG00000183549	ACSM5	-0.659056459248701	B
chr16	20451461	20451463	ENSG00000183747	ACSM2A	-0.659056459248701	B
chr16	3046062	3046064	ENSG00000008516	MMP25	0.744141713101309	A
chr16	30023198	30023200	ENSG00000167194	C16orf92	0.668061364744207	A
chr16	58462846	58462848	ENSG00000103034	NDRG4	0.0472058175400652	A
chr16	58515479	58515481	ENSG00000103037	SETD6	0.383535500863864	A
chr16	83968244	83968246	ENSG00000103154	NECAB2	-0.181848499602883	B
chr16	53433977	53433979	ENSG00000103479	RBL2	0.0840962975328921	A
chr16	89921392	89921394	ENSG00000258947	TUBB3	0.632451591234386	A
chr16	10866222	10866224	ENSG00000179583	CIITA	0.560623037257624	A
chr16	57186137	57186139	ENSG00000159579	RSPRY1	0.680841609552641	A
chr16	27066927	27066929	ENSG00000234186	C16orf82	-0.382527428485868	B
chr16	81007214	81007216	ENSG00000166451	CENPN	0.252132944588759	A
chr16	50024410	50024412	ENSG00000205423	CNEP1R1	0.288216603383897	A
chr16	19113932	19113934	ENSG00000205730	ITPRIPL2	0.305039563259981	A
chr16	81444808	81444810	ENSG00000153815	CMIP	0.536053365957115	A
chr16	67277510	67277512	ENSG00000196155	PLEKHG4	0.811302075520382	A
chr16	1351931	1351933	ENSG00000090581	GNPTG	0.573277538298227	A
chr16	20610243	20610245	ENSG00000005187	ACSM3	-0.359157820723168	B
chr16	20806429	20806431	ENSG00000005189	REXO5	0.491076445054689	A
chr16	8674596	8674598	ENSG00000183044	ABAT	-0.379808445697582	B
chr16	8881634	8881636	ENSG00000283516	LITAFD	0.287060880123812	A
chr16	396725	396727	ENSG00000103202	NME4	0.562105394367269	A
