chr	start	end	gene	sym	eig	compartment
chr17	48048329	48048331	ENSG00000082641	NFE2L1	0.465747038672763	A
chr17	32444510	32444512	ENSG00000108671	PSMD11	0.282838102017821	A
chr17	50478860	50478862	ENSG00000136444	RSAD1	0.717897608672799	A
chr17	73165012	73165014	ENSG00000180616	SSTR2	-0.105019593993029	B
chr17	80415165	80415167	ENSG00000173818	ENDOV	0.358520220600049	A
chr17	74776499	74776501	ENSG00000109066	TMEM104	0.761008213956574	A
chr17	55264960	55264962	ENSG00000108924	HLF	-0.977782786041701	B
chr17	21284672	21284674	ENSG00000034152	MAP2K3	-0.268216306770257	B
chr17	60600193	60600195	ENSG00000170836	PPM1D	0.0631710028760913	A
chr17	82031678	82031680	ENSG00000169750	RAC3	0.434258969109799	A
chr17	50561068	50561070	ENSG00000006283	CACNA1G	0.632479660466972	A
chr17	58755854	58755856	ENSG00000175175	PPM1E	0.0830237987264092	A
chr17	60149973	60149975	ENSG00000167434	CA4	0.118549596408424	A
chr17	80544819	80544821	ENSG00000141564	RPTOR	0.393157211091584	A
chr17	74670578	74670580	ENSG00000172794	RAB37	0.615371461803995	A
chr17	80101556	80101558	ENSG00000171298	GAA	0.475997239007044	A
chr17	58692573	58692575	ENSG00000108384	RAD51C	0.123550250197843	A
chr17	76735865	76735867	ENSG00000092931	MFSD11	0.520122360038169	A
chr17	48892765	48892767	ENSG00000159199	ATP5MC1	0.393892414462694	A
chr17	61452404	61452406	ENSG00000121075	TBX4	0.0321064329591761	A
chr17	81976807	81976809	ENSG00000169696	ASPSCR1	0.510521083257202	A
chr17	80169992	80169994	ENSG00000141527	CARD14	0.475997239007044	A
chr17	79022814	79022816	ENSG00000173918	C1QTNF1	0.408571447495854	A
chr17	48997385	48997387	ENSG00000159217	IGF2BP1	0.478174496520631	A
chr17	59707192	59707194	ENSG00000062716	VMP1	0.379137542843566	A
chr17	80036642	80036644	ENSG00000141519	CCDC40	0.468340500252776	A
chr17	59940908	59940910	ENSG00000267318		0.130434545781282	A
chr17	60392429	60392431	ENSG00000141371	C17orf64	0.102226190583539	A
chr17	82519713	82519715	ENSG00000141568	FOXK2	0.494005729741233	A
chr17	82023305	82023307	ENSG00000169683	LRRC45	0.434258969109799	A
chr17	54968727	54968729	ENSG00000166263	STXBP4	-0.962931355094875	B
chr17	79778148	79778150	ENSG00000173894	CBX2	0.388222671818774	A
chr17	79730943	79730945	ENSG00000182156	ENPP7	0.388222671818774	A
chr17	80219699	80219701	ENSG00000181045	SLC26A11	0.473549858748976	A
chr17	78378649	78378651	ENSG00000087157	PGS1	0.563188955799035	A
chr17	80260866	80260868	ENSG00000173821	RNF213	0.473549858748976	A
chr17	55751051	55751053	ENSG00000141179	PCTP	-1.01981300862517	B
chr17	63827152	63827154	ENSG00000087191	PSMC5	0.620504849367302	A
chr17	44557484	44557486	ENSG00000180340	FZD2	0.473728049064285	A
chr17	42980565	42980567	ENSG00000198863	RUNDC1	0.526035913991483	A
chr17	67717931	67717933	ENSG00000130935	NOL11	0.427945920415017	A
chr17	67825503	67825505	ENSG00000171634	BPTF	0.396237867737909	A
chr17	19648136	19648138	ENSG00000072210	ALDH3A2	0.526405095184609	A
chr17	18377778	18377780	ENSG00000214860	EVPLL	0.758315815225038	A
chr17	18476737	18476739	ENSG00000171916	LGALS9C	0.256469966652504	A
chr17	18744026	18744028	ENSG00000171931	FBXW10	0.605908444456876	A
chr17	18781111	18781113	ENSG00000171928	TVP23B	0.605908444456876	A
chr17	7549058	7549060	ENSG00000239697	TNFSF12	0.606618029362404	A
chr17	7549099	7549101	ENSG00000248871	TNFSF12-TNFSF13	0.606618029362404	A
chr17	7561919	7561921	ENSG00000161956	SENP3	0.606618029362404	A
chr17	7563287	7563289	ENSG00000277957	SENP3-EIF4A1	0.606618029362404	A
chr17	7579491	7579493	ENSG00000129226	CD68	0.606618029362404	A
chr17	7583529	7583531	ENSG00000129255	MPDU1	0.606618029362404	A
chr17	7613946	7613948	ENSG00000129214	SHBG	0.69486088138556	A
chr17	7646627	7646629	ENSG00000129244	ATP1B2	0.69486088138556	A
chr17	7705202	7705204	ENSG00000108947	EFNB3	0.734836960708191	A
chr17	7717354	7717356	ENSG00000183914	DNAH2	0.734836960708191	A
chr17	28319200	28319202	ENSG00000109084	TMEM97	0.66836384534942	A
chr17	28335602	28335604	ENSG00000109079	TNFAIP1	0.66836384534942	A
chr17	28357642	28357644	ENSG00000244045	TMEM199	0.66836384534942	A
chr17	1742836	1742838	ENSG00000167711	SERPINF2	0.435717077152942	A
chr17	1762029	1762031	ENSG00000132386	SERPINF1	0.435717077152942	A
chr17	1829702	1829704	ENSG00000132383	RPA1	0.517137692952525	A
chr17	72121020	72121022	ENSG00000125398	SOX9	-0.678183598092267	B
chr17	45844881	45844883	ENSG00000185294	SPPL2C	NA	NA
chr17	45999250	45999252	ENSG00000256762	STH	NA	NA
chr17	49788648	49788650	ENSG00000136504	KAT7	0.485989667575367	A
chr17	49968970	49968972	ENSG00000108813	DLX4	0.890512460719021	A
chr17	81239305	81239307	ENSG00000224877	NDUFAF8	0.366178564644927	A
chr17	17303335	17303337	ENSG00000205309	NT5M	0.466785862250955	A
chr17	17476994	17476996	ENSG00000141026	MED9	0.61472363283336	A
chr17	47253827	47253829	ENSG00000259207	ITGB3	0.704940719653206	A
chr17	42998273	42998275	ENSG00000131469	RPL27	0.526035913991483	A
chr17	79074824	79074826	ENSG00000167280	ENGASE	0.408571447495854	A
chr17	137569	137571	ENSG00000268320	SCGB1C2	NA	NA
chr17	7686071	7686073	ENSG00000141499	WRAP53	0.69486088138556	A
chr17	49132460	49132462	ENSG00000167080	B4GALNT2	0.413310242910735	A
chr17	34579487	34579489	ENSG00000181291	TMEM132E	-0.457788944952924	B
chr17	43006784	43006786	ENSG00000068079	IFI35	0.597308945430996	A
chr17	45784280	45784282	ENSG00000120088	CRHR1	NA	NA
chr17	3636459	3636461	ENSG00000040531	CTNS	0.382917911033145	A
chr17	49575871	49575873	ENSG00000182575	NXPH3	0.449714432744321	A
chr17	39461486	39461488	ENSG00000167258	CDK12	0.603069070222805	A
chr17	47941506	47941508	ENSG00000108439	PNPO	0.59952650145171	A
chr17	4143168	4143170	ENSG00000167740	CYB5D2	0.499714062033607	A
chr17	40015361	40015363	ENSG00000108342	CSF3	0.518631879778379	A
chr17	40058290	40058292	ENSG00000126351	THRA	0.518631879778379	A
chr17	17042457	17042459	ENSG00000133030	MPRIP	0.656549101013566	A
chr17	7572824	7572826	ENSG00000161960	EIF4A1	0.606618029362404	A
chr17	7404874	7404876	ENSG00000169992	NLGN2	0.796815554860864	A
chr17	7420324	7420326	ENSG00000181323	SPEM1	0.796815554860864	A
chr17	7425616	7425618	ENSG00000184560	SPEM2	0.796815554860864	A
chr17	7428857	7428859	ENSG00000283439	SPEM3	0.796815554860864	A
chr17	7428861	7428863	ENSG00000286007		0.796815554860864	A
chr17	7435435	7435437	ENSG00000181284	TMEM102	0.796815554860864	A
chr17	7438273	7438275	ENSG00000161958	FGF11	0.796815554860864	A
chr17	7445061	7445063	ENSG00000170175	CHRNB1	0.796815554860864	A
chr17	7481332	7481334	ENSG00000259224	SLC35G6	0.796815554860864	A
chr17	7855066	7855068	ENSG00000167874	TMEM88	0.716919888137656	A
chr17	7857746	7857748	ENSG00000182224	CYB5D1	0.716919888137656	A
chr17	7932101	7932103	ENSG00000170037	CNTROB	0.72415100680459	A
chr17	8002615	8002617	ENSG00000132518	GUCY2D	0.757224485960297	A
chr17	8039034	8039036	ENSG00000179593	ALOX15B	0.757224485960297	A
chr17	8247618	8247620	ENSG00000178921	PFAS	0.919093466294549	A
chr17	8288654	8288656	ENSG00000108961	RANGRF	0.919093466294549	A
chr17	8310241	8310243	ENSG00000198844	ARHGEF15	0.882559990003691	A
chr17	8339840	8339842	ENSG00000184650	ODF4	0.882559990003691	A
chr17	9021510	9021512	ENSG00000065320	NTN1	0.365782182841382	A
chr17	9576627	9576629	ENSG00000166596	CFAP52	0.181493195658697	A
chr17	9644698	9644700	ENSG00000154914	USP43	0.152076135822534	A
chr17	9822206	9822208	ENSG00000065325	GLP2R	-0.484280303337312	B
chr17	10697594	10697596	ENSG00000170222	ADPRM	-0.55547495334289	B
chr17	11241213	11241215	ENSG00000188803	SHISA6	-1.09103301010604	B
chr17	11598470	11598472	ENSG00000007174	DNAH9	-1.15399389082289	B
chr17	12020829	12020831	ENSG00000065559	MAP2K4	-0.265832191683122	B
chr17	12789498	12789500	ENSG00000006740	ARHGAP44	-0.482592217101343	B
chr17	14069490	14069492	ENSG00000006695	COX10	-0.176168153894404	B
chr17	14301081	14301083	ENSG00000125430	HS3ST3B1	-0.36342785196708	B
chr17	76376584	76376586	ENSG00000176170	SPHK1	0.605708240755157	A
chr17	76527586	76527588	ENSG00000214140	PRCD	0.61897895162901	A
chr17	76732978	76732980	ENSG00000267168		0.520122360038169	A
chr17	77088749	77088751	ENSG00000129657	SEC14L1	0.377073740303225	A
chr17	44656404	44656406	ENSG00000180336	MEIOC	0.617195496656023	A
chr17	44708608	44708610	ENSG00000161692	DBF4B	0.644014296197535	A
chr17	44758988	44758990	ENSG00000073670	ADAM11	0.644014296197535	A
chr17	44846353	44846355	ENSG00000131097	HIGD1B	0.688117682925985	A
chr17	44899142	44899144	ENSG00000167131	CCDC103	0.688117682925985	A
chr17	44899712	44899714	ENSG00000214447	FAM187A	0.688117682925985	A
chr17	82359247	82359249	ENSG00000182459	TEX19	0.428693206339333	A
chr17	82458180	82458182	ENSG00000141562	NARF	0.527116318505173	A
chr17	7306999	7307001	ENSG00000132507	EIF5A	0.657975179608354	A
chr17	7336529	7336531	ENSG00000072818	ACAP1	0.657975179608354	A
chr17	46292733	46292735	ENSG00000176681	LRRC37A	NA	NA
chr17	19215615	19215617	ENSG00000072134	EPN2	NA	NA
chr17	19377721	19377723	ENSG00000166484	MAPK7	0.721087842895506	A
chr17	19411125	19411127	ENSG00000128482	RNF112	0.606124815461275	A
chr17	81637171	81637173	ENSG00000182612	TSPAN10	0.501349027379257	A
chr17	81666737	81666739	ENSG00000185298	CCDC137	0.501349027379257	A
chr17	81703367	81703369	ENSG00000262814	MRPL12	0.484135940236399	A
chr17	81703371	81703373	ENSG00000262660		0.484135940236399	A
chr17	81712236	81712238	ENSG00000183048	SLC25A10	0.484135940236399	A
chr17	81528377	81528379	ENSG00000186765	FSCN2	0.440897258157842	A
chr17	75588058	75588060	ENSG00000266714	MYO15B	0.60966415285855	A
chr17	75646243	75646245	ENSG00000259120	SMIM6	0.561125652097119	A
chr17	75667251	75667253	ENSG00000161526	SAP30BP	0.561125652097119	A
chr17	75721328	75721330	ENSG00000132470	ITGB4	0.434477644639579	A
chr17	75784806	75784808	ENSG00000132478	UNK	0.434477644639579	A
chr17	75979231	75979233	ENSG00000261408	TEN1-CDK3	0.65069473204851	A
chr17	75979240	75979242	ENSG00000257949	TEN1	0.65069473204851	A
chr17	2593210	2593212	ENSG00000007168	PAFAH1B1	0.502037221966868	A
chr17	56978129	56978131	ENSG00000121064	SCPEP1	-0.0340370078150575	B
chr17	57085092	57085094	ENSG00000121057	AKAP1	0.0521143909040952	A
chr17	57255851	57255853	ENSG00000153944	MSI2	-0.351394386012851	B
chr17	58083419	58083421	ENSG00000264364	DYNLL2	0.0760948434153271	A
chr17	58192726	58192728	ENSG00000121053	EPX	-0.0420655953823768	B
chr17	76868456	76868458	ENSG00000167889	MGAT5B	0.453975840688718	A
chr17	51165435	51165437	ENSG00000243678	NME2	0.0953481498964709	A
chr17	48103357	48103359	ENSG00000002919	SNX11	0.375460450806949	A
chr17	40177010	40177012	ENSG00000108352	RAPGEFL1	0.571033636633871	A
chr17	50426158	50426160	ENSG00000167107	ACSF2	0.717897608672799	A
chr17	8413131	8413133	ENSG00000166579	NDEL1	0.714406482554209	A
chr17	76453351	76453353	ENSG00000129673	AANAT	0.555742719460223	A
chr17	1716523	1716525	ENSG00000167716	WDR81	0.435717077152942	A
chr17	48831035	48831037	ENSG00000136436	CALCOCO2	0.393892414462694	A
chr17	39868202	39868204	ENSG00000186075	ZPBP2	0.571231223625603	A
chr17	30477362	30477364	ENSG00000108587	GOSR1	0.574127810536723	A
chr17	18950345	18950347	ENSG00000154025	SLC5A10	0.80920707008692	A
chr17	7355123	7355125	ENSG00000182896	TMEM95	0.657975179608354	A
chr17	82418318	82418320	ENSG00000169660	HEXD	0.527116318505173	A
chr17	51153559	51153561	ENSG00000239672	NME1	0.0953481498964709	A
chr17	12665890	12665892	ENSG00000141052	MYOCD	-0.611500329950385	B
chr17	29246859	29246861	ENSG00000108255	CRYBA1	0.936558436260776	A
chr17	76726830	76726832	ENSG00000181038	METTL23	0.520122360038169	A
chr17	28364356	28364358	ENSG00000004139	SARM1	0.66836384534942	A
chr17	28473293	28473295	ENSG00000007216	SLC13A2	0.732389050524109	A
chr17	28662198	28662200	ENSG00000109111	SUPT6H	1.10322065702027	A
chr17	28719985	28719987	ENSG00000198242	RPL23A	0.914293279549184	A
chr17	28725897	28725899	ENSG00000160602	NEK8	0.914293279549184	A
chr17	28744005	28744007	ENSG00000076604	TRAF4	0.914293279549184	A
chr17	28506243	28506245	ENSG00000109101	FOXN1	1.01766315115826	A
chr17	46511511	46511513	ENSG00000238083	LRRC37A2	NA	NA
chr17	46590669	46590671	ENSG00000073969	NSF	NA	NA
chr17	70168673	70168675	ENSG00000123700	KCNJ2	-0.979841164205335	B
chr17	76000906	76000908	ENSG00000250506	CDK3	0.586058265905281	A
chr17	76071961	76071963	ENSG00000186919	ZACN	0.586058265905281	A
chr17	76074781	76074783	ENSG00000182687	GALR2	0.586058265905281	A
chr17	59155732	59155734	ENSG00000068489	PRR11	0.307970415033685	A
chr17	59197566	59197568	ENSG00000265303		0.307970415033685	A
chr17	2030137	2030139	ENSG00000108963	DPH1	0.453068040565247	A
chr17	2042022	2042024	ENSG00000262664	OVCA2	0.453068040565247	A
chr17	2054154	2054156	ENSG00000177374	HIC1	0.453068040565247	A
chr17	2303383	2303385	ENSG00000167720	SRR	0.463043850493707	A
chr17	63477061	63477063	ENSG00000159640	ACE	0.390170705851797	A
chr17	63484823	63484825	ENSG00000264813		0.390170705851797	A
chr17	63523334	63523336	ENSG00000173826	KCNH6	0.440413075703952	A
chr17	63550477	63550479	ENSG00000136485	DCAF7	0.440413075703952	A
chr17	63622415	63622417	ENSG00000198909	MAP3K3	0.477964590367343	A
chr17	47649476	47649478	ENSG00000108424	KPNB1	0.618731654117235	A
chr17	47694081	47694083	ENSG00000198933	TBKBP1	0.618731654117235	A
chr17	47733236	47733238	ENSG00000073861	TBX21	0.378954469337286	A
chr17	47831634	47831636	ENSG00000141294	LRRC46	0.5299036949002	A
chr17	68035636	68035638	ENSG00000182481	KPNA2	0.281217220319114	A
chr17	64449037	64449039	ENSG00000271605	MILR1	0.401100045490335	A
chr17	64506865	64506867	ENSG00000258890	CEP95	0.492877219266321	A
chr17	81683326	81683328	ENSG00000185359	HGS	0.501349027379257	A
chr17	45132600	45132602	ENSG00000181513	ACBD4	0.570862758107211	A
chr17	45148475	45148477	ENSG00000186834	HEXIM1	0.570862758107211	A
chr17	44957992	44957994	ENSG00000136448	NMT1	0.679634493565255	A
chr17	75087727	75087729	ENSG00000170190	SLC16A5	0.71494676472617	A
chr17	75109952	75109954	ENSG00000125449	ARMC7	0.654469369478624	A
chr17	75205659	75205661	ENSG00000125450	NUP85	0.565067143425214	A
chr17	75261674	75261676	ENSG00000125445	MRPS7	0.565067143425214	A
chr17	39200283	39200285	ENSG00000108298	RPL19	0.75493697257376	A
chr17	7484366	7484368	ENSG00000181222	POLR2A	0.796815554860864	A
chr17	4498881	4498883	ENSG00000183018	SPNS2	0.463518333152499	A
chr17	4583999	4584001	ENSG00000188176	SMTNL2	0.542934024180757	A
chr17	4710596	4710598	ENSG00000141480	ARRB2	0.549882200764692	A
chr17	4731428	4731430	ENSG00000161920	MED11	0.549882200764692	A
chr17	4739833	4739835	ENSG00000141497	ZMYND15	0.549882200764692	A
chr17	4771884	4771886	ENSG00000142484	TM4SF5	0.549882200764692	A
chr17	4788964	4788966	ENSG00000182327	GLTPD2	0.549882200764692	A
chr17	4796144	4796146	ENSG00000142507	PSMB6	0.549882200764692	A
chr17	4807152	4807154	ENSG00000129219	PLD2	0.573090493569316	A
chr17	4833340	4833342	ENSG00000141503	MINK1	0.573090493569316	A
chr17	4899418	4899420	ENSG00000205710	C17orf107	0.573090493569316	A
chr17	4932277	4932279	ENSG00000185245	GP1BA	0.501215221951943	A
chr17	42536241	42536243	ENSG00000108784	NAGLU	0.593167146391034	A
chr17	42552922	42552924	ENSG00000108786	HSD17B1	0.593167146391034	A
chr17	42561467	42561469	ENSG00000068120	COASY	0.593167146391034	A
chr17	42659284	42659286	ENSG00000037042	TUBG2	0.64464965371276	A
chr17	47522942	47522944	ENSG00000141279	NPEPPS	0.800997678206769	A
chr17	77959240	77959242	ENSG00000078687	TNRC6C	0.360748177892514	A
chr17	78130770	78130772	ENSG00000167895	TMC8	0.532068988812962	A
chr17	78146353	78146355	ENSG00000187997	C17orf99	0.532068988812962	A
chr17	78187317	78187319	ENSG00000183077	AFMID	0.532068988812962	A
chr17	78214186	78214188	ENSG00000089685	BIRC5	0.486880402969391	A
chr17	78231310	78231312	ENSG00000204278	TMEM235	0.486880402969391	A
chr17	32350132	32350134	ENSG00000010244	ZNF207	0.514033338745677	A
chr17	81395457	81395459	ENSG00000266074	BAHCC1	0.541971261741375	A
chr17	16689537	16689539	ENSG00000170160	CCDC144A	0.191272115516814	A
chr17	39687914	39687916	ENSG00000141736	ERBB2	0.660947135201368	A
chr17	78168581	78168583	ENSG00000108639	SYNGR2	0.532068988812962	A
chr17	60677453	60677455	ENSG00000141376	BCAS3	0.0631710028760913	A
chr17	29390464	29390466	ENSG00000160551	TAOK1	0.906837784055928	A
chr17	42567100	42567102	ENSG00000108788	MLX	0.593167146391034	A
chr17	20008865	20008867	ENSG00000128487	SPECC1	0.287109748724354	A
chr17	45221444	45221446	ENSG00000184922	FMNL1	0.682800062322679	A
chr17	63998351	63998353	ENSG00000224383	PRR29	0.518874762156501	A
chr17	45894527	45894529	ENSG00000186868	MAPT	NA	NA
chr17	82217934	82217936	ENSG00000141526	SLC16A3	0.496906410379824	A
chr17	44004622	44004624	ENSG00000161653	NAGS	0.628900424673459	A
chr17	44070735	44070737	ENSG00000141349	G6PC3	0.628900424673459	A
chr17	44141906	44141908	ENSG00000125319	HROB	0.629453490332815	A
chr17	44170447	44170449	ENSG00000161664	ASB16	0.629453490332815	A
chr17	44186970	44186972	ENSG00000168591	TMUB2	0.629453490332815	A
chr17	36936785	36936787	ENSG00000273706	LHX1	NA	NA
chr17	36948925	36948927	ENSG00000275700	AATF	NA	NA
chr17	81804132	81804134	ENSG00000215644	GCGR	0.488223434698051	A
chr17	81890790	81890792	ENSG00000141552	ANAPC11	0.488223434698051	A
chr17	81900745	81900747	ENSG00000183979	NPB	0.510521083257202	A
chr17	42458844	42458846	ENSG00000033627	ATP6V0A1	0.519284334258349	A
chr17	42609641	42609643	ENSG00000131462	TUBG1	0.64464965371276	A
chr17	42682531	42682533	ENSG00000108797	CNTNAP1	0.64464965371276	A
chr17	42758447	42758449	ENSG00000131477	RAMP2	0.575643847764246	A
chr17	42773449	42773451	ENSG00000131475	VPS25	0.575643847764246	A
chr17	732412	732414	ENSG00000167695	TLCD3A	0.536709421966823	A
chr17	782353	782355	ENSG00000171861	MRM3	0.536709421966823	A
chr17	35121615	35121617	ENSG00000073598	FNDC8	-0.0234188309701183	B
chr17	35147817	35147819	ENSG00000141161	UNC45B	-0.0234188309701183	B
chr17	35243071	35243073	ENSG00000166750	SLFN5	-0.0138779640739732	B
chr17	76265348	76265350	ENSG00000185262	UBALD2	0.538059273114719	A
chr17	7834217	7834219	ENSG00000132510	KDM6B	0.716919888137656	A
chr17	68511780	68511782	ENSG00000108946	PRKAR1A	-0.451567888625776	B
chr17	68259182	68259184	ENSG00000141337	ARSG	0.188332126797148	A
chr17	68205481	68205483	ENSG00000196704	AMZ2	0.188332126797148	A
chr17	75441159	75441161	ENSG00000177728	TMEM94	0.46635255561586	A
chr17	75515944	75515946	ENSG00000182173	TSEN54	0.60966415285855	A
chr17	75525080	75525082	ENSG00000073350	LLGL2	0.60966415285855	A
chr17	5419641	5419643	ENSG00000129197	RPAIN	0.583573007705929	A
chr17	32142454	32142456	ENSG00000126858	RHOT1	0.539074034222958	A
chr17	42287547	42287549	ENSG00000126561	STAT5A	0.507424567337141	A
chr17	7351889	7351891	ENSG00000213859	KCTD11	0.657975179608354	A
chr17	59209400	59209402	ENSG00000167447	SMG8	0.357824121982078	A
chr17	22523415	22523417	ENSG00000256618	MTRNR2L1	NA	NA
chr17	75633434	75633436	ENSG00000204323	SMIM5	0.561125652097119	A
chr17	58166982	58166984	ENSG00000255713	OR4D2	-0.0420655953823768	B
chr17	77280569	77280571	ENSG00000184640	SEPTIN9	0.37355080800227	A
chr17	80991598	80991600	ENSG00000176108	CHMP6	0.377195493963225	A
chr17	81165507	81165509	ENSG00000225180	PVALEF	0.464450259938644	A
chr17	997129	997131	ENSG00000177370	TIMM22	0.451729524374456	A
chr17	1270444	1270446	ENSG00000205899	BHLHA9	0.527282784627549	A
chr17	1279662	1279664	ENSG00000184811	TRARG1	0.527282784627549	A
chr17	56834107	56834109	ENSG00000153933	DGKE	-0.194355523925785	B
chr17	82716706	82716708	ENSG00000141560	FN3KRP	0.399049522030181	A
chr17	82735615	82735617	ENSG00000167363	FN3K	0.399049522030181	A
chr17	82752042	82752044	ENSG00000141556	TBCD	0.399049522030181	A
chr17	83079609	83079611	ENSG00000176845	METRNL	0.459363749029358	A
chr17	50094737	50094739	ENSG00000005882	PDK2	0.78485478394303	A
chr17	50271406	50271408	ENSG00000167105	TMEM92	0.726129428419678	A
chr17	50346126	50346128	ENSG00000015532	XYLT2	0.800163877214777	A
chr17	50373220	50373222	ENSG00000154920	EME1	0.800163877214777	A
chr17	50164214	50164216	ENSG00000108823	SGCA	0.845944859420973	A
chr17	62343941	62343943	ENSG00000172421	EFCAB3	0.0615301810767808	A
chr17	62423875	62423877	ENSG00000087995	METTL2A	0.178159445603744	A
chr17	62627670	62627672	ENSG00000011028	MRC2	0.225238576095032	A
chr17	62458658	62458660	ENSG00000146872	TLK2	0.178159445603744	A
chr17	63600882	63600884	ENSG00000136463	TACO1	0.477964590367343	A
chr17	44308413	44308415	ENSG00000108309	RUNDC3A	0.681100528635031	A
chr17	44345246	44345248	ENSG00000030582	GRN	0.681100528635031	A
chr17	37924415	37924417	ENSG00000273513	TBC1D3K	NA	NA
chr17	28855010	28855012	ENSG00000132591	ERAL1	0.982217646007865	A
chr17	74922950	74922952	ENSG00000183034	OTOP2	0.697371933308137	A
chr17	74935898	74935900	ENSG00000182938	OTOP3	0.697371933308137	A
chr17	74987632	74987634	ENSG00000109089	CDR2L	0.697371933308137	A
chr17	75012670	75012672	ENSG00000167862	MRPL58	0.71494676472617	A
chr17	3385930	3385932	ENSG00000180042	OR1R1P	-0.208789250734099	B
chr17	3411370	3411372	ENSG00000159961	OR3A3	-0.0345405125395601	B
chr17	3472374	3472376	ENSG00000108381	ASPA	-0.0345405125395601	B
chr17	7884796	7884798	ENSG00000170004	CHD3	0.716919888137656	A
chr17	45160700	45160702	ENSG00000168517	HEXIM2	0.570862758107211	A
chr17	6996049	6996051	ENSG00000108839	ALOX12	0.350103310798555	A
chr17	7012417	7012419	ENSG00000219200	RNASEK	0.586994194465459	A
chr17	7012635	7012637	ENSG00000161939	RNASEK-C17orf49	0.586994194465459	A
chr17	7014495	7014497	ENSG00000258315	C17orf49	0.586994194465459	A
chr17	7023050	7023052	ENSG00000161940	BCL6B	0.586994194465459	A
chr17	7036015	7036017	ENSG00000174327	SLC16A13	0.586994194465459	A
chr17	7217125	7217127	ENSG00000072778	ACADVL	0.716145611600022	A
chr17	7251416	7251418	ENSG00000170291	ELP5	0.716145611600022	A
chr17	7281718	7281720	ENSG00000181856	SLC2A4	0.716145611600022	A
chr17	35713791	35713793	ENSG00000270647	TAF15	0.386710168631879	A
chr17	35731639	35731641	ENSG00000270885	RASL10B	0.386710168631879	A
chr17	35760887	35760889	ENSG00000270806	C17orf50	0.386710168631879	A
chr17	29566052	29566054	ENSG00000167543	TP53I13	0.886854151742159	A
chr17	29589769	29589771	ENSG00000198720	ANKRD13B	0.886854151742159	A
chr17	28950513	28950515	ENSG00000179761	PIPOX	0.913504901473936	A
chr17	81035122	81035124	ENSG00000175866	BAIAP2	0.515488558180724	A
chr17	70053429	70053431	ENSG00000153822	KCNJ16	-1.14351879029033	B
chr17	82371765	82371767	ENSG00000181408	UTS2R	0.428693206339333	A
chr17	38127951	38127953	ENSG00000278599	TBC1D3E	NA	NA
chr17	3197519	3197521	ENSG00000172150	OR1A2	-0.0932636184082608	B
chr17	15945130	15945132	ENSG00000170425	ADORA2B	0.355363553255691	A
chr17	59220467	59220469	ENSG00000153982	GDPD1	0.357824121982078	A
chr17	59331655	59331657	ENSG00000175155	YPEL2	0.36497870925118	A
chr17	7558292	7558294	ENSG00000161955	TNFSF13	0.606618029362404	A
chr17	74424851	74424853	ENSG00000170412	GPRC5C	0.718695834431438	A
chr17	74466399	74466401	ENSG00000167851	CD300A	0.718695834431438	A
chr17	82050691	82050693	ENSG00000169727	GPS1	0.434258969109799	A
chr17	41084150	41084152	ENSG00000240871	KRTAP4-7	NA	NA
chr17	41105332	41105334	ENSG00000212722	KRTAP4-9	0.256195359809488	A
chr17	6057807	6057809	ENSG00000179314	WSCD1	-0.0960160977005893	B
chr17	7380534	7380536	ENSG00000174292	TNK1	0.657975179608354	A
chr17	73232233	73232235	ENSG00000141219	C17orf80	0.293606049229678	A
chr17	55882301	55882303	ENSG00000153930	ANKFN1	-1.29482715464925	B
chr17	3207539	3207541	ENSG00000172146	OR1A1	-0.245562284938538	B
chr17	39927732	39927734	ENSG00000204913	LRRC3C	0.583711618141031	A
chr17	58148384	58148386	ENSG00000141194	OR4D1	-0.0420655953823768	B
chr18	596988	596990	ENSG00000079101	CLUL1	0.499654642925892	A
chr18	9885766	9885768	ENSG00000168454	TXNDC2	0.636495703345257	A
chr18	11851413	11851415	ENSG00000255112	CHMP1B	0.390263981375877	A
chr18	11981025	11981027	ENSG00000141401	IMPA2	0.480272104447688	A
chr18	8705661	8705663	ENSG00000168502	MTCL1	0.396331451282602	A
chr18	580380	580382	ENSG00000177143	CETN1	0.499654642925892	A
chr18	904871	904873	ENSG00000141433	ADCYAP1	NA	NA
chr18	9708301	9708303	ENSG00000168461	RAB31	0.704110632634273	A
chr18	158383	158385	ENSG00000101557	USP14	NA	NA
chr18	34976928	34976930	ENSG00000166974	MAPRE2	0.421626783927798	A
chr18	36297714	36297716	ENSG00000134775	FHOD3	0.502191240864967	A
chr18	14728272	14728274	ENSG00000180777	ANKRD30B	0.292653688122261	A
chr18	12658043	12658045	ENSG00000128789	PSMG2	0.539643568587136	A
chr18	41955234	41955236	ENSG00000078142	PIK3C3	-0.507043089977809	B
chr18	2571557	2571559	ENSG00000080986	NDC80	0.517771220478775	A
chr18	9102630	9102632	ENSG00000178127	NDUFV2	0.625171430790051	A
chr18	45212995	45212997	ENSG00000132874	SLC14A2	-0.119066226597161	B
chr18	9475009	9475011	ENSG00000017797	RALBP1	0.610885813426338	A
chr18	9136228	9136230	ENSG00000101745	ANKRD12	0.625171430790051	A
chr18	46173553	46173555	ENSG00000152242	C18orf25	0.639592024947552	A
chr18	50375046	50375048	ENSG00000154839	SKA1	NA	NA
chr18	12991362	12991364	ENSG00000101639	CEP192	0.589060465527914	A
chr18	24460637	24460639	ENSG00000134489	HRH4	0.392151534387688	A
