gene	sym	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	foldChange	cell
ENSG00000164938	TP53INP1	600.786758148191	1.97200700703175	0.138249110855996	14.2641568891234	3.65988350873908e-46	3.65491652397722e-43	3.92313507019953	A549
ENSG00000165244	ZNF367	379.712476592427	-1.00397843324634	0.168182882810179	-5.96956370631064	2.37888862003058e-09	2.35881147493955e-07	0.498623079504074	A549
ENSG00000165861	ZFYVE1	368.776381414328	0.747859645483408	0.163072203093975	4.58606452414476	4.51679062373578e-06	0.000229633635310727	1.67929960503298	A549
ENSG00000165891	E2F7	1093.7091930474	1.38462976906512	0.122630118393656	11.2911068439183	1.45196588041305e-29	6.34372967939214e-27	2.61104942886464	A549
ENSG00000166123	GPT2	674.652784377249	0.604888015304756	0.125494834747707	4.82002320271441	1.43541525751735e-06	8.46773869845997e-05	1.52086069659912	A549
ENSG00000166289	PLEKHF1	154.711970008356	0.870610053214313	0.253326140891107	3.43671620367258	0.00058881220564951	0.0137661930554947	1.82843590332172	A549
ENSG00000166592	RRAD	179.362947152017	1.89538345380604	0.233542819932672	8.1157855949177	4.82652186049046e-16	9.65868645503067e-14	3.7202084329772	A549
ENSG00000166750	SLFN5	143.523822299441	0.891334323469684	0.246175057901872	3.62073368060292	0.0002937687851367	0.00779351306450892	1.8548908868965	A549
ENSG00000167173	C15orf39	956.05944408067	-0.646692310562229	0.119146342008519	-5.42771435245566	5.70802951452051e-08	4.40905859903377e-06	0.638743092408474	A549
ENSG00000167196	FBXO22	2160.73231861543	1.14753943725536	0.0886936389618643	12.9382383075834	2.73836957746054e-38	1.82310214583218e-35	2.21535735709344	A549
ENSG00000167904	TMEM68	399.229689309011	0.970599251571025	0.158659833768746	6.11748562012056	9.50633358634241e-10	1.02236961438964e-07	1.95965440688933	A549
ENSG00000167992	VWCE	31.1293554466686	2.71838867919511	0.597939933486618	4.54625711874443	5.46083200506761e-06	0.000270505855720325	6.58137341111187	A549
ENSG00000168016	TRANK1	216.438558219179	0.869878788105063	0.206658125415484	4.20926487335634	2.56202902224153e-05	0.00100055105474745	1.82750935090672	A549
ENSG00000168209	DDIT4	2066.06369289139	1.46755348171522	0.0926941039705193	15.8322203770584	1.86521297269348e-56	2.60775425712275e-53	2.76552518751226	A549
ENSG00000168394	TAP1	665.930899622229	0.701910263167083	0.127126557209624	5.52135036591668	3.36404225725723e-08	2.75044881863821e-06	1.62665721368421	A549
ENSG00000168497	CAVIN2	264.109622157727	0.826911979375127	0.194012712470206	4.26215359213697	2.02466203168205e-05	0.000822872089097288	1.77388438010293	A549
ENSG00000168661	ZNF30	182.365381134026	0.698738910950075	0.218880999352481	3.19232328533388	0.00141133274026525	0.0274816755454714	1.62308540051437	A549
ENSG00000168672	LRATD2	117.36329776714	1.99062105624888	0.290901472053262	6.84293909617759	7.75846429995005e-12	1.0330579940724e-09	3.97408038916038	A549
ENSG00000168918	INPP5D	59.2557431554438	3.06321578697541	0.454049681606716	6.74643306903289	1.51523914838735e-11	1.97986528351435e-09	8.35833618359929	A549
ENSG00000169047	IRS1	1921.72825886805	-0.585471655215072	0.0941478992991173	-6.21863747968471	5.01490441543185e-10	5.56455385969465e-08	0.666431428844439	A549
ENSG00000170385	SLC30A1	3108.96137250409	0.733333290459415	0.0838373621342519	8.74709403768097	2.18917257531707e-18	5.7748720331147e-16	1.66247574288023	A549
ENSG00000170734	POLH	975.308432244478	1.39485656169651	0.112996736412462	12.3442198950331	5.23390864633859e-35	3.04896986601916e-32	2.6296240600497	A549
ENSG00000170836	PPM1D	935.39788239182	1.41965672344052	0.112972736375327	12.5663657355703	3.23244531249774e-36	1.964905126697e-33	2.67521848919377	A549
ENSG00000170855	TRIAP1	798.410802963467	1.08675430119299	0.128263678143282	8.47281410391952	2.39534682432449e-17	5.67615999167469e-15	2.12395662083047	A549
ENSG00000171219	CDC42BPG	79.2328185491853	1.26518494358602	0.344448987374571	3.67306913348592	0.000239654611680912	0.00658273305679929	2.40358020176272	A549
ENSG00000171316	CHD7	1086.56430687262	-0.600934094989482	0.105572651728593	-5.69213792729548	1.25458440559097e-08	1.08946239593586e-06	0.659326925846622	A549
ENSG00000171469	ZNF561	329.609965059825	0.683668809817385	0.174893809280772	3.90905094141915	9.26594252343946e-05	0.00298495719862228	1.60621922181474	A549
ENSG00000171931	FBXW10	68.9456388600548	1.17516808885638	0.363935339880094	3.2290573628919	0.0012419897996793	0.0250002300464241	2.25819189693927	A549
ENSG00000172071	EIF2AK3	490.16522081008	0.611667508443216	0.143540591109498	4.2612859799122	2.03253942044366e-05	0.000823679235861529	1.52802432316226	A549
ENSG00000172175	MALT1	929.04364532491	-0.644426544126794	0.114209737494204	-5.64248336670502	1.67614733814127e-08	1.43768195917504e-06	0.639747032720199	A549
ENSG00000172831	CES2	794.663331020163	0.864478907899115	0.116732311684506	7.40565226049452	1.30507403274768e-13	2.22515122583479e-11	1.82068192988984	A549
ENSG00000172890	NADSYN1	1245.06837820975	0.713792197595679	0.103407457696013	6.90271488632877	5.10179624363255e-12	6.92506925070162e-10	1.64010956785009	A549
ENSG00000173334	TRIB1	618.143319061116	-0.592945596692401	0.127961883503758	-4.63376734115506	3.59070529957967e-06	0.000185245943887171	0.662987880618952	A549
ENSG00000173846	PLK3	294.225687507562	1.42755809677166	0.182596047574393	7.81812156251655	5.3617400524899e-15	9.99499835651484e-13	2.68991036060351	A549
ENSG00000173894	CBX2	754.553803713909	-0.913586300592379	0.123913648340609	-7.37276573506374	1.67124018049497e-13	2.75985172006692e-11	0.530863810278886	A549
ENSG00000174307	PHLDA3	2402.81327417289	1.35064218587785	0.0935562822852418	14.436680818076	3.0413984614494e-47	3.54348265746034e-44	2.55025619585536	A549
ENSG00000174371	EXO1	814.645304377371	-0.695191526574091	0.114606697972549	-6.06588915719923	1.31225612547974e-09	1.36915320077107e-07	0.617627319323483	A549
ENSG00000174791	RIN1	433.941468476896	0.654069324852177	0.167301008869643	3.90953604686157	9.2473556159198e-05	0.00298495719862228	1.57360050405456	A549
ENSG00000175105	ZNF654	423.242666211254	0.741991534482715	0.151605886417917	4.89421322624202	9.86997826918681e-07	5.99965939919569e-05	1.67248298592098	A549
ENSG00000175197	DDIT3	172.120029087572	3.03129804919357	0.270835510065295	11.1923951495975	4.44268003014789e-29	1.77466027147136e-26	8.17544946937634	A549
ENSG00000175938	ORAI3	100.670330324582	1.33156577517628	0.295459874188951	4.50675672570253	6.58260301845336e-06	0.000316259013061844	2.5167567352502	A549
ENSG00000176046	NUPR1	315.031130791401	2.15846702690972	0.188391687623376	11.457336860981	2.16056382238678e-30	1.07881581431391e-27	4.46440226449898	A549
ENSG00000176531	PHLDB3	251.901272737612	1.70496270999406	0.196619994964877	8.67135974801864	4.26990335230121e-18	1.08540943215497e-15	3.26020506049346	A549
ENSG00000176749	CDK5R1	118.633673386783	-0.905183400743264	0.270093212859651	-3.35137410955093	0.000804115906027343	0.0176766422675602	0.533964820121258	A549
ENSG00000177042	TMEM80	378.454086851012	0.932934611913759	0.160456881167451	5.81423872336243	6.09104391496178e-09	5.79312142687623e-07	1.90915549658024	A549
ENSG00000177076	ACER2	233.857828137492	2.48790898151238	0.222434611002019	11.1849004536879	4.83447658767945e-29	1.87752269923185e-26	5.60964308346578	A549
ENSG00000177106	EPS8L2	2094.50695762106	0.631748899107616	0.0893039336696602	7.0741441406656	1.5037392127243e-12	2.21302925611563e-10	1.5494421582332	A549
ENSG00000177374	HIC1	63.9973676938212	1.27538997007177	0.366793522856988	3.47713329324257	0.000506805794940295	0.0122166410673453	2.42064240576707	A549
ENSG00000177595	PIDD1	407.164398101289	0.767038611646134	0.161317342652901	4.75484283978402	1.98600850287334e-06	0.000111511585858121	1.7017730038967	A549
ENSG00000178409	BEND3	393.949996732744	-0.75056441442307	0.153323211245491	-4.89530846847001	9.81516462628681e-07	5.99965939919569e-05	0.594370980847761	A549
ENSG00000179023	KLHDC7A	191.277156053438	1.88388897780016	0.232133255375604	8.11554972919295	4.83590624313101e-16	9.65868645503067e-14	3.6906859439656	A549
ENSG00000179046	TRIML2	358.74142300936	0.723168578533255	0.161954876361386	4.4652473255549	7.99763090087658e-06	0.000370247939156144	1.65080370173096	A549
ENSG00000179094	PER1	415.024616126722	1.72259470485936	0.158793062634867	10.8480476179261	2.03730580068279e-27	7.69826281063409e-25	3.30029435480667	A549
ENSG00000179409	GEMIN4	1948.42086014426	-0.728395184066838	0.0938357990899384	-7.76244451617763	8.33078211332383e-15	1.51263200943351e-12	0.603574941413723	A549
ENSG00000179431	FJX1	625.019673619589	-0.894510030180311	0.127335598012598	-7.02482294143554	2.14337876499697e-12	3.02692712256794e-10	0.537929856592013	A549
ENSG00000179476	C14orf28	80.3586515363175	1.0613603537425	0.341334815139378	3.1094406625621	0.00187441930151696	0.0340340990318293	2.08689838364664	A549
ENSG00000179588	ZFPM1	428.234387143116	0.670753413236569	0.164063242618525	4.08838325106244	4.3439007130426e-05	0.0015612358835231	1.59190408459289	A549
ENSG00000179630	LACC1	110.61953784659	1.73667245237752	0.307917132624832	5.64006438217095	1.69986593175995e-08	1.44913570682536e-06	3.33265610079147	A549
ENSG00000180155	LYNX1	115.1682911022	0.939543517315141	0.282634676733215	3.32423299283264	0.000886620888161371	0.0192461963783516	1.91792129375967	A549
ENSG00000180758	GPR157	248.618072255553	-0.601652789865333	0.188695554186495	-3.18848418267818	0.00143020834296937	0.0276949346856713	0.658998556467649	A549
ENSG00000181026	AEN	2622.54399369162	0.983016955111444	0.0848422135591943	11.5864133415802	4.82934636770282e-31	2.59688813718666e-28	1.97659453257022	A549
ENSG00000181467	RAP2B	1675.18745313582	0.931695148802421	0.110193470390621	8.45508491110851	2.78884331227284e-17	6.3919374342437e-15	1.90751598750605	A549
ENSG00000182752	PAPPA	5785.36950599633	0.588683455724979	0.0751704797965137	7.83131167073223	4.82806150152651e-15	9.12177403416786e-13	1.5038737475832	A549
ENSG00000182957	SPATA13	158.678008202203	-0.817385990918616	0.241342331538433	-3.38683224657772	0.000707046065177638	0.0159438887697557	0.567469205216595	A549
ENSG00000183337	BCOR	1881.17834254926	-0.638475726871693	0.0990221665364796	-6.4478060741731	1.13480836218305e-10	1.36773756135182e-08	0.642391306082226	A549
ENSG00000183579	ZNRF3	524.535854386477	-0.679642159698425	0.136324903633692	-4.9854585742062	6.18150232138774e-07	3.91056940974308e-05	0.624320109107893	A549
ENSG00000183779	ZNF703	270.29227231561	-0.85698171701158	0.182273578403142	-4.70162337580359	2.58101237400072e-06	0.000138257218394268	0.552106420272491	A549
ENSG00000184939	ZFP90	502.801425916466	0.628183701150021	0.141037328695025	4.45402438462506	8.42755227082492e-06	0.000385051007511122	1.54561789328252	A549
ENSG00000184995	IFNE	40.0380175085962	1.80825241089639	0.505487285465818	3.57724608093762	0.000347233252311805	0.00899616445159908	3.50217799889111	A549
ENSG00000185070	FLRT2	1204.89005998021	0.845967525316432	0.107271696350053	7.88621373671431	3.11492925035885e-15	6.13377828862917e-13	1.79746979219735	A549
ENSG00000186994	KANK3	115.726803542219	1.77970819050155	0.285018051261607	6.24419464880848	4.25989238006572e-10	4.8030286585241e-08	3.43356717841344	A549
ENSG00000188177	ZC3H6	92.2695722001922	0.959031746751337	0.303678136589308	3.15805331764244	0.00158826506137806	0.0299669822174448	1.94400475364942	A549
ENSG00000188807	TMEM201	474.674615706252	-0.610300946574063	0.141727306244831	-4.30616345392032	1.66110335188472e-05	0.000699514637430731	0.655060041974855	A549
ENSG00000188916	INSYN2A	160.252986966787	0.71547436497736	0.234161581456947	3.05547289408321	0.00224705913235083	0.0391996942686658	1.64202303383664	A549
ENSG00000196072	BLOC1S2	845.595322683933	1.19050991641812	0.116965482908337	10.1783012117437	2.47850316255451e-24	8.25046493230347e-22	2.28233397358055	A549
ENSG00000196152	ZNF79	332.551044044594	1.35247966095934	0.172619076454168	7.83505327882132	4.68643945030212e-15	8.97549451433889e-13	2.55350637521159	A549
ENSG00000196562	SULF2	826.32813872741	0.680606741237391	0.117701798778936	5.78246677874214	7.36131097121121e-09	6.81579395288105e-07	1.60281369434794	A549
ENSG00000196843	ARID5A	123.381635935596	-0.841101562525753	0.260493456488728	-3.22887789145731	0.00124276946443493	0.0250002300464241	0.558217182358545	A549
ENSG00000197121	PGAP1	409.759997505109	0.785591188708284	0.157253771427347	4.99569060619467	5.86255868469291e-07	3.72565604412234e-05	1.72379855424045	A549
ENSG00000197852	INKA2	257.309993101231	1.96905393524581	0.208183681086281	9.45825304352143	3.13130746044933e-21	9.1205853342796e-19	3.9151129656009	A549
ENSG00000198435	NRARP	125.178035194355	-1.26254485129099	0.267862243125607	-4.71341103008294	2.43604113944285e-06	0.00013200888050601	0.416808079554645	A549
ENSG00000198576	ARC	27.0487488814591	1.98238113419382	0.599698587687532	3.30562915253475	0.000947634195034235	0.0203828825858056	3.95144720949326	A549
ENSG00000198753	PLXNB3	84.4473656626894	1.36193062179904	0.322014659302222	4.22940565733943	2.34309512049624e-05	0.00092539019434062	2.57028906855331	A549
ENSG00000198855	FICD	178.798676864949	0.960673130027097	0.223476695948177	4.29876200715742	1.71754779224974e-05	0.000718953164174961	1.94621774575092	A549
ENSG00000204084	INPP5B	295.840084355155	0.682952160850955	0.174868282258857	3.90552335751764	9.40216756898972e-05	0.00300804816434886	1.60542154145923	A549
ENSG00000213160	KLHL23	389.465916005545	-0.687049782463278	0.157920399446298	-4.35060818534034	1.35760452457537e-05	0.00057692002608171	0.621122707705714	A549
ENSG00000214357	NEURL1B	321.427733623027	0.76006936919327	0.171880749534528	4.42207385790218	9.77580255590111e-06	0.000433890462012868	1.6935720548953	A549
ENSG00000215251	FASTKD5	742.306976227799	-0.641284494944426	0.121870328842617	-5.26202317688485	1.42478800594379e-07	1.00100307090955e-05	0.641141857747705	A549
ENSG00000222009	BTBD19	75.8008312746625	1.15876205907243	0.340229688169628	3.40582288778606	0.000659649581360687	0.0150942075237377	2.23265766564893	A549
ENSG00000227268	KLLN	61.6028435743769	2.28268068464634	0.408234525285695	5.59159145848541	2.24997725081732e-08	1.88364861938186e-06	4.86581235275096	A549
ENSG00000240891	PLCXD2	857.716592545089	0.65052745962001	0.120311732142875	5.40701599115441	6.40834238631639e-08	4.8692953751679e-06	1.56974199979006	A549
ENSG00000242732	RTL5	208.950975764035	0.687281737881761	0.212604499059594	3.23267729950113	0.00122636008736525	0.0248023504286774	1.61024670288481	A549
ENSG00000244462	RBM12	1874.09766919927	-0.679832760675899	0.0879109192632813	-7.73320045306194	1.0487596200629e-14	1.87983439078198e-12	0.624237632798295	A549
ENSG00000244509	APOBEC3C	1056.41620047106	0.657586177745637	0.108370636311839	6.06793685194774	1.2956382544358e-09	1.36197882971932e-07	1.57744114401509	A549
ENSG00000247626	MARS2	276.830287538509	-0.751646824752735	0.185584044118244	-4.05016944384415	5.11805598203855e-05	0.0017933719469895	0.593925209574407	A549
ENSG00000249992	TMEM158	226.245431990732	-0.670253609482677	0.222672648833143	-3.010040132881	0.0026121317232413	0.0438226326915727	0.628396212599134	A549
ENSG00000261609	GAN	483.914957342278	-0.62261107188898	0.141551458783357	-4.39847866804312	1.09012339147579e-05	0.000477774769160598	0.649494371331537	A549
ENSG00000273604	EPOP	644.256353233242	-0.638897355094989	0.133222813992383	-4.79570529963072	1.62103451256804e-06	9.40401805817997e-05	0.642203594387677	A549
ENSG00000274180	NATD1	125.930374134552	0.963844830960426	0.264204687574295	3.64809890320129	0.000264187943834985	0.00715816209836614	1.95050112565908	A549
ENSG00000277586	NEFL	233.826829233272	0.805387116348839	0.203253049543013	3.96248478514661	7.41737354348286e-05	0.00249284373825562	1.74761466393083	A549
ENSG00000277639		59.0161070573309	1.73559876506958	0.419977153784377	4.13260280810577	3.58678246275133e-05	0.00134441838101143	3.33017678306687	A549
ENSG00000048392	RRM2B	2610.24535139962	1.61866533661484	0.336188476584261	4.8147555593243	1.47380183079777e-06	0.00108819631978784	3.07090809520815	GM12878
ENSG00000069812	HES2	34.8181116074982	2.71996697416752	0.714083004343957	3.80903474473029	0.00013951035482772	0.0459861007100873	6.5885773122661	GM12878
ENSG00000078237	TIGAR	710.546829252742	1.36155946978246	0.323271889603111	4.2118090485816	2.53333656153319e-05	0.0116907148973353	2.5696279133929	GM12878
ENSG00000080546	SESN1	493.98910880646	2.41908899923858	0.345751467872056	6.99661237630308	2.62225460282649e-12	2.42020988567871e-08	5.34833190774646	GM12878
ENSG00000100767	PAPLN	323.662954103159	1.59843453940487	0.37134643478667	4.30442947519647	1.67416612050289e-05	0.00835227903198997	3.02814552530985	GM12878
ENSG00000105327	BBC3	491.368131398709	1.95319876287972	0.328089604315653	5.95324794564525	2.62872578991899e-09	4.41124085055588e-06	3.87232156804093	GM12878
ENSG00000115129	TP53I3	174.356612898087	1.85550274355004	0.461157065054994	4.0235808668111	5.73198898661345e-05	0.0230014749356299	3.61877834532302	GM12878
ENSG00000116717	GADD45A	875.205643874489	1.53243850527653	0.328269301950661	4.66823579350972	3.03797124888009e-06	0.0020027825458242	2.89274370115833	GM12878
ENSG00000119630	PGF	52.0863943370681	2.773917090396	0.604772178976184	4.5867141162015	4.50276584967778e-06	0.00277055182730674	6.83962434849087	GM12878
ENSG00000120889	TNFRSF10B	3167.24736788825	1.25634833274115	0.316880797437414	3.96473482426555	7.34775830579733e-05	0.0277410737730282	2.38890309527906	GM12878
ENSG00000124762	CDKN1A	13492.575824287	1.80729725185549	0.30356758344905	5.95352517986764	2.62427457867003e-09	4.41124085055588e-06	3.49986009401332	GM12878
ENSG00000128342	LIF	122.748745718875	2.60319422427974	0.445774977329115	5.83970468660427	5.22934328650531e-09	8.0440373104668e-06	6.07630473286988	GM12878
ENSG00000130513	GDF15	124.56669728745	3.48615082671472	0.523900877081328	6.6542183440047	2.84809598428766e-11	1.31432509434915e-07	11.2056219988704	GM12878
ENSG00000130766	SESN2	1903.65326900584	2.3381999210479	0.338258200820795	6.91247075569546	4.76284210542848e-12	2.93057674747014e-08	5.05671307781335	GM12878
ENSG00000131080	EDA2R	800.315591110392	1.80697126740058	0.320766761282272	5.63328712793424	1.7680672257688e-08	2.33119663717616e-05	3.49906937174269	GM12878
ENSG00000131791	PRKAB2	686.10311562241	1.28547383329934	0.32093948089087	4.00534652119178	6.19266318972602e-05	0.0243213552806707	2.43762099890695	GM12878
ENSG00000135679	MDM2	14831.6392835477	2.3237062943976	0.299529275240284	7.75786037118915	8.6374169333366e-15	1.5943807917246e-10	5.00616656941912	GM12878
ENSG00000143217	NECTIN4	133.278473199851	3.00281120449642	0.497363996353507	6.03745189943774	1.56566810394599e-09	3.25800580256122e-06	8.01560382546729	GM12878
ENSG00000145632	PLK2	70.7374481263273	2.07925430765639	0.49864017761926	4.16984912363804	3.0480135769245e-05	0.0133960196705832	4.22588734405525	GM12878
ENSG00000154767	XPC	990.978558862608	1.55411395858102	0.351533854628405	4.42095103535283	9.82674414529472e-06	0.0053610326407248	2.93653321986935	GM12878
ENSG00000158055	GRHL3	63.0979044980275	3.08815419727751	0.545809936206703	5.6579296059352	1.53209946674441e-08	2.17546338897193e-05	8.50407427372988	GM12878
ENSG00000161642	ZNF385A	612.807916507416	1.41436832990115	0.341773603800674	4.13831938503367	3.49859128048092e-05	0.0150187201038133	2.66543006583032	GM12878
ENSG00000162643	DNAI3	129.174705103026	1.78123979631294	0.409639828467772	4.34830715308015	1.37192377604008e-05	0.0070345391616455	3.43721428592159	GM12878
ENSG00000163071	SPATA18	270.404599924938	1.6811050925387	0.380349000278761	4.41990143606689	9.87459286985445e-06	0.0053610326407248	3.2067349024011	GM12878
ENSG00000164237	CMBL	384.958374858557	1.67537572802885	0.424809001486224	3.94383292766261	8.01895346560826e-05	0.0290238945140516	3.19402527252579	GM12878
ENSG00000164331	ANKRA2	221.198144384593	1.47643329420672	0.381788431721767	3.86715042032151	0.00011011451258029	0.0376408108836958	2.78259953457841	GM12878
ENSG00000164938	TP53INP1	854.599380892966	1.24016442140004	0.322137624599354	3.84979687778616	0.000118215819478671	0.0396753783955779	2.36225452948548	GM12878
ENSG00000166592	RRAD	187.268666453705	2.02005492190481	0.410815480755728	4.91718305792361	8.77984430673923e-07	0.000675279775242081	4.05599232364469	GM12878
ENSG00000167196	FBXO22	2083.36896038117	1.34121783110719	0.300042449518023	4.47009359262888	7.81853761377168e-06	0.00451007455664411	2.53365103204795	GM12878
ENSG00000167992	VWCE	274.996904942181	2.28213967177696	0.452502854349043	5.04337077621307	4.57401706960534e-07	0.000436742013199612	4.86398800768821	GM12878
ENSG00000170734	POLH	1867.19189402565	1.49297563913973	0.328911071125658	4.53914680959263	5.64823019769873e-06	0.00336324778126842	2.81468922235977	GM12878
ENSG00000170836	PPM1D	812.875651769042	1.4423830808861	0.327212815879886	4.40808859215212	1.04286889406147e-05	0.0055000905472802	2.71769410651727	GM12878
ENSG00000170855	TRIAP1	1002.72328672296	1.3201730648442	0.333684193959142	3.95635480716193	7.6102106238626e-05	0.0280953755811759	2.49696061375704	GM12878
ENSG00000171540	OTP	540.615844457843	1.75661061576434	0.349398995429386	5.02752051019951	4.96862358588865e-07	0.000436742013199612	3.37903341146906	GM12878
ENSG00000173530	TNFRSF10D	165.66377430053	1.49394045126479	0.383826244388313	3.89223111526837	9.93265559119426e-05	0.0345937527467651	2.81657219448412	GM12878
ENSG00000173546	CSPG4	51.850732939239	2.96663558254683	0.599926756784185	4.94499628329469	7.61453172159916e-07	0.000611115830647821	7.81711131919505	GM12878
ENSG00000174307	PHLDA3	640.016875749885	2.05939553233209	0.414646590783442	4.96662839658473	6.81269533642312e-07	0.000571616105522883	4.16811629900355	GM12878
ENSG00000175592	FOSL1	249.757407434752	1.88727801404036	0.393024797819217	4.80193113643802	1.5714273863304e-06	0.00111565300477972	3.69936592878107	GM12878
ENSG00000177076	ACER2	271.337775280849	2.18996110780801	0.362687388788118	6.03815069259929	1.55890452301159e-09	3.25800580256122e-06	4.56293185423839	GM12878
ENSG00000177595	PIDD1	973.04209889221	1.6613719641277	0.419092876168826	3.9642095072464	7.36395587452398e-05	0.0277410737730282	3.16317190889137	GM12878
ENSG00000186529	CYP4F3	43.3155621890497	2.9879825772553	0.629940075677649	4.74328065894367	2.10284611130221e-06	0.00143764579142694	7.93363803453891	GM12878
ENSG00000196152	ZNF79	470.698787953672	1.48748929200676	0.34697365616203	4.28703812404747	1.81071226846314e-05	0.00879577309567397	2.80400571931132	GM12878
ENSG00000197093	GAL3ST4	113.878569950362	1.98489370037766	0.430316696318117	4.61263464179021	3.97596827580391e-06	0.00253077235872636	3.95833495971537	GM12878
ENSG00000197121	PGAP1	556.627577763404	1.33428634189351	0.32870699563426	4.05919666941959	4.92418279525424e-05	0.0201989978261329	2.52150719487976	GM12878
ENSG00000197852	INKA2	374.396618277253	2.63038617664838	0.426281545219212	6.17053730368676	6.80583154391643e-10	2.09381407448589e-06	6.19191718775662	GM12878
ENSG00000007968	E2F2	680.975941461809	-0.929115605430929	0.237978018300803	-3.90420767457829	9.45345797242255e-05	0.0187371834039766	0.525180186801854	HCT116
ENSG00000026103	FAS	539.033122725357	2.55559080826999	0.236588572517913	10.8018353594678	3.37391019294868e-27	7.35596769817637e-24	5.87908162458581	HCT116
ENSG00000048392	RRM2B	1403.97819439449	0.886592202968187	0.200624917767928	4.41915297876284	9.90884908973491e-06	0.00292932450547722	1.84880389323634	HCT116
ENSG00000051108	HERPUD1	1757.18654856813	1.45476987844359	0.26594090935749	5.47027488910334	4.49338101424315e-08	2.0095782474469e-05	2.74112834289072	HCT116
ENSG00000055163	CYFIP2	1715.14474505214	0.80394399739633	0.207134293472841	3.88126941182601	0.000103912648804378	0.0197769395040499	1.74586740978925	HCT116
ENSG00000057657	PRDM1	101.182880561933	2.05909095228407	0.36168958345743	5.69297830642783	1.2484225422785e-08	6.40440764188868e-06	4.16723642416816	HCT116
ENSG00000065328	MCM10	2012.95038821166	-0.713427493883799	0.193182239209546	-3.6930283902028	0.000221599272950256	0.0371647549884457	0.609869514154303	HCT116
ENSG00000069812	HES2	264.407549013008	1.19929601465495	0.256554196405085	4.67463027874751	2.94483650418262e-06	0.000933887969199149	2.2962759332308	HCT116
ENSG00000070669	ASNS	79.537865170229	2.17855306518451	0.40026563189527	5.44276823085957	5.24588826041397e-08	2.24818584593267e-05	4.52699296676342	HCT116
ENSG00000078237	TIGAR	255.539039709224	1.13296038047167	0.257747117536987	4.39562774279751	1.10453084192105e-05	0.00315823392537491	2.19308294954439	HCT116
ENSG00000080546	SESN1	520.945493332094	2.4573696160703	0.256244741571724	9.58993187917761	8.81431886814007e-22	1.3976304518009e-18	5.49214462310858	HCT116
ENSG00000085840	ORC1	954.296085716087	-0.884405793532312	0.23697689900434	-3.73203378577469	0.000189940018182118	0.0331568193425712	0.541710592538126	HCT116
ENSG00000087088	BAX	1046.22558269072	0.736484750843855	0.197547898470129	3.72813255188952	0.000192903914647598	0.0331568193425712	1.66611126723916	HCT116
ENSG00000090776	EFNB1	707.653190019357	1.02578215722143	0.241926727343742	4.24005304616032	2.23466971441414e-05	0.00573192781747227	2.03606293670214	HCT116
ENSG00000099849	RASSF7	370.112115402057	-0.879434676906025	0.239272824444411	-3.67544738500104	0.000237432971919228	0.0394410085353826	0.543580392658726	HCT116
ENSG00000100647	SUSD6	511.080387487578	1.24133014732202	0.242937534977849	5.10966799525319	3.22725419756327e-07	0.000125088372697553	2.36416404889152	HCT116
ENSG00000100889	PCK2	700.542071921731	1.47419686024421	0.295879480472605	4.98242344446965	6.27928364824567e-07	0.000228173469568127	2.77828935192561	HCT116
ENSG00000101255	TRIB3	1160.14191421764	1.029099221298	0.253316112688932	4.0625099223819	4.85478834289343e-05	0.0109067643443292	2.04074966615336	HCT116
ENSG00000104783	KCNN4	1033.08069305429	0.818792147342926	0.197710447514136	4.1413701584201	3.45237287380859e-05	0.00836337328680131	1.76392857851611	HCT116
ENSG00000105173	CCNE1	745.15428632354	-0.779174872647191	0.209209623099739	-3.72437396092304	0.000195800504086965	0.0331568193425712	0.582699964277318	HCT116
ENSG00000105327	BBC3	539.276903848758	3.04727575188226	0.240693927506334	12.6603765348508	9.80280418901774e-37	4.27451276662118e-33	8.26649498055473	HCT116
ENSG00000113739	STC2	2596.41162755567	1.18483895685123	0.190122411161272	6.23197943690178	4.60577945713943e-10	2.97533352931207e-07	2.27338016259945	HCT116
ENSG00000115129	TP53I3	275.09838220985	1.78746896232598	0.283706459676739	6.30041686171917	2.9684620059199e-10	1.99138131950981e-07	3.45208733102088	HCT116
ENSG00000116273	PHF13	663.301209268667	-0.940663350348091	0.239714380617983	-3.92410062309597	8.70543461986693e-05	0.0176558361208976	0.520993272932546	HCT116
ENSG00000116717	GADD45A	1191.43232854656	2.03589235177965	0.203962747521812	9.98168722728118	1.83322582693227e-23	3.55279165259473e-20	4.10076295736185	HCT116
ENSG00000120889	TNFRSF10B	3668.54964273392	1.44360367622301	0.193132924765798	7.47466377353107	7.74014965015057e-14	7.5002050109959e-11	2.71999439058255	HCT116
ENSG00000124762	CDKN1A	12437.5946582403	3.03292622585027	0.209402857387339	14.4836907370379	1.53621969136621e-47	1.33973719284047e-43	8.18468121250105	HCT116
ENSG00000125378	BMP4	1654.15050811811	-0.725863620230181	0.199402231862472	-3.64019807326334	0.000272428390691672	0.0444083737424686	0.604634992118583	HCT116
ENSG00000128165	ADM2	182.163341764373	1.96433330333835	0.349914558766281	5.61375128335368	1.97986737802209e-08	9.59245744651703e-06	3.90232328897267	HCT116
ENSG00000128272	ATF4	6793.77398846427	0.81302356585553	0.201402737797415	4.03680493496233	5.41840843252195e-05	0.0119630227696263	1.75688963434286	HCT116
