BIN1_CHR	BIN1_START	BIN1_END	BIN2_CHROMOSOME	BIN2_START	BIN2_END	FDR	DETECTION_SCALE
chr10	28300000	28305000	chr10	28380000	28385000	0.00053828724587971	2.59920766833995
chr10	28430000	28435000	chr10	28520000	28525000	0.0860396497388235	3.2
chr10	28430000	28435000	chr10	28600000	28605000	0.0155273562606825	2.11121265723663
chr10	28545000	28550000	chr10	28590000	28595000	0.0390890410042877	3.67583473599051
chr10	28625000	28630000	chr10	29300000	29305000	0.000201983712153186	2.59920766833995
chr10	28625000	28630000	chr10	29395000	29400000	0.00049280589102576	2.11121265723663
chr10	28630000	28635000	chr10	29130000	29135000	0.00553714337778252	2.11121265723663
chr10	28640000	28645000	chr10	29255000	29260000	0.0425536319333223	3.67583473599051
chr10	28630000	28635000	chr10	29445000	29450000	0.0564248343093962	2.11121265723663
chr10	28650000	28655000	chr10	29190000	29195000	0.0638528352629101	2.59920766833995
chr10	28665000	28670000	chr10	29125000	29130000	0.000384644028257079	3.67583473599051
chr10	28670000	28675000	chr10	28990000	28995000	0.0001014739163462	2.11121265723663
chr10	28665000	28670000	chr10	29300000	29305000	0.00704936849473073	2.11121265723663
chr10	28675000	28680000	chr10	28875000	28880000	0.00212737321324562	2.11121265723663
chr10	28675000	28680000	chr10	28935000	28940000	0.00130417586801667	2.59920766833995
chr10	28890000	28895000	chr10	29120000	29125000	0.0791621087580442	3.2
chr10	28935000	28940000	chr10	29125000	29130000	0.0163980019124553	2.11121265723663
chr10	29005000	29010000	chr10	29115000	29120000	0.0125620985981251	3.67583473599051
chr10	29135000	29140000	chr10	29295000	29300000	0.0136671923604906	2.59920766833995
chr10	29240000	29245000	chr10	29390000	29395000	0.0638528352629101	3.67583473599051
chr10	29310000	29315000	chr10	29385000	29390000	0.0317066612271843	3.2
chr10	29380000	29385000	chr10	29445000	29450000	0.0419009377752743	2.11121265723663
chr10	29605000	29610000	chr10	29730000	29735000	0.0305830022391218	3.67583473599051
chr10	29630000	29635000	chr10	29730000	29735000	0.0564248343093962	3.2
chr10	29995000	30000000	chr10	30240000	30245000	0.00208088630067671	3.2
chr10	30000000	30005000	chr10	30305000	30310000	0.0588990949851987	2.59920766833995
chr10	30360000	30365000	chr10	30585000	30590000	0.00212737321324562	2.11121265723663
chr10	30395000	30400000	chr10	30585000	30590000	3.67241748966407e-05	2.59920766833995
chr10	30390000	30395000	chr10	30640000	30645000	0.00536816868507329	2.59920766833995
chr10	30390000	30395000	chr10	30695000	30700000	0.0394306542455961	2.11121265723663
chr10	30415000	30420000	chr10	30530000	30535000	0.0001014739163462	3.67583473599051
chr10	30460000	30465000	chr10	30530000	30535000	0.0638528352629101	2.11121265723663
chr10	30535000	30540000	chr10	30590000	30595000	0.0390890410042877	2.59920766833995
chr10	30725000	30730000	chr10	31770000	31775000	0.0236168533091248	2.11121265723663
chr10	30775000	30780000	chr10	31770000	31775000	0.0147675736303885	2.59920766833995
chr10	31835000	31840000	chr10	32210000	32215000	0.00130417586801667	2.59920766833995
chr10	31860000	31865000	chr10	32000000	32005000	9.27640765909565e-05	2.59920766833995
chr10	31855000	31860000	chr10	31940000	31945000	0.0789039796596477	3.67583473599051
chr10	31915000	31920000	chr10	32005000	32010000	0.0218594648157338	3.2
chr10	31930000	31935000	chr10	32050000	32055000	0.0968705627702733	2.11121265723663
chr10	32040000	32045000	chr10	32205000	32210000	0.0106581910080212	2.11121265723663
chr10	32050000	32055000	chr10	32155000	32160000	0.0496536384385734	3.67583473599051
chr10	32055000	32060000	chr10	32100000	32105000	0.0305830022391218	2.11121265723663
chr10	32255000	32260000	chr10	32365000	32370000	0.0116913255956535	2.11121265723663
chr10	32795000	32800000	chr10	33005000	33010000	5.4983595347835e-06	2.11121265723663
chr10	32935000	32940000	chr10	33000000	33005000	0.0129783853015192	2.11121265723663
chr10	33010000	33015000	chr10	33150000	33155000	0.0148239326652433	2.11121265723663
chr10	33190000	33195000	chr10	33330000	33335000	0.0774449706261574	2.11121265723663
chr10	11435000	11440000	chr10	11755000	11760000	0.00112653277435305	2.11121265723663
chr10	11480000	11485000	chr10	11760000	11765000	0.0253209820059616	2.11121265723663
chr10	11510000	11515000	chr10	11760000	11765000	5.74714848045055e-07	2.59920766833995
chr10	11515000	11520000	chr10	11690000	11695000	0.0411684696759323	2.11121265723663
chr10	11515000	11520000	chr10	11725000	11730000	4.59390607196464e-06	2.11121265723663
chr10	11520000	11525000	chr10	11610000	11615000	0.00028959768959308	2.59920766833995
chr10	11610000	11615000	chr10	11715000	11720000	0.0195921795629515	2.11121265723663
chr10	11785000	11790000	chr10	11985000	11990000	8.30815064167822e-06	2.11121265723663
chr10	11860000	11865000	chr10	11980000	11985000	0.00943520115679201	2.59920766833995
chr10	12210000	12215000	chr10	12655000	12660000	0.0666719773249063	2.11121265723663
chr10	12260000	12265000	chr10	12655000	12660000	8.2255147040966e-06	2.11121265723663
chr10	12260000	12265000	chr10	12710000	12715000	0.00726210236891022	2.11121265723663
chr10	12715000	12720000	chr10	13070000	13075000	4.0960567821356e-06	2.59920766833995
chr10	12725000	12730000	chr10	12895000	12900000	0.011285983501186	3.67583473599051
chr10	12780000	12785000	chr10	13070000	13075000	0.000683259948492965	2.11121265723663
chr10	12885000	12890000	chr10	13025000	13030000	0.0793976263818605	2.11121265723663
chr10	12905000	12910000	chr10	13065000	13070000	0.0714654591719931	2.11121265723663
chr10	13160000	13165000	chr10	13305000	13310000	0.00508566669838731	2.11121265723663
chr10	13160000	13165000	chr10	13350000	13355000	0.00272901802864664	2.59920766833995
chr10	13220000	13225000	chr10	13305000	13310000	0.0341623448666122	2.11121265723663
chr10	13270000	13275000	chr10	13345000	13350000	0.0367394308422882	2.11121265723663
chr10	13365000	13370000	chr10	13530000	13535000	0.00427031418837024	2.11121265723663
chr10	13370000	13375000	chr10	13440000	13445000	0.000200727538431373	2.11121265723663
chr10	13605000	13610000	chr10	13775000	13780000	0.0944659932405356	2.59920766833995
chr10	13660000	13665000	chr10	13775000	13780000	1.39959377420951e-10	2.11121265723663
chr10	14450000	14455000	chr10	14795000	14800000	0.0418042296862157	2.11121265723663
chr10	14495000	14500000	chr10	14825000	14830000	3.63133377223601e-06	2.59920766833995
chr10	14510000	14515000	chr10	14915000	14920000	0.0459961656020868	2.11121265723663
chr10	14535000	14540000	chr10	14830000	14835000	0.011285983501186	2.11121265723663
chr10	14545000	14550000	chr10	14600000	14605000	0.011285983501186	3.67583473599051
chr10	14875000	14880000	chr10	15095000	15100000	0.0995800063809187	2.59920766833995
chr10	14880000	14885000	chr10	14945000	14950000	0.0971069058171454	2.11121265723663
chr10	14940000	14945000	chr10	15020000	15025000	1.11791490635329e-05	2.11121265723663
chr10	14955000	14960000	chr10	15090000	15095000	0.0793976263818605	2.11121265723663
chr10	14985000	14990000	chr10	15095000	15100000	0.000369759285823487	3.67583473599051
chr10	15100000	15105000	chr10	15165000	15170000	0.0666719773249063	2.11121265723663
chr10	15205000	15210000	chr10	15375000	15380000	0.00430771246872506	3.2
chr10	15260000	15265000	chr10	15370000	15375000	0.000291306334392592	3.2
chr10	15315000	15320000	chr10	15370000	15375000	0.0387748236741564	2.59920766833995
chr10	15430000	15435000	chr10	15725000	15730000	1.18868901290663e-05	2.59920766833995
chr10	15460000	15465000	chr10	15715000	15720000	0.0714654591719931	2.11121265723663
chr10	16835000	16840000	chr10	17255000	17260000	6.38590504742353e-07	2.59920766833995
chr10	16835000	16840000	chr10	17425000	17430000	0.000310418901614489	3.2
chr10	16890000	16895000	chr10	17255000	17260000	0.00131714809460584	2.11121265723663
chr10	16940000	16945000	chr10	17250000	17255000	0.0116786592001595	3.67583473599051
chr10	16990000	16995000	chr10	17255000	17260000	0.0156435914329119	2.11121265723663
chr10	17605000	17610000	chr10	17740000	17745000	6.38590504742353e-07	2.59920766833995
chr10	17610000	17615000	chr10	17700000	17705000	0.0189428883723916	2.11121265723663
chr10	505000	510000	chr10	790000	795000	2.6250190716189e-05	4.22242531447326
chr10	640000	645000	chr10	780000	785000	0.0419601621922234	3.2
chr10	690000	695000	chr10	785000	790000	0.0106907392305705	3.67583473599051
chr10	810000	815000	chr10	1015000	1020000	0.0270017235172436	3.2
chr10	830000	835000	chr10	1020000	1025000	0.0226855672069496	5.19841533667991
chr10	930000	935000	chr10	985000	990000	0.000705004307844014	2.11121265723663
chr10	930000	935000	chr10	1045000	1050000	0.00100990199817486	2.59920766833995
chr10	1735000	1740000	chr10	1785000	1790000	0.000102566544036117	2.11121265723663
chr10	2835000	2840000	chr10	2975000	2980000	0.05707985052701	2.11121265723663
chr10	2835000	2840000	chr10	3040000	3045000	0.000136570695853266	2.11121265723663
chr10	2925000	2930000	chr10	3045000	3050000	0.000147571052113039	2.59920766833995
chr10	2930000	2935000	chr10	2975000	2980000	6.36109140863678e-05	2.11121265723663
chr10	3790000	3795000	chr10	3885000	3890000	0.0190531811250538	3.67583473599051
chr10	4825000	4830000	chr10	5390000	5395000	0.00119968064641713	5.19841533667991
chr10	4820000	4825000	chr10	5430000	5435000	0.00134174273385212	3.2
chr10	4815000	4820000	chr10	5625000	5630000	0.0397207377349278	4.22242531447326
chr10	4845000	4850000	chr10	5285000	5290000	0.000452436988698231	2.11121265723663
chr10	4850000	4855000	chr10	4980000	4985000	9.91466970967636e-07	2.11121265723663
chr10	4850000	4855000	chr10	5090000	5095000	0.000546304638360251	2.11121265723663
chr10	4950000	4955000	chr10	5010000	5015000	6.36109140863678e-05	2.59920766833995
chr10	4985000	4990000	chr10	5285000	5290000	0.00793891707729642	3.67583473599051
chr10	5095000	5100000	chr10	5280000	5285000	0.000609694063096165	2.11121265723663
chr10	5445000	5450000	chr10	5620000	5625000	6.54824455351144e-06	2.11121265723663
chr10	5805000	5810000	chr10	5875000	5880000	0.0109351964867613	2.59920766833995
chr10	6015000	6020000	chr10	6405000	6410000	0.0434790411015171	2.11121265723663
chr10	6105000	6110000	chr10	6400000	6405000	6.54824455351144e-06	2.59920766833995
chr10	6140000	6145000	chr10	6400000	6405000	0.0364512715404889	2.11121265723663
chr10	6170000	6175000	chr10	6400000	6405000	0.000971411234371426	2.11121265723663
chr10	6200000	6205000	chr10	6400000	6405000	2.41952703422532e-06	2.11121265723663
chr10	6415000	6420000	chr10	6670000	6675000	0.000111786229410676	2.59920766833995
chr10	7120000	7125000	chr10	7410000	7415000	0.0356936402731123	2.11121265723663
chr10	7525000	7530000	chr10	7725000	7730000	3.23918306281978e-05	2.11121265723663
chr10	7525000	7530000	chr10	7755000	7760000	0.0467388720081699	2.11121265723663
chr10	7525000	7530000	chr10	7815000	7820000	0.0434790411015171	2.11121265723663
chr10	7530000	7535000	chr10	7685000	7690000	2.28958403586071e-05	3.2
chr10	7725000	7730000	chr10	7795000	7800000	0.0771052515903978	2.11121265723663
chr10	18610000	18615000	chr10	18655000	18660000	0.00177075817883127	2.11121265723663
chr10	20855000	20860000	chr10	21265000	21270000	0.00615949209632483	2.11121265723663
chr10	21075000	21080000	chr10	21265000	21270000	0.000364369747110693	2.11121265723663
chr10	21280000	21285000	chr10	21485000	21490000	0.00855335286936902	2.59920766833995
chr10	21490000	21495000	chr10	21675000	21680000	0.072920459135054	2.59920766833995
chr10	21495000	21500000	chr10	21730000	21735000	3.76696091297646e-05	2.11121265723663
chr10	21535000	21540000	chr10	21725000	21730000	0.00653221585543605	2.11121265723663
chr10	21995000	22000000	chr10	22230000	22235000	0.0982927273917141	2.59920766833995
chr10	22000000	22005000	chr10	22320000	22325000	0.0144972122615924	2.11121265723663
chr10	22010000	22015000	chr10	22985000	22990000	0.0141163156961314	2.59920766833995
chr10	22225000	22230000	chr10	22315000	22320000	0.00327816354464454	2.11121265723663
chr10	22560000	22565000	chr10	22985000	22990000	0.00302680555959284	3.67583473599051
chr10	22565000	22570000	chr10	23060000	23065000	0.0761048044545182	3.2
chr10	22610000	22615000	chr10	22710000	22715000	0.049329868229024	2.59920766833995
chr10	23160000	23165000	chr10	23295000	23300000	9.97371189637164e-07	2.11121265723663
chr10	23310000	23315000	chr10	23525000	23530000	5.84453692071829e-05	2.11121265723663
chr10	23310000	23315000	chr10	23655000	23660000	0.0445992555811742	2.59920766833995
chr10	23310000	23315000	chr10	23700000	23705000	0.000779402018354247	2.59920766833995
chr10	23515000	23520000	chr10	23700000	23705000	0.0498621325593393	2.11121265723663
chr10	23995000	24000000	chr10	24360000	24365000	0.0184818852278465	2.11121265723663
chr10	23995000	24000000	chr10	24190000	24195000	0.000108645624844744	2.11121265723663
chr10	23995000	24000000	chr10	24555000	24560000	0.00327816354464454	2.11121265723663
chr10	24205000	24210000	chr10	24315000	24320000	0.0116776360466703	2.59920766833995
chr10	24390000	24395000	chr10	24505000	24510000	0.00844054545865197	2.59920766833995
chr10	24640000	24645000	chr10	24720000	24725000	0.00855335286936902	2.59920766833995
chr10	24640000	24645000	chr10	25080000	25085000	0.0118656794398893	2.59920766833995
chr10	24720000	24725000	chr10	25015000	25020000	0.0197223981965863	2.11121265723663
chr10	24720000	24725000	chr10	25075000	25080000	0.01083077053659	2.59920766833995
chr10	25020000	25025000	chr10	25075000	25080000	0.000779402018354247	2.59920766833995
chr10	25115000	25120000	chr10	25225000	25230000	0.0119158151075431	2.11121265723663
chr10	42635000	42640000	chr10	42780000	42785000	0.0136135636543581	2.59920766833995
chr10	42865000	42870000	chr10	43105000	43110000	9.30996788095495e-06	2.11121265723663
chr10	42870000	42875000	chr10	42975000	42980000	0.0129739481505453	2.59920766833995
chr10	43210000	43215000	chr10	43350000	43355000	0.058374556711367	3.67583473599051
chr10	43215000	43220000	chr10	43465000	43470000	0.038026183213385	2.59920766833995
chr10	43260000	43265000	chr10	43460000	43465000	0.0262955087961998	2.11121265723663
chr10	43290000	43295000	chr10	43345000	43350000	0.00816088902339098	2.11121265723663
chr10	43290000	43295000	chr10	43465000	43470000	0.00143949127983345	3.67583473599051
chr10	43390000	43395000	chr10	43455000	43460000	3.65849371101549e-06	2.11121265723663
chr10	43670000	43675000	chr10	44860000	44865000	0.00247058280706428	3.2
chr10	43680000	43685000	chr10	44385000	44390000	0.000130792237177824	3.2
chr10	43810000	43815000	chr10	44390000	44395000	0.0439223444438868	2.11121265723663
chr10	43885000	43890000	chr10	44385000	44390000	0.00851369537663685	2.59920766833995
chr10	43925000	43930000	chr10	44385000	44390000	0.0709133834339009	2.11121265723663
chr10	43990000	43995000	chr10	44385000	44390000	0.0176665516436321	3.67583473599051
chr10	44170000	44175000	chr10	44380000	44385000	0.028334087532839	2.11121265723663
chr10	44930000	44935000	chr10	44975000	44980000	1.87740336654585e-06	3.2
chr10	45980000	45985000	chr10	46020000	46025000	0.000920127987222147	2.11121265723663
chr10	46245000	46250000	chr10	46310000	46315000	0.0641600120253792	2.11121265723663
chr10	47040000	47045000	chr10	47310000	47315000	0.000414480859846764	3.67583473599051
chr10	48215000	48220000	chr10	48285000	48290000	0.0713417565524709	2.11121265723663
chr10	48215000	48220000	chr10	48505000	48510000	0.0118691200141103	2.11121265723663
chr10	48360000	48365000	chr10	48505000	48510000	4.83694098542264e-05	2.11121265723663
chr10	48445000	48450000	chr10	48505000	48510000	0.0399079818268461	2.11121265723663
chr10	48655000	48660000	chr10	49155000	49160000	0.035842593089626	2.11121265723663
chr10	48980000	48985000	chr10	49160000	49165000	4.83694098542264e-05	2.11121265723663
chr10	49220000	49225000	chr10	49510000	49515000	0.033615333195985	2.11121265723663
chr10	49405000	49410000	chr10	49510000	49515000	5.12492226557705e-06	2.11121265723663
chr10	49605000	49610000	chr10	49760000	49765000	0.000320947570035445	2.59920766833995
chr10	50025000	50030000	chr10	50150000	50155000	1.66666680456728e-12	2.11121265723663
chr10	50050000	50055000	chr10	50100000	50105000	0.00506372203664662	2.11121265723663
chr10	50560000	50565000	chr10	50620000	50625000	3.80925082443806e-05	2.11121265723663
chr10	50790000	50795000	chr10	50885000	50890000	0.0525835835999709	2.11121265723663
chr10	50790000	50795000	chr10	50985000	50990000	0.0418039066033149	3.2
chr10	51060000	51065000	chr10	51420000	51425000	0.00541448337730188	2.11121265723663
chr10	52305000	52310000	chr10	52565000	52570000	0.000377746908097022	2.11121265723663
chr10	52305000	52310000	chr10	52485000	52490000	2.07785433858909e-08	2.11121265723663
chr10	52640000	52645000	chr10	52730000	52735000	0.000144600904761951	2.11121265723663
chr10	52640000	52645000	chr10	52780000	52785000	1.6257735720171e-05	2.11121265723663
chr10	57580000	57585000	chr10	57655000	57660000	0.000377746908097022	2.11121265723663
chr10	58175000	58180000	chr10	58290000	58295000	3.08869954146473e-06	2.11121265723663
chr10	58180000	58185000	chr10	58385000	58390000	0.0882568299314838	2.59920766833995
chr10	58295000	58300000	chr10	58385000	58390000	0.000302254503393384	2.59920766833995
chr10	58525000	58530000	chr10	58640000	58645000	0.054208924249599	2.11121265723663
chr10	58890000	58895000	chr10	59515000	59520000	0.0855092579321232	2.11121265723663
chr10	58950000	58955000	chr10	59230000	59235000	4.69943537417805e-06	2.59920766833995
chr10	58955000	58960000	chr10	59075000	59080000	0.0520795576763105	2.11121265723663
chr10	58955000	58960000	chr10	59180000	59185000	1.53264997138081e-07	2.11121265723663
chr10	58960000	58965000	chr10	59015000	59020000	0.0499502291236702	2.59920766833995
chr10	59005000	59010000	chr10	59070000	59075000	0.0278718667570855	2.11121265723663
chr10	59005000	59010000	chr10	59175000	59180000	0.00482568101604879	2.11121265723663
chr10	59075000	59080000	chr10	59170000	59175000	0.0111847535382805	2.11121265723663
chr10	59625000	59630000	chr10	59805000	59810000	2.79612416242969e-06	2.11121265723663
chr10	59710000	59715000	chr10	59800000	59805000	0.074582721985606	2.11121265723663
chr10	60100000	60105000	chr10	60205000	60210000	0.000181968672030486	2.59920766833995
chr10	60105000	60110000	chr10	60435000	60440000	0.00019644998252133	2.11121265723663
chr10	60205000	60210000	chr10	60440000	60445000	0.0857117308124894	2.59920766833995
chr10	60335000	60340000	chr10	60430000	60435000	0.00773468360508171	2.11121265723663
chr10	60440000	60445000	chr10	60645000	60650000	1.88188177858706e-05	2.11121265723663
chr10	60545000	60550000	chr10	60645000	60650000	0.0428276547785037	3.67583473599051
chr10	60820000	60825000	chr10	61190000	61195000	0.001625991057147	2.11121265723663
chr10	60815000	60820000	chr10	61280000	61285000	4.36187598076287e-06	2.59920766833995
chr10	60880000	60885000	chr10	61285000	61290000	0.0284941757485718	2.11121265723663
chr10	60995000	61000000	chr10	61065000	61070000	0.0365216850601167	3.2
chr10	61015000	61020000	chr10	61195000	61200000	0.0784382798765065	2.59920766833995
chr10	61145000	61150000	chr10	61285000	61290000	0.0351329343872544	2.11121265723663
chr10	61745000	61750000	chr10	61830000	61835000	0.00391405315590292	2.11121265723663
chr10	61745000	61750000	chr10	61890000	61895000	0.0750792774029543	2.11121265723663
chr10	61895000	61900000	chr10	62245000	62250000	0.00104484203342814	2.59920766833995
chr10	61900000	61905000	chr10	62040000	62045000	0.000300888965734103	2.11121265723663
chr10	61900000	61905000	chr10	62095000	62100000	0.0316209692885469	2.11121265723663
chr10	62040000	62045000	chr10	62245000	62250000	0.00194069354977325	2.59920766833995
chr10	62045000	62050000	chr10	62090000	62095000	0.0727725037561234	2.59920766833995
chr10	62595000	62600000	chr10	63080000	63085000	0.00119462501492773	2.59920766833995
chr10	62595000	62600000	chr10	63155000	63160000	0.00586370682176661	2.11121265723663
chr10	62610000	62615000	chr10	62815000	62820000	0.000986402191682778	2.59920766833995
chr10	62640000	62645000	chr10	62815000	62820000	0.0399357699633186	2.11121265723663
chr10	63165000	63170000	chr10	63720000	63725000	0.0058103927074375	2.11121265723663
chr10	63165000	63170000	chr10	63630000	63635000	8.62810282145077e-05	2.11121265723663
chr10	63210000	63215000	chr10	63625000	63630000	0.00019644998252133	2.11121265723663
chr10	63260000	63265000	chr10	63460000	63465000	0.0580501348056646	2.59920766833995
chr10	63465000	63470000	chr10	63520000	63525000	0.00720663214890848	2.11121265723663
chr10	63465000	63470000	chr10	63625000	63630000	0.074582721985606	2.59920766833995
chr10	63635000	63640000	chr10	63720000	63725000	0.0355470805858188	2.59920766833995
chr10	63870000	63875000	chr10	63975000	63980000	0.0222127668199731	2.11121265723663
chr10	34520000	34525000	chr10	34635000	34640000	0.09362604352523	2.11121265723663
chr10	34655000	34660000	chr10	34945000	34950000	0.09362604352523	3.2
chr10	34660000	34665000	chr10	34975000	34980000	0.0159927358042719	2.59920766833995
chr10	34680000	34685000	chr10	34820000	34825000	0.0135006634000634	3.2
chr10	34730000	34735000	chr10	34810000	34815000	0.0153121749038517	2.59920766833995
chr10	35120000	35125000	chr10	35215000	35220000	6.10405321950225e-05	2.11121265723663
chr10	35235000	35240000	chr10	35505000	35510000	0.05639517620979	2.59920766833995
chr10	35235000	35240000	chr10	35560000	35565000	0.027185612903225	2.59920766833995
chr10	35630000	35635000	chr10	36780000	36785000	0.00848383781122113	2.11121265723663
chr10	35635000	35640000	chr10	35780000	35785000	0.00765260350997687	2.59920766833995
chr10	37525000	37530000	chr10	37750000	37755000	0.00300690153313963	2.11121265723663
chr10	73850000	73855000	chr10	74080000	74085000	0.0944437343841865	2.11121265723663
chr10	73885000	73890000	chr10	74075000	74080000	0.0108048337101096	2.11121265723663
chr10	74255000	74260000	chr10	75100000	75105000	0.00113390159668467	2.59920766833995
chr10	75030000	75035000	chr10	75095000	75100000	0.0190918495064126	2.11121265723663
chr10	75105000	75110000	chr10	75230000	75235000	0.000321438816367624	2.11121265723663
chr10	75185000	75190000	chr10	75225000	75230000	0.000441187155541027	2.11121265723663
chr10	75385000	75390000	chr10	76305000	76310000	0.0739915086037392	3.67583473599051
chr10	75390000	75395000	chr10	76085000	76090000	0.0276139449502732	2.11121265723663
chr10	75400000	75405000	chr10	76550000	76555000	0.0190918495064126	2.11121265723663
chr10	75400000	75405000	chr10	75775000	75780000	0.0108048337101096	2.11121265723663
chr10	75400000	75405000	chr10	76035000	76040000	0.000216767776433821	2.11121265723663
chr10	75725000	75730000	chr10	76035000	76040000	0.0831128753281491	2.59920766833995
chr10	75775000	75780000	chr10	76040000	76045000	0.000317259768905201	2.11121265723663
chr10	76095000	76100000	chr10	76300000	76305000	0.00047265751292833	2.11121265723663
chr10	76315000	76320000	chr10	76545000	76550000	0.0149555604288389	2.11121265723663
chr10	77165000	77170000	chr10	77670000	77675000	0.0690989028549222	2.11121265723663
chr10	77170000	77175000	chr10	77640000	77645000	5.6368101957511e-07	2.11121265723663
chr10	77170000	77175000	chr10	77710000	77715000	0.0915665182111298	3.2
chr10	77175000	77180000	chr10	77735000	77740000	0.0671798370096685	3.67583473599051
chr10	77250000	77255000	chr10	77640000	77645000	0.0491849541522777	3.2
chr10	77390000	77395000	chr10	77640000	77645000	0.000647075480147062	2.11121265723663
chr10	77490000	77495000	chr10	77640000	77645000	0.0114348662120069	2.11121265723663
chr10	78045000	78050000	chr10	78165000	78170000	5.36237925939343e-05	2.11121265723663
chr10	78045000	78050000	chr10	78295000	78300000	0.0472014232951832	2.59920766833995
chr10	78050000	78055000	chr10	78200000	78205000	0.0911225078761305	2.59920766833995
chr10	78425000	78430000	chr10	78655000	78660000	0.00120539875394113	2.11121265723663
chr10	78420000	78425000	chr10	78585000	78590000	0.0874377485476885	3.67583473599051
chr10	78420000	78425000	chr10	79200000	79205000	0.00122250396388004	2.11121265723663
chr10	78425000	78430000	chr10	78515000	78520000	0.0690989028549222	2.11121265723663
chr10	78660000	78665000	chr10	79195000	79200000	0.0093963873159313	2.11121265723663
chr10	78705000	78710000	chr10	79195000	79200000	0.0964879724812561	2.11121265723663
chr10	78845000	78850000	chr10	79200000	79205000	0.0351733699326484	2.59920766833995
chr10	78970000	78975000	chr10	79060000	79065000	0.000154294377428044	2.11121265723663
chr10	78970000	78975000	chr10	79190000	79195000	0.0325542769546784	2.11121265723663
chr10	79070000	79075000	chr10	79190000	79195000	0.00218073219466101	2.11121265723663
chr10	79120000	79125000	chr10	79190000	79195000	0.0808863391600053	2.59920766833995
chr10	79290000	79295000	chr10	79490000	79495000	0.037269048659399	3.2
chr10	79305000	79310000	chr10	79345000	79350000	0.0531287844361881	2.59920766833995
chr10	79375000	79380000	chr10	79485000	79490000	5.8519643269982e-06	2.59920766833995
chr10	79510000	79515000	chr10	80245000	80250000	2.5315754506039e-07	2.11121265723663
chr10	79515000	79520000	chr10	80140000	80145000	0.00128350376905373	2.59920766833995
chr10	79545000	79550000	chr10	79930000	79935000	0.064834327252874	2.59920766833995
chr10	79555000	79560000	chr10	79610000	79615000	0.000457794638084516	2.11121265723663
chr10	79580000	79585000	chr10	79920000	79925000	0.000712394908452805	2.11121265723663
chr10	80150000	80155000	chr10	80225000	80230000	9.19452766120488e-05	3.67583473599051
chr10	80250000	80255000	chr10	80435000	80440000	0.0697849805146119	2.11121265723663
chr10	80255000	80260000	chr10	80370000	80375000	0.0385078536869317	2.11121265723663
chr10	80275000	80280000	chr10	80500000	80505000	0.0755464946575638	2.59920766833995
chr10	80380000	80385000	chr10	80440000	80445000	0.0739915086037392	2.11121265723663
chr10	80450000	80455000	chr10	80500000	80505000	4.84664098960863e-06	2.11121265723663
chr10	80660000	80665000	chr10	80925000	80930000	0.000317259768905201	2.11121265723663
chr10	80700000	80705000	chr10	80920000	80925000	0.00632089191887812	2.59920766833995
chr10	89790000	89795000	chr10	90135000	90140000	0.000246444831129708	2.11121265723663
chr10	90750000	90755000	chr10	90860000	90865000	2.75054199591233e-05	2.11121265723663
chr10	90900000	90905000	chr10	91290000	91295000	0.0668280907342502	2.59920766833995
chr10	90900000	90905000	chr10	91085000	91090000	0.0754459072595096	2.59920766833995
chr10	90910000	90915000	chr10	91245000	91250000	0.0025192200258417	2.11121265723663
chr10	90910000	90915000	chr10	91000000	91005000	0.0150412565100639	2.11121265723663
chr10	90910000	90915000	chr10	91035000	91040000	0.0906635450278431	2.11121265723663
chr10	91005000	91010000	chr10	91250000	91255000	0.00211449383437011	2.11121265723663
chr10	91090000	91095000	chr10	91250000	91255000	0.00182711627930525	2.11121265723663
chr10	91160000	91165000	chr10	91220000	91225000	8.6313225562167e-05	2.59920766833995
chr10	91395000	91400000	chr10	91635000	91640000	0.0236890734257337	2.59920766833995
chr10	91490000	91495000	chr10	91630000	91635000	0.000187675385348474	2.11121265723663
chr10	91490000	91495000	chr10	91690000	91695000	0.0459643381579899	2.11121265723663
chr10	91555000	91560000	chr10	91630000	91635000	0.000991648246997736	2.11121265723663
chr10	91640000	91645000	chr10	91740000	91745000	0.0133116677745786	2.59920766833995
chr10	91755000	91760000	chr10	91910000	91915000	0.0144523682534998	2.11121265723663
chr10	92075000	92080000	chr10	92395000	92400000	0.0871213353390121	2.11121265723663
chr10	92085000	92090000	chr10	92345000	92350000	0.0208073498481251	2.59920766833995
chr10	92080000	92085000	chr10	92430000	92435000	0.00122357513693384	3.2
chr10	92085000	92090000	chr10	92190000	92195000	0.0459643381579899	3.2
chr10	92085000	92090000	chr10	92290000	92295000	0.000187675385348474	2.59920766833995
chr10	92515000	92520000	chr10	92570000	92575000	0.00704911991975683	2.11121265723663
chr10	92590000	92595000	chr10	92690000	92695000	0.063989432165095	2.11121265723663
chr10	92690000	92695000	chr10	92755000	92760000	0.0475302378437153	2.11121265723663
chr10	92690000	92695000	chr10	92845000	92850000	0.0204601755370334	2.11121265723663
chr10	93005000	93010000	chr10	93350000	93355000	0.0399435686120712	2.59920766833995
chr10	93075000	93080000	chr10	93285000	93290000	3.98440591510285e-05	2.11121265723663
chr10	93075000	93080000	chr10	93350000	93355000	1.43164096737536e-05	2.11121265723663
chr10	93115000	93120000	chr10	93285000	93290000	0.00134074785998838	2.11121265723663
chr10	93120000	93125000	chr10	93350000	93355000	0.0152652008282524	2.11121265723663
