BIN1_CHR	BIN1_START	BIN1_END	BIN2_CHROMOSOME	BIN2_START	BIN2_END	FDR	DETECTION_SCALE
chr14	90295000	90300000	chr14	90695000	90700000	0.00202791181441585	2.11121265723663
chr14	90325000	90330000	chr14	90385000	90390000	0.065218810463645	2.11121265723663
chr14	90400000	90405000	chr14	90695000	90700000	0.000244204508528317	2.11121265723663
chr14	90400000	90405000	chr14	90760000	90765000	0.0231104597599164	2.11121265723663
chr14	90895000	90900000	chr14	91280000	91285000	0.000351401523130532	2.59920766833995
chr14	90900000	90905000	chr14	91135000	91140000	0.000181473764945223	2.59920766833995
chr14	90900000	90905000	chr14	91170000	91175000	1.79226178928263e-06	2.11121265723663
chr14	90905000	90910000	chr14	91055000	91060000	0.0306364357953244	2.11121265723663
chr14	90985000	90990000	chr14	91170000	91175000	0.00148176247112363	2.11121265723663
chr14	91055000	91060000	chr14	91115000	91120000	0.0420834318070621	2.11121265723663
chr14	91175000	91180000	chr14	91285000	91290000	1.79226178928263e-06	2.11121265723663
chr14	91315000	91320000	chr14	91460000	91465000	0.00518172126405544	2.59920766833995
chr14	91320000	91325000	chr14	91415000	91420000	1.30316963137256e-06	2.11121265723663
chr14	91365000	91370000	chr14	91410000	91415000	4.76659778434357e-05	2.11121265723663
chr14	91515000	91520000	chr14	91970000	91975000	0.0528184564816812	2.11121265723663
chr14	92125000	92130000	chr14	92685000	92690000	0.00723367348693766	3.67583473599051
chr14	92135000	92140000	chr14	92350000	92355000	0.0131992451349963	2.11121265723663
chr14	92135000	92140000	chr14	92450000	92455000	0.00049461792850942	2.11121265723663
chr14	92250000	92255000	chr14	92450000	92455000	0.0911706251163662	2.11121265723663
chr14	92325000	92330000	chr14	92450000	92455000	0.0889791697016817	2.59920766833995
chr14	92345000	92350000	chr14	92605000	92610000	0.0924526432036505	2.59920766833995
chr14	92455000	92460000	chr14	92680000	92685000	0.000673501956408387	2.11121265723663
chr14	92510000	92515000	chr14	92680000	92685000	0.0117622369620464	2.59920766833995
chr14	92555000	92560000	chr14	92675000	92680000	0.0911706251163662	2.11121265723663
chr14	92590000	92595000	chr14	92680000	92685000	0.00174389789417886	2.59920766833995
chr14	92590000	92595000	chr14	92780000	92785000	0.0889791697016817	2.11121265723663
chr14	92715000	92720000	chr14	92780000	92785000	3.56574067772453e-07	2.11121265723663
chr14	94430000	94435000	chr14	94545000	94550000	1.79226178928263e-06	2.11121265723663
chr14	94430000	94435000	chr14	94485000	94490000	1.4305447628186e-05	2.11121265723663
chr14	94685000	94690000	chr14	95095000	95100000	0.00130146075556117	2.11121265723663
chr14	94690000	94695000	chr14	95370000	95375000	0.0341628851532623	2.59920766833995
chr14	95100000	95105000	chr14	95355000	95360000	0.0103945644473781	2.59920766833995
chr14	95110000	95115000	chr14	95430000	95435000	0.0911706251163662	2.59920766833995
chr14	95260000	95265000	chr14	95320000	95325000	0.0577586274037845	2.11121265723663
chr14	95440000	95445000	chr14	95525000	95530000	1.10031237454677e-07	2.11121265723663
chr14	95475000	95480000	chr14	95525000	95530000	0.00723367348693766	2.59920766833995
chr14	95555000	95560000	chr14	96055000	96060000	0.0824007472249235	2.59920766833995
chr14	95560000	95565000	chr14	95680000	95685000	0.000316388416806937	2.11121265723663
chr14	95560000	95565000	chr14	95770000	95775000	3.4401686775191e-06	2.11121265723663
chr14	95560000	95565000	chr14	95990000	95995000	8.88989359904002e-08	2.11121265723663
chr14	95585000	95590000	chr14	95785000	95790000	0.065218810463645	6.4
chr14	95605000	95610000	chr14	95990000	95995000	7.7017052282959e-05	2.11121265723663
chr14	95610000	95615000	chr14	95680000	95685000	7.41595161124486e-05	2.11121265723663
chr14	95610000	95615000	chr14	95775000	95780000	0.00270905450423129	2.11121265723663
chr14	95685000	95690000	chr14	95990000	95995000	0.0420834318070621	2.11121265723663
chr14	95780000	95785000	chr14	95990000	95995000	0.0215289406791314	2.11121265723663
chr14	96000000	96005000	chr14	96270000	96275000	0.0314905816232058	2.59920766833995
chr14	96050000	96055000	chr14	96270000	96275000	0.0246791934618706	2.59920766833995
chr14	96100000	96105000	chr14	96420000	96425000	0.00942969330668726	3.2
chr14	96100000	96105000	chr14	96275000	96280000	7.0083577269342e-06	2.11121265723663
chr14	96295000	96300000	chr14	96420000	96425000	4.9103022444393e-07	2.59920766833995
chr14	96580000	96585000	chr14	96740000	96745000	3.56574067772453e-07	2.11121265723663
chr14	96580000	96585000	chr14	96850000	96855000	0.000440298434106846	2.11121265723663
chr14	97305000	97310000	chr14	97375000	97380000	0.0524147017765386	2.11121265723663
chr14	65960000	65965000	chr14	66065000	66070000	0.00779834081983484	2.59920766833995
chr14	66400000	66405000	chr14	67115000	67120000	0.0136227188064364	2.11121265723663
chr14	66495000	66500000	chr14	66750000	66755000	0.0768379942262633	2.11121265723663
chr14	66495000	66500000	chr14	66660000	66665000	0.0332547120846965	2.59920766833995
chr14	66520000	66525000	chr14	66575000	66580000	0.0332547120846965	2.11121265723663
chr14	66620000	66625000	chr14	67120000	67125000	0.0203416363413333	3.67583473599051
chr14	66620000	66625000	chr14	66745000	66750000	0.0422088609676544	2.11121265723663
chr14	67165000	67170000	chr14	67285000	67290000	4.46830868658488e-05	2.11121265723663
chr14	67165000	67170000	chr14	67330000	67335000	0.0832913834184271	3.2
chr14	67425000	67430000	chr14	67705000	67710000	0.000976828616260954	2.11121265723663
chr14	67425000	67430000	chr14	67525000	67530000	0.00246485215713032	2.11121265723663
chr14	67425000	67430000	chr14	67570000	67575000	2.08451365057982e-08	2.11121265723663
chr14	67525000	67530000	chr14	67570000	67575000	0.00322915058554902	2.11121265723663
chr14	67580000	67585000	chr14	67705000	67710000	9.30934994188751e-05	2.11121265723663
chr14	67585000	67590000	chr14	67660000	67665000	0.0595814999899345	2.59920766833995
chr14	67615000	67620000	chr14	67700000	67705000	0.000274655875429418	2.11121265723663
chr14	67830000	67835000	chr14	68830000	68835000	0.0270691869068195	3.2
chr14	67840000	67845000	chr14	67930000	67935000	0.00641516504946983	2.11121265723663
chr14	67885000	67890000	chr14	68840000	68845000	0.00039651198312421	2.11121265723663
chr14	67935000	67940000	chr14	68650000	68655000	0.0769707706277344	2.11121265723663
chr14	67935000	67940000	chr14	68835000	68840000	0.000337582485159959	3.67583473599051
chr14	67940000	67945000	chr14	68245000	68250000	1.19948637282707e-06	2.11121265723663
chr14	67940000	67945000	chr14	68290000	68295000	0.00658558698900083	2.11121265723663
chr14	67940000	67945000	chr14	68370000	68375000	0.042388956184878	2.11121265723663
chr14	67940000	67945000	chr14	68780000	68785000	0.00176064921994028	2.59920766833995
chr14	67950000	67955000	chr14	68190000	68195000	0.0768310650152985	3.67583473599051
chr14	68180000	68185000	chr14	68820000	68825000	0.0110041063816628	2.11121265723663
chr14	68210000	68215000	chr14	68820000	68825000	0.0332547120846965	2.11121265723663
chr14	68245000	68250000	chr14	68785000	68790000	0.000446640906675412	2.11121265723663
chr14	68245000	68250000	chr14	68820000	68825000	0.000609934794614232	3.67583473599051
chr14	68275000	68280000	chr14	68370000	68375000	0.0136232222034154	2.11121265723663
chr14	68275000	68280000	chr14	68405000	68410000	0.0788682672091112	2.11121265723663
chr14	68280000	68285000	chr14	68790000	68795000	0.0170673987969701	2.59920766833995
chr14	68310000	68315000	chr14	68370000	68375000	0.000765227367651123	2.11121265723663
chr14	68310000	68315000	chr14	68790000	68795000	0.00672622647034227	2.59920766833995
chr14	68370000	68375000	chr14	68815000	68820000	0.000689774281487464	2.11121265723663
chr14	68375000	68380000	chr14	68735000	68740000	0.0884564539928028	2.11121265723663
chr14	68405000	68410000	chr14	68785000	68790000	3.59195309464211e-06	2.11121265723663
chr14	68410000	68415000	chr14	68820000	68825000	0.0422088609676544	2.11121265723663
chr14	68505000	68510000	chr14	68785000	68790000	0.000161430132795764	2.11121265723663
chr14	68860000	68865000	chr14	69100000	69105000	9.43338488740897e-05	2.11121265723663
chr14	68910000	68915000	chr14	69090000	69095000	3.59195309464211e-06	2.59920766833995
chr14	69125000	69130000	chr14	69235000	69240000	0.0149117695007011	2.11121265723663
chr14	69125000	69130000	chr14	69460000	69465000	0.0182164706617242	2.59920766833995
chr14	69245000	69250000	chr14	69570000	69575000	4.90816342941514e-05	2.59920766833995
chr14	69245000	69250000	chr14	69465000	69470000	1.73077694029981e-05	2.59920766833995
chr14	69245000	69250000	chr14	69530000	69535000	0.0694879463986427	2.11121265723663
chr14	69255000	69260000	chr14	69350000	69355000	0.067148459404097	3.2
chr14	69495000	69500000	chr14	69570000	69575000	0.0744604181633344	2.59920766833995
chr14	69585000	69590000	chr14	70020000	70025000	0.0169741341465456	2.11121265723663
chr14	69595000	69600000	chr14	69720000	69725000	2.38231343541173e-08	2.59920766833995
chr14	69610000	69615000	chr14	69675000	69680000	0.0028447904400158	3.2
chr14	69815000	69820000	chr14	70025000	70030000	0.000205869913596769	2.11121265723663
chr14	69815000	69820000	chr14	70070000	70075000	3.0654839683243e-05	2.11121265723663
chr14	69875000	69880000	chr14	70025000	70030000	0.000487389392498697	2.11121265723663
chr14	70085000	70090000	chr14	70255000	70260000	0.0110041063816628	2.11121265723663
chr14	70245000	70250000	chr14	70455000	70460000	7.20041694203731e-05	2.11121265723663
chr14	70260000	70265000	chr14	70580000	70585000	0.0236646448714365	2.11121265723663
chr14	70620000	70625000	chr14	70710000	70715000	7.8117936447914e-07	2.11121265723663
chr14	70620000	70625000	chr14	70810000	70815000	0.00354182747067896	2.11121265723663
chr14	70625000	70630000	chr14	70960000	70965000	0.0170673987969701	2.59920766833995
chr14	70660000	70665000	chr14	70705000	70710000	0.0869894266979713	3.2
chr14	70715000	70720000	chr14	70810000	70815000	0.00906380325319361	2.11121265723663
chr14	70820000	70825000	chr14	70900000	70905000	0.0203416363413333	2.11121265723663
chr14	70820000	70825000	chr14	70960000	70965000	1.36777907053192e-05	2.11121265723663
chr14	70905000	70910000	chr14	70960000	70965000	0.0648063477139054	2.59920766833995
chr14	71105000	71110000	chr14	71750000	71755000	0.00140365610841724	2.11121265723663
chr14	71135000	71140000	chr14	71750000	71755000	2.10300330787128e-05	2.11121265723663
chr14	71135000	71140000	chr14	71715000	71720000	0.0683800518565488	2.59920766833995
chr14	71140000	71145000	chr14	71315000	71320000	4.26444830002372e-05	2.11121265723663
chr14	71140000	71145000	chr14	71400000	71405000	0.0356583635481575	2.11121265723663
chr14	71140000	71145000	chr14	71615000	71620000	0.0914515842329739	2.11121265723663
chr14	71145000	71150000	chr14	71265000	71270000	0.097337852146306	2.59920766833995
chr14	71310000	71315000	chr14	71745000	71750000	0.0149117695007011	2.59920766833995
chr14	71325000	71330000	chr14	71610000	71615000	0.00513308779686011	2.11121265723663
chr14	71325000	71330000	chr14	71400000	71405000	0.00203663041324802	2.11121265723663
chr14	71325000	71330000	chr14	71440000	71445000	0.0422088609676544	2.11121265723663
chr14	71325000	71330000	chr14	71495000	71500000	0.0072681978397202	2.59920766833995
chr14	71325000	71330000	chr14	71555000	71560000	0.0176857676172973	2.59920766833995
chr14	71495000	71500000	chr14	71555000	71560000	0.0721074140688396	2.11121265723663
chr14	71755000	71760000	chr14	71850000	71855000	0.033500946166666	2.11121265723663
chr14	71930000	71935000	chr14	72010000	72015000	0.0548359501752393	3.2
chr14	71930000	71935000	chr14	72420000	72425000	0.070924434702747	2.11121265723663
chr14	72020000	72025000	chr14	72420000	72425000	0.0419774350493465	2.11121265723663
chr14	72025000	72030000	chr14	72285000	72290000	0.00593549460751677	2.59920766833995
chr14	72105000	72110000	chr14	72420000	72425000	0.0439812845463044	2.59920766833995
chr14	72510000	72515000	chr14	72945000	72950000	7.43052354507112e-07	2.11121265723663
chr14	72515000	72520000	chr14	72900000	72905000	5.85874412872833e-08	2.59920766833995
chr14	72520000	72525000	chr14	72735000	72740000	0.0471983681252317	3.67583473599051
chr14	72525000	72530000	chr14	72590000	72595000	0.0684053730885022	2.11121265723663
chr14	72525000	72530000	chr14	72625000	72630000	0.0773579544844233	2.59920766833995
chr14	72590000	72595000	chr14	72905000	72910000	0.0816265531068731	2.11121265723663
chr14	72630000	72635000	chr14	72900000	72905000	0.0730535837459008	2.59920766833995
chr14	72735000	72740000	chr14	72895000	72900000	0.000765227367651123	2.59920766833995
chr14	73125000	73130000	chr14	73470000	73475000	0.0730488436018748	2.59920766833995
chr14	73170000	73175000	chr14	73275000	73280000	0.0869894266979713	2.59920766833995
chr14	73170000	73175000	chr14	73470000	73475000	2.77037299785861e-06	2.11121265723663
chr14	73230000	73235000	chr14	73470000	73475000	1.05465719136166e-05	2.59920766833995
chr14	73255000	73260000	chr14	73470000	73475000	0.00551116272760842	5.19841533667991
chr14	73295000	73300000	chr14	73395000	73400000	0.0819906836327532	2.11121265723663
chr14	73295000	73300000	chr14	73465000	73470000	2.38231343541173e-08	2.11121265723663
chr14	73510000	73515000	chr14	73630000	73635000	8.77053829398312e-05	2.59920766833995
chr14	73640000	73645000	chr14	73710000	73715000	0.0410055047371677	2.59920766833995
chr14	73725000	73730000	chr14	73825000	73830000	2.77037299785861e-06	2.11121265723663
chr14	73725000	73730000	chr14	73875000	73880000	0.0138016028166984	3.2
chr14	87740000	87745000	chr14	87895000	87900000	0.0216427601408688	3.2
chr14	87940000	87945000	chr14	88170000	88175000	8.19921236091166e-08	2.11121265723663
chr14	87940000	87945000	chr14	88230000	88235000	0.00347776005330291	2.11121265723663
chr14	87945000	87950000	chr14	88005000	88010000	0.000162748980393432	2.59920766833995
chr14	88015000	88020000	chr14	88165000	88170000	1.48616086713682e-05	2.11121265723663
chr14	88190000	88195000	chr14	88375000	88380000	0.0926320081776364	2.59920766833995
chr14	88490000	88495000	chr14	88870000	88875000	0.000541229646924294	2.11121265723663
chr14	88550000	88555000	chr14	88865000	88870000	0.0704137549659678	2.11121265723663
chr14	88665000	88670000	chr14	88860000	88865000	0.00173685600591425	2.11121265723663
chr14	89030000	89035000	chr14	89910000	89915000	1.56271057604296e-05	2.59920766833995
chr14	89040000	89045000	chr14	89420000	89425000	0.000249185664357473	2.11121265723663
chr14	89035000	89040000	chr14	89770000	89775000	2.95218011747444e-05	2.11121265723663
chr14	89170000	89175000	chr14	89415000	89420000	4.06251959354509e-05	2.11121265723663
chr14	89170000	89175000	chr14	89765000	89770000	6.57833938458724e-05	2.59920766833995
chr14	89170000	89175000	chr14	89915000	89920000	0.029734234364059	2.11121265723663
chr14	89245000	89250000	chr14	89415000	89420000	0.0445923095338448	2.59920766833995
chr14	89335000	89340000	chr14	89765000	89770000	0.00751611812632213	2.59920766833995
chr14	89335000	89340000	chr14	89415000	89420000	0.0198804498522186	2.11121265723663
chr14	89420000	89425000	chr14	89615000	89620000	0.0450054431850734	2.11121265723663
chr14	89420000	89425000	chr14	89765000	89770000	0.000255098947722818	2.59920766833995
chr14	89420000	89425000	chr14	89905000	89910000	0.000162748980393432	3.2
chr14	89430000	89435000	chr14	89505000	89510000	0.0435978694327385	2.11121265723663
chr14	89625000	89630000	chr14	89760000	89765000	0.0479143237764367	3.67583473599051
chr14	89775000	89780000	chr14	89900000	89905000	0.0655548898074974	3.67583473599051
chr14	99270000	99275000	chr14	99410000	99415000	0.0114803515616984	2.11121265723663
chr14	99515000	99520000	chr14	99685000	99690000	0.0328138329253259	2.11121265723663
chr14	99515000	99520000	chr14	99885000	99890000	7.27693493796089e-07	2.11121265723663
chr14	99515000	99520000	chr14	99945000	99950000	0.0974988030882255	2.11121265723663
chr14	99520000	99525000	chr14	99625000	99630000	1.80954226602914e-08	2.11121265723663
chr14	99560000	99565000	chr14	99885000	99890000	0.0650229793482041	2.11121265723663
chr14	99680000	99685000	chr14	99885000	99890000	1.69198599416934e-06	2.11121265723663
chr14	99730000	99735000	chr14	99880000	99885000	2.54963700152544e-07	2.11121265723663
chr14	99980000	99985000	chr14	100065000	100070000	0.0377130168201993	2.11121265723663
chr14	99980000	99985000	chr14	100110000	100115000	4.84915256810479e-05	2.11121265723663
chr14	99980000	99985000	chr14	100190000	100195000	0.0288607124843057	2.59920766833995
chr14	100050000	100055000	chr14	100110000	100115000	0.0580013228519749	2.59920766833995
chr14	100115000	100120000	chr14	100185000	100190000	0.0760346898015338	2.11121265723663
chr14	100240000	100245000	chr14	100375000	100380000	0.0894878393640615	2.11121265723663
chr14	100290000	100295000	chr14	100375000	100380000	2.9743604583049e-05	2.11121265723663
chr14	100295000	100300000	chr14	100645000	100650000	0.0768495492111296	3.2
chr14	100385000	100390000	chr14	100645000	100650000	7.09182712554934e-11	2.11121265723663
chr14	100440000	100445000	chr14	100650000	100655000	0.00714931525484173	3.2
chr14	100540000	100545000	chr14	100645000	100650000	0.0386426613559119	3.2
chr14	100660000	100665000	chr14	101630000	101635000	0.0217336489887992	3.67583473599051
chr14	100850000	100855000	chr14	101625000	101630000	0.000146175685917808	2.11121265723663
chr14	100855000	100860000	chr14	101230000	101235000	0.0235290940206989	2.11121265723663
chr14	101015000	101020000	chr14	101310000	101315000	0.0822805622616716	2.11121265723663
chr14	101705000	101710000	chr14	101840000	101845000	0.0147801658436073	2.11121265723663
chr14	101710000	101715000	chr14	101900000	101905000	0.0427274919913959	2.59920766833995
chr14	101705000	101710000	chr14	101950000	101955000	0.000625038529598413	2.59920766833995
chr14	101770000	101775000	chr14	101840000	101845000	0.000442810285813944	2.11121265723663
chr14	101770000	101775000	chr14	101890000	101895000	0.000737286207542925	2.59920766833995
chr14	101770000	101775000	chr14	101950000	101955000	1.61259915974599e-05	2.59920766833995
chr14	101840000	101845000	chr14	101950000	101955000	0.0114803515616984	2.11121265723663
chr14	101960000	101965000	chr14	102090000	102095000	1.81979664693124e-05	2.11121265723663
chr14	101960000	101965000	chr14	102310000	102315000	1.47781401135111e-05	2.11121265723663
chr14	102055000	102060000	chr14	102315000	102320000	0.000280177849694644	2.11121265723663
chr14	102090000	102095000	chr14	102310000	102315000	0.00107548712654139	2.11121265723663
chr14	102230000	102235000	chr14	102310000	102315000	0.00409242287125311	2.11121265723663
chr14	102320000	102325000	chr14	102510000	102515000	0.00355266560898521	2.59920766833995
chr14	102435000	102440000	chr14	102510000	102515000	6.0571735400144e-07	2.11121265723663
chr14	102435000	102440000	chr14	102920000	102925000	0.0733376872258118	2.59920766833995
chr14	102520000	102525000	chr14	102675000	102680000	0.0869508736025342	3.67583473599051
chr14	102520000	102525000	chr14	102920000	102925000	0.0314213670012521	3.67583473599051
chr14	102525000	102530000	chr14	102590000	102595000	0.0487102468744116	2.59920766833995
chr14	102595000	102600000	chr14	102915000	102920000	0.0782048757380326	3.2
chr14	102690000	102695000	chr14	102915000	102920000	5.04944421142461e-06	2.11121265723663
chr14	102690000	102695000	chr14	102965000	102970000	0.0217336489887992	2.11121265723663
chr14	102690000	102695000	chr14	103075000	103080000	0.0220290853869025	2.11121265723663
chr14	102695000	102700000	chr14	102855000	102860000	0.0781411648526002	2.11121265723663
chr14	102700000	102705000	chr14	102770000	102775000	0.00503239374257596	2.59920766833995
chr14	102700000	102705000	chr14	102830000	102835000	0.0370646861839303	3.67583473599051
chr14	102775000	102780000	chr14	102905000	102910000	0.00120332327827611	3.2
chr14	102780000	102785000	chr14	102820000	102825000	0.00111033123028517	2.11121265723663
chr14	103100000	103105000	chr14	103185000	103190000	0.000229271615653147	2.11121265723663
chr14	103075000	103080000	chr14	103540000	103545000	0.068076110024034	2.59920766833995
chr14	103085000	103090000	chr14	103290000	103295000	7.85276237702526e-06	4.22242531447326
chr14	103075000	103080000	chr14	103385000	103390000	0.0983611019380797	3.67583473599051
chr14	103145000	103150000	chr14	103285000	103290000	0.0370646861839303	2.59920766833995
chr14	103190000	103195000	chr14	103290000	103295000	0.00131519256196692	2.11121265723663
chr14	103335000	103340000	chr14	103385000	103390000	0.0048662201763431	2.11121265723663
chr14	103570000	103575000	chr14	103675000	103680000	0.000790981976215634	2.11121265723663
chr14	103570000	103575000	chr14	103910000	103915000	0.0217336489887992	2.11121265723663
chr14	103810000	103815000	chr14	103905000	103910000	0.0310465041091187	3.67583473599051
chr14	103805000	103810000	chr14	103980000	103985000	3.91701773656872e-05	2.11121265723663
chr14	104085000	104090000	chr14	104735000	104740000	0.0839618299221263	2.59920766833995
chr14	104090000	104095000	chr14	104705000	104710000	0.00637712226879845	3.2
chr14	104135000	104140000	chr14	104635000	104640000	2.54963700152544e-07	2.11121265723663
chr14	104135000	104140000	chr14	104715000	104720000	0.0217336489887992	2.11121265723663
chr14	104140000	104145000	chr14	104430000	104435000	0.000824454217636288	2.11121265723663
chr14	104650000	104655000	chr14	104705000	104710000	7.24300767175612e-06	2.11121265723663
chr14	104770000	104775000	chr14	104820000	104825000	0.000933553833509295	2.11121265723663
chr14	104770000	104775000	chr14	104870000	104875000	0.0347748071610348	2.59920766833995
chr14	104895000	104900000	chr14	104970000	104975000	0.0949492499021283	2.11121265723663
chr14	104895000	104900000	chr14	105040000	105045000	0.0799328792160151	2.11121265723663
chr14	104935000	104940000	chr14	105345000	105350000	0.0878657718753098	2.11121265723663
chr14	104975000	104980000	chr14	105045000	105050000	1.25777073365997e-05	2.11121265723663
chr14	104975000	104980000	chr14	105085000	105090000	0.00518896584844262	2.11121265723663
chr14	104975000	104980000	chr14	105280000	105285000	0.0822805622616716	2.11121265723663
chr14	104975000	104980000	chr14	105350000	105355000	0.0156164812548683	2.11121265723663
chr14	105090000	105095000	chr14	105280000	105285000	0.000509327810295915	2.11121265723663
chr14	105090000	105095000	chr14	105190000	105195000	0.0128064164174818	2.11121265723663
chr14	105090000	105095000	chr14	105350000	105355000	9.69601046531046e-06	2.11121265723663
chr14	105370000	105375000	chr14	105485000	105490000	0.00015296527840393	2.59920766833995
chr15	27405000	27410000	chr15	27475000	27480000	0.0839436123994601	2.11121265723663
chr15	33020000	33025000	chr15	33125000	33130000	0.0256790009630543	2.59920766833995
chr15	33085000	33090000	chr15	33225000	33230000	0.00692008628795264	2.59920766833995
chr15	33085000	33090000	chr15	33285000	33290000	0.0574508943899861	2.59920766833995
chr15	33150000	33155000	chr15	33215000	33220000	0.0914387873810183	2.59920766833995
chr15	33235000	33240000	chr15	33700000	33705000	0.00200082103806326	2.11121265723663
chr15	33290000	33295000	chr15	33620000	33625000	0.0428901587393551	2.11121265723663
chr15	33295000	33300000	chr15	33695000	33700000	0.000242392581754292	3.67583473599051
chr15	33735000	33740000	chr15	33960000	33965000	0.0011779328451266	2.11121265723663
chr15	22665000	22670000	chr15	22785000	22790000	0.0899088302429189	2.59920766833995
chr15	24145000	24150000	chr15	24200000	24205000	0.00414627694288113	2.11121265723663
chr15	24160000	24165000	chr15	24235000	24240000	0.0016828690927883	2.11121265723663
chr15	25120000	25125000	chr15	25490000	25495000	0.0793582777222473	2.11121265723663
chr15	25345000	25350000	chr15	25435000	25440000	0.00458019123386268	2.59920766833995
chr15	41985000	41990000	chr15	42055000	42060000	1.66587299510468e-09	2.59920766833995
chr15	41985000	41990000	chr15	42085000	42090000	0.00372162551002831	2.11121265723663
chr15	41985000	41990000	chr15	42135000	42140000	2.90630921256918e-05	2.11121265723663
chr15	42070000	42075000	chr15	42135000	42140000	0.000738578009016967	2.59920766833995
chr15	42075000	42080000	chr15	42385000	42390000	0.0768347620874591	2.59920766833995
chr15	42470000	42475000	chr15	42650000	42655000	0.000152240294524104	2.11121265723663
chr15	42540000	42545000	chr15	42650000	42655000	0.00378863991614887	2.11121265723663
chr15	42705000	42710000	chr15	42925000	42930000	2.20195326416928e-07	2.11121265723663
chr15	42705000	42710000	chr15	43200000	43205000	0.00154194366954533	2.59920766833995
chr15	42705000	42710000	chr15	43285000	43290000	0.0276830312440539	2.11121265723663
chr15	42735000	42740000	chr15	42920000	42925000	0.000157940738175707	2.11121265723663
chr15	42800000	42805000	chr15	42925000	42930000	0.00415054971185134	2.11121265723663
chr15	43220000	43225000	chr15	43275000	43280000	6.46403000570395e-08	2.59920766833995
chr15	43870000	43875000	chr15	44065000	44070000	0.0926307914481746	2.11121265723663
chr15	43875000	43880000	chr15	44500000	44505000	0.0411400407661683	3.67583473599051
chr15	43900000	43905000	chr15	44060000	44065000	1.235716015624e-06	2.11121265723663
chr15	43900000	43905000	chr15	44215000	44220000	0.00107837995555236	2.11121265723663
chr15	43905000	43910000	chr15	44320000	44325000	0.0161154258211819	2.59920766833995
chr15	43935000	43940000	chr15	44065000	44070000	0.00130608393479902	2.11121265723663
chr15	44595000	44600000	chr15	44655000	44660000	0.0387755973604088	2.59920766833995
chr15	44965000	44970000	chr15	45035000	45040000	0.000187940976679943	2.11121265723663
chr15	44965000	44970000	chr15	45115000	45120000	0.026949728196328	2.11121265723663
chr15	45160000	45165000	chr15	45270000	45275000	0.00268605861985048	2.11121265723663
chr15	45160000	45165000	chr15	45395000	45400000	0.00115796168941883	2.11121265723663
chr15	45200000	45205000	chr15	45395000	45400000	0.000142561640938892	2.11121265723663
chr15	45210000	45215000	chr15	45270000	45275000	0.0357715236726951	2.11121265723663
chr15	45305000	45310000	chr15	45395000	45400000	2.47184180899214e-05	2.11121265723663
chr15	45460000	45465000	chr15	45610000	45615000	2.25252727303893e-06	2.11121265723663
chr15	47710000	47715000	chr15	47985000	47990000	0.000328003722739612	2.11121265723663
chr15	47915000	47920000	chr15	47980000	47985000	0.0408385926511307	2.59920766833995
chr15	48110000	48115000	chr15	48245000	48250000	0.000213730563320332	2.11121265723663
chr15	48110000	48115000	chr15	48285000	48290000	0.0831239772938751	2.11121265723663
chr15	48335000	48340000	chr15	48805000	48810000	0.0103724130112089	2.11121265723663
chr15	48355000	48360000	chr15	48640000	48645000	0.000384840619979676	2.59920766833995
chr15	48860000	48865000	chr15	49140000	49145000	0.000187940976679943	2.11121265723663
chr15	48865000	48870000	chr15	48970000	48975000	0.000106178196557227	3.2
chr15	48865000	48870000	chr15	49035000	49040000	0.0576536001289448	3.2
chr15	48990000	48995000	chr15	49145000	49150000	0.0620239366180662	2.11121265723663
chr15	49040000	49045000	chr15	49140000	49145000	0.0304417958303129	3.2
chr15	49235000	49240000	chr15	49420000	49425000	6.46403000570395e-08	2.11121265723663
chr15	57735000	57740000	chr15	58065000	58070000	0.0957859464105756	2.11121265723663
chr15	57865000	57870000	chr15	58065000	58070000	0.0130713302027974	2.11121265723663
chr15	57865000	57870000	chr15	58180000	58185000	0.000601639458838049	2.11121265723663
chr15	58040000	58045000	chr15	58180000	58185000	0.00232947102302361	2.11121265723663
chr15	58225000	58230000	chr15	58880000	58885000	0.010828768513952	2.59920766833995
chr15	58225000	58230000	chr15	58645000	58650000	0.0864693428109775	3.67583473599051
chr15	58225000	58230000	chr15	58755000	58760000	0.000214539322904981	2.11121265723663
chr15	58270000	58275000	chr15	58755000	58760000	0.00587655594578396	2.11121265723663
chr15	58980000	58985000	chr15	59490000	59495000	0.000138254075617658	2.11121265723663
chr15	58965000	58970000	chr15	59135000	59140000	0.00849335220671063	3.67583473599051
chr15	58980000	58985000	chr15	59410000	59415000	0.03068549564868	2.11121265723663
chr15	58985000	58990000	chr15	59055000	59060000	0.0654739548093434	2.59920766833995
chr15	58985000	58990000	chr15	59105000	59110000	0.0329594082334844	2.11121265723663
chr15	59165000	59170000	chr15	59490000	59495000	8.84886991663262e-05	2.11121265723663
chr15	59205000	59210000	chr15	59490000	59495000	0.0680532782809053	2.11121265723663
chr15	59245000	59250000	chr15	59295000	59300000	0.00473918355815331	2.11121265723663
chr15	59245000	59250000	chr15	59410000	59415000	0.00313889414366291	2.59920766833995
chr15	59245000	59250000	chr15	59485000	59490000	0.000138254075617658	2.11121265723663
chr15	59295000	59300000	chr15	59370000	59375000	0.0877449632249188	2.11121265723663
chr15	59295000	59300000	chr15	59485000	59490000	0.00873479534361311	2.11121265723663
chr15	59375000	59380000	chr15	59485000	59490000	0.00354769030980241	2.11121265723663
